"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"23","cyclophosphamide homo sapiens gpl6244 gse42913 chdir down","14/38",2.95868815353334e-13,8.97897535289683e-12,0,0,14.17004048583,408.789517431967,"CALCRL;PLK1;KIF14;HMMR;MKI67;AURKA;CDC20;CCNB2;ASPM;CCNB1;CENPF;H1F0;BUB1;DLGAP5",7.14285714285714,1
"24","bleomycin mus musculus gpl6885 gse37635 chdir up","23/132",4.6704866051777e-13,1.35833318767251e-11,0,0,6.7016317016317,190.275025560857,"TOP2A;C1QB;C1QA;SPAG5;RGS16;IGFBP2;CD180;PLK1;CDCA8;AURKA;CDC20;CCNB1;KIF18B;ESPL1;GPNMB;CDK1;BIRC5;KIF2C;CLSPN;TK1;TIMP1;GTSE1;ITM2A",0,0
"25","sirolimus homo sapiens gpl96 gds2494 chdir up","46/533",1.04942618200395e-12,2.92999790015503e-11,0,0,3.3193823062491,91.5577839042898,"TOP2A;COPB2;FH;HJURP;NCAPG;CLTA;TTK;ENO1;GATA3;HMMR;HSD17B10;COX5A;PAPSS1;AURKA;CDC20;SNX3;PSMB7;CCNB2;LTA4H;GTSE1;SEC11A;ZNF266;TIMM8B;RRM2;ANXA2;GSTO1;UBE2C;PLK1;IGFBP2;AKR1C3;CDC25A;CENPF;ESPL1;TFDP2;KIFC1;NDUFS4;CKS2;CDK1;BIRC5;NDUFAF3;KIF2C;KIF20A;DTL;ITM2A;RPL26L1;CDKN3",4.34782608695652,2
"26","bexarotene homo sapiens gpl96 gds2777 chdir up","96/1755",1.56142326422581e-12,4.19182091703699e-11,0,0,2.10387902695595,57.1948420496866,"SCARB2;MTCH2;ITSN1;PTPRO;HDLBP;LMNB1;AKAP12;ALCAM;LGALS1;CAPNS1;SPR;AKT3;GRB10;MYBL2;TK1;DLGAP5;CEP55;FADS1;CTSB;TSPYL1;GPX1;CERS6;ANXA2;TPM2;MYOF;ANXA5;IGFBP2;IL18;OCRL;SDHD;DYNLL1;NME1;SIGIRR;HADHB;ZNF91;ADAM15;MTHFD2;SLCO4A1;CLDN7;CAT;MT1F;ADAM9;BIRC5;VDAC1;GAPDH;MCM2;MT1E;C1QB;COPB2;NDUFB5;SLC43A3;RHOBTB3;NCAPG;HSD17B4;SLC1A3;CRIP2;HMMR;SLC1A5;MRPL12;AGPAT2;PRDX3;SNX3;PSMB2;PRDX1;CREG1;MYO6;PDGFC;NRIP1;LDLR;SEC23B;CCT5;ST14;YES1;RRM2;SRD5A1;IDH1;SEMA4C;ERLIN1;PYCR1;ARHGAP29;DHCR24;CDC6;NETO2;CDC42BPA;SHCBP1;KLF2;H1F0;TCN2;SCD;MAFG;RAB13;SPATS2L;NDUFAF3;PLP2;ANXA2P2;EIF4G1",2.08333333333333,2
"27","vorinostat homo sapiens gpl6947 gse41504 chdir up","46/563",7.08871947486728e-12,1.83256525683606e-10,0,0,3.14250580680421,80.6760318677106,"C1QB;CEBPA;ABCB1;SMARCD3;RHOBTB3;CRIP2;ICAM5;SCPEP1;ALCAM;LGALS1;RRAS;CAMK2N1;CREG1;UAP1L1;H1FX;MAP3K6;FADS1;CCR3;RAB11FIP5;CCR2;CPA3;CA11;GDF11;PAQR4;RMI1;EAF2;GGH;OCRL;RNASE2;TUBG1;FAH;SYTL2;F5;SAP30;H1F0;C1ORF115;ADAM15;OAS1;SCD;AKIP1;ANG;CLC;MS4A2;GAPDH;EZH2;GALK1",2.17391304347826,1
"28","cisplatin homo sapiens gpl201 gds3101 chdir down","14/50",2.15521175395094e-11,5.37263501520628e-10,0,0,10.7692307692308,264.49819891936,"TOP2A;ANXA2;UBE2C;ENO1;CDC20;CCNB2;TPX2;LGALS1;ALCAM;SCD;CKS2;KIF20A;GAPDH;CDKN3",0,0
"29","sorafenib homo sapiens gpl6244 gse35907 chdir up","22/144",2.28681252351293e-11,5.50412117728284e-10,0,0,5.87606837606838,143.971179458957,"TOP2A;SLC16A1;SORT1;IGFBP2;PLK1;KIF14;CRIP2;NETO2;CDC6;MKI67;RNASE2;TYMS;SLC4A4;KIF15;CCNB2;CDC45;SCD;SPRY2;KIF20A;DTL;CEP55;DLGAP5",0,0
"30","prednisolone homo sapiens gpl570 gse32962 chdir down","57/845",4.57285134719305e-11,1.06395008011358e-09,0,0,2.5944469731452,61.7693694978887,"STEAP3;FLT1;CTSZ;IL5RA;LAMC1;OPLAH;SLC4A4;MS4A4A;AKAP12;LGALS3;SGCD;LGALS1;C3AR1;GRB10;ME1;CBR1;ANXA2;MYOF;CD180;ITGA1;RNASE3;MYO7A;RNASE2;TEX2;DUSP7;ARL4D;MTHFD2;SLCO4A1;KCNQ1;ADPRH;DOCK1;IGLV3-19;MT1E;CEBPA;C1QA;SLC1A3;AK4;GATA3;PTGS2;CST7;ARNTL2;ADAP2;GPNMB;PDGFC;LDLR;CD163;SLC16A1;OPN3;SRD5A1;IDH1;ERLIN1;FN1;C1ORF21;MPP6;MAFB;CLC;C5ORF30",0,0
"31","pioglitazone rattus norvegicus gpl341 gse21329 chdir up","59/895",5.07230838722295e-11,1.14208750138117e-09,0,0,2.5354533734422,60.1020094688135,"COL18A1;MTCH2;CLTA;LAMC1;PRSS23;AKAP12;STS;LGALS1;CAPNS1;ME1;TSPO;CTSD;TPI1;ANXA2;MME;GSTO1;GAA;IGFBP2;SDHD;HADHB;PLA2G15;HADHA;NDUFS7;COL6A2;CAT;PLBD1;VDAC1;FKBP9;GAPDH;FKBP5;C1QA;FH;SDC4;NDUFB5;AK2;HSD17B4;MRPL15;SLC1A5;MRPL12;HSD17B10;COX5A;AGPAT2;PRDX3;SNX3;PSMB7;COMMD9;PSMB2;PRDX1;TIMM8B;SLC16A1;SORT1;IDH1;FAH;ZWINT;DERA;GSTZ1;SCD;ECHDC3;ACO2",1.69491525423729,1
"32","estradiol homo sapiens gpl570 gds3315 chdir down","14/54",6.77950869426713e-11,1.47878033393702e-09,0,0,9.97150997150997,233.47823320949,"RRM2;EGR3;NCAPG;MCM10;CDC6;BRCA2;TYMS;SHCBP1;CDC25A;KIF15;CDC45;EXO1;TK1;DTL",0,0
"33","vitamin c mus musculus gpl6246 gse32994 chdir down","26/215",7.82411743181926e-11,1.65491938406359e-09,0,0,4.65116279069767,108.238256191327,"TOP2A;NCAPG;BUB1B;KIF11;HMMR;KIF15;CCNB2;CCNB1;NEK2;TK1;CLSPN;BUB1;DLGAP5;SPAG5;HGF;PLK1;IL18;KIF23;SHCBP1;TGFBR3;TPX2;ASPM;CDK1;BIRC5;KIF2C;TRIP13",0,0
"34","etoposide homo sapiens gpl10558 gse33990 chdir up","46/635",3.98530852552126e-10,8.18160397298187e-09,0,0,2.78619018776499,60.3021723290878,"TOP2A;NCAPG;AGAP1;TTK;HMMR;SLC1A5;LAMC1;BZW2;COX5A;LMNB1;HK1;AURKA;CDC20;SNX3;CCNB2;CCNB1;TSPO;NEK2;LTA4H;BUB1;DLGAP5;PCK2;CERS6;AUTS2;UBE2C;PLK1;SHCBP1;DERA;NME1;CCNA2;ASPM;TPX2;CENPF;H1F0;MTHFD2;SCD;PPT1;CKS2;CDK1;STT3A;BIRC5;NDUFAF3;VDAC1;ANXA2P2;KIF20A;BCAT1",6.52173913043478,3
"35","cyclophosphamide homo sapiens gpl8300 gse7114 chdir up","47/680",1.18407549288107e-09,2.36138484008853e-08,0,0,2.65837104072398,54.6409652973407,"CDKN1C;MAOA;SH2D2A;CTNND1;KIF14;HDLBP;CLTA;HMMR;TYMS;AURKB;EPS8;SULT1A1;CCNB1;LGALS1;PRDX1;NRIP1;TNFSF10;LTA4H;TIMP1;TK1;CCT8;WASF1;CAMP;NTRK1;YES1;GSTO1;IDH1;IFI44;DUSP7;HADHB;ALDH4A1;TPX2;AIMP2;GRHPR;H1F0;TFDP2;RAB13;PPT1;MT1F;SDC1;VDAC1;KIF2C;IRF5;BCAT1;BLVRA;EZH2;MT1E",2.12765957446809,1
"36","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","161/3998",1.24971202806727e-09,2.42305276553042e-08,0,0,1.5488513487513,31.7519989133492,"ITSN1;ENO1;ICAM5;IKZF2;CDC20;LGALS3;STS;LGALS1;RPS6KA5;PNP;CAPNS1;ADORA3;AKT3;C3AR1;GRB10;EPHB1;UNC13B;CPA3;SEMA6B;KCNK13;LMO2;SOX13;ZBTB32;OCRL;SDHD;RNASE1;RUNX3;SAP30;SIGIRR;TPST1;ZNF91;ADAM15;MTHFD2;CLDN7;ADAM9;VDAC1;CES1;SDC4;MAOA;TROAP;SH2D2A;AK2;LTBP4;SLC1A3;KIR2DL1;SLC1A5;EFNA5;PLD3;SNX3;TRPM2;CCNB2;ADAP2;RRAS;MYO6;PDGFC;HRH4;OTOF;H1FX;CLSPN;MSC;ATP6V1F;CD163;EGR3;YES1;OPN3;FZD5;BCL11B;TNFRSF10C;IFI44;ARHGAP29;ELL2;NET1;TPX2;SMTN;H1F0;MAFB;TCN2;CDK5;TCN1;MAFG;KIF4A;ACO2;COL18A1;FLT1;PTPRS;HEXB;PTPRO;CLTA;WFDC1;KIF11;PRSS23;MS4A4A;KIF15;AKAP12;HEBP1;SCPEP1;ADAMTS2;SPTLC2;EXO1;ADAMTS1;ME1;TSPO;TIMP1;JAK2;CLEC1B;NEO1;CTSD;ABCD1;TIMP4;CTSB;CBR1;TPI1;ANXA2;MYOF;ANXA5;IL18;NRG1;KIF23;RENBP;TOPORS;ARL4D;NCR3;OAS1;NDUFS4;CKS2;CRY1;CHI3L1;DOCK1;FH;LAMA2;NDUFB5;NOL3;CST7;ACVR1B;COX5A;ARNTL2;AURKA;PSMB7;PSMB2;NRIP1;AP2S1;RBBP8;E2F2;MGAT1;CCT8;WASF1;BUB1;GDF11;CDKN2B;GALNT2;G0S2;C1ORF21;CDC42BPA;FAH;MPP6;KLF2;CLCN4;SPRY2;PLP2;CD247;RPL26L1",1.86335403726708,3
"37","methotrexate homo sapiens gpl570 gse11440 chdir up","92/1899",3.06366672147698e-09,5.77956586916469e-08,0,0,1.86332887754689,36.5280534173457,"TOP2A;CYFIP1;MTCH2;HEXB;CTNND1;PTPRO;CLTA;BUB1B;MCM10;ENO1;LMNB1;CDC20;PNP;ME1;TSPO;MYBL2;TIMP1;TK1;GTSE1;CEP55;TSPYL1;GPX1;ITGA1;KIF23;DYNLL1;TUBG1;TOPORS;SAP30;CCNA2;ASPM;OAS1;CLDN7;AKIP1;NDUFS4;CKS2;MT1F;BIRC5;VDAC1;KIF2C;KIF20A;LAP3;GAPDH;MCM2;MT1E;COPB2;CDCA3;SDC4;AK2;NCAPG;AK4;TTK;MRPL15;HMMR;COX5A;AURKB;AURKA;SNX3;PSMB7;CCNB2;CCNB1;RAB20;PSMB2;MYO6;PDGFC;NRIP1;RBBP8;CCT8;MAPK6;LDLR;SEC11A;BUB1;ATP6V1F;ST14;SLC16A1;RRM2;SPAG5;AUTS2;UBE2C;PLK1;IFI44;CDC6;NETO2;ZWINT;TPX2;AIMP2;H1F0;KIF4A;CDK1;STT3A;PLP2;EZH2;CDKN3",1.08695652173913,1
"38","diethylstilbestrol mus musculus gpl81 gse1839 chdir up","56/930",4.5037046573459e-09,8.27259434428273e-08,0,0,2.31596360628619,44.5090351204987,"SCARB2;CYFIP1;MTCH2;PTPRS;CTNND1;CLTA;BZW2;HK1;CDC20;LGALS3;ALCAM;PNP;CAPNS1;ME1;TSPO;JAK2;CTSD;CTSB;TPI1;ANXA2;GSTO1;IGFBP2;SDHD;PGD;CCNA2;PAX8;CLDN7;CKS2;PADI2;KIF20A;BCAT1;GAPDH;LLGL2;C1QB;C1QA;COPB2;NDUFB5;HTRA1;CAPG;PLD3;PRDX3;CCNB2;PRDX1;MYH11;A2M;MAPK6;LDLR;MPDU1;PCK2;IDH1;PLK1;NAGA;ELL2;H1F0;TCN2;CDK1",3.57142857142857,2
"39","doxorubicin homo sapiens gpl550 gds848 chdir down","17/113",5.52401336769424e-09,9.88656751448867e-08,0,0,5.78624914908101,110.020673956782,"TOP2A;UBE2C;CDCA8;NAP1L2;KIF23;ZWINT;KIF15;AURKA;TPX2;ASPM;CCNB1;CENPF;KIF4A;CDK1;BIRC5;NEK2;CEP55",5.88235294117647,1
"40","imatinib homo sapiens gpl96 gds3044 chdir up","163/4149",5.88672345879647e-09,1.02723324355998e-07,0,0,1.51102211839739,28.6347248096148,"SCARB2;CYFIP1;STEAP3;GLDC;CTNND1;ROGDI;HDLBP;IL5RA;OLFML2A;MKI67;SLC4A4;LGALS3;IGHG1;STS;CAPNS1;TNFSF10;EPHB2;UNC13B;LMO2;CACNA2D2;OCRL;MYO7A;RNASE1;RUNX3;SIGIRR;PLA2G15;ZNF91;BIN1;FKBP9;COPB2;KCNE1;ABCB1;CALCRL;SDC4;RHOBTB3;LTBP4;KIR2DL1;CD1A;PLD3;SULT1A1;SNX3;IGLV1-40;COMMD9;ERI2;MYO6;CLTCL1;UAP1L1;SLC38A7;A2M;MSC;NTSR1;ZNF266;MPDU1;ATP6V1F;SMAD1;GSTM2;GSTM1;FZD2;OPN3;FZD5;BCL11B;SRD5A1;EAF2;CYBRD1;GGH;ELL2;CORO2B;ZWINT;DERA;HTR7P1;AIMP2;GRHPR;CDK5;TCN1;MAFG;PPT1;SPATS2L;ANXA2P2;ACO2;IL7R;IGKV3-20;GALK1;CDKN1C;ACVRL1;COL18A1;SH2D4A;HEXB;CTSZ;PZP;CLTA;WFDC1;BRCA2;ASGR2;HK1;HEBP1;SCPEP1;ADAMTS2;SGCD;SPTLC2;NKIRAS2;MYBL2;TK1;JAK2;CLEC1B;CTSD;ABCD1;TIMP4;DLGAP5;CTSB;CCR2;ANXA2;GAA;DYNLL1;RENBP;MLF1;F5;ARL4C;TBC1D2;PAX8;TFDP2;CDHR1;COL6A2;KCNMA1;CAT;NDUFS4;MMP19;ITGA7;CHI3L1;KPTN;DTL;BLVRA;MCM2;SMARCD3;NDUFB5;HSD17B4;PBXIP1;NOL3;ACVR1B;AGPAT2;ARNTL2;ARVCF;RAB20;GPNMB;CREG1;E2F1;E2F2;METTL7A;LDLR;SEC11A;LAIR1;KLRG1;POLQ;GALNT2;SEMA4C;AKR1C3;MERTK;GSTZ1;ALDH4A1;P2RX4;RAB13;YPEL1;CD247;TJP3",1.84049079754601,3
"41","cisplatin homo sapiens gpl6883 gse47980 chdir down","28/301",6.29818091834912e-09,1.07222689780675e-07,0,0,3.5778175313059,67.5599462910999,"TOP2A;SCARB2;COPB2;SLC43A3;HEXB;HJURP;CDCA8;WFDC1;HMMR;LAMC1;HK1;AURKA;CDC20;PSMB7;NRIP1;AP2S1;CCT8;LDLR;ANXA2;SORT1;UBE2C;ANXA5;TEX2;RENBP;TPX2;CENPF;H1F0;KIF20A",3.57142857142857,1
"42","cisplatin homo sapiens gpl201 gse6410 chdir up","15/87",6.46260042162762e-09,1.07402264149907e-07,0,0,6.63129973474801,125.047971207577,"ANXA2;UBE2C;ENO1;AURKA;CDC20;AKAP12;CCNB2;TPX2;LGALS1;ALCAM;SCD;CKS2;KIF20A;GAPDH;CDKN3",0,0
"43","hydrocortisone homo sapiens keloid scar gds3071 chdir down","43/640",1.43202496716682e-08,2.32454285368009e-07,0,0,2.58413461538462,46.6735831332285,"TOP2A;FH;RHOBTB3;CLTA;AK4;TYMS;COX5A;EPS8;SNX3;ADAMTS2;LGALS1;ADAMTS1;CAMK2N1;PRDX1;AP2S1;TSPO;TIMP1;CCT8;CCT5;CTSB;TIMM8B;GPX1;CERS6;OPN3;RRM2;ANXA2;MME;GSTO1;SORT1;MYOF;IGFBP2;GGH;ELL2;NME1;RAB13;CKS2;MT1F;SPATS2L;PLP2;ANXA2P2;FKBP5;MT1E;TMEM45A",9.30232558139535,4
"44","valproic acid homo sapiens gpl96 gds1050 chdir up","81/1642",1.45998163033206e-08,2.31606176811767e-07,0,0,1.89731097161061,34.231771950537,"SCARB2;HEXB;CLTA;LIPA;PRSS23;SCPEP1;LGALS3;ALCAM;LGALS1;PNP;AKT3;ME1;CTSB;TSPYL1;ANXA2;GSTO1;OCRL;DYNLL1;RNASE1;MLF1;NME1;HADHB;HADHA;C1ORF115;PAX8;ESPL1;KCNMA1;NDUFS4;CKS2;MT1F;PADI2;ADAM9;ITGA7;ANG;VDAC1;GAPDH;BLVRA;MT1E;COPB2;FH;LAMA2;AK2;RHOBTB3;HSD17B4;PBXIP1;GATA3;HSD17B10;PAPSS1;SULT1A1;SNX3;PSMB7;NUAK1;COMMD9;IGKC;PRDX1;CREG1;MYO6;NRIP1;LTA4H;METTL7A;LDLR;SEC23B;SEC11A;METTL9;PCK2;ATP6V1F;KLRG1;TIMM8B;HLA-DRB6;PLEKHA1;SRD5A1;FN1;FAH;CDK5;MAFG;RAB13;PPT1;NDUFAF3;ANXA2P2;TRIP13;EIF4G1",3.7037037037037,3
"45","nicotine mus musculus gpl1261 gse31004 chdir up","90/1917",2.12522567776434e-08,3.29646116239891e-07,0,0,1.80570603105814,31.9010522678116,"TOP2A;SCARB2;CYFIP1;COL18A1;PTPRS;HEXB;CTSZ;PZP;HP;PRDM1;MKI67;PRSS23;ASGR2;LMNB1;HK1;EPS8;CDC20;HEBP1;SCPEP1;LGALS3;ALCAM;PNP;SPTLC2;JAK2;FADS1;CAMP;CTSB;CBR1;GSTO1;TPM2;IGFBP2;IL18;RENBP;CDC25A;SYTL2;NME1;CCNA2;CLDN7;DPYD;CKS2;PLBD1;BIRC5;FKBP9;MCM2;COPB2;CDCA3;MAOA;CDCA8;ACVR1B;C2;PAPSS1;SNX3;CCNB2;COMMD9;CAMK2N1;PRDX1;CREG1;MYO6;PDGFC;UAP1L1;NRIP1;MYH11;LTA4H;WASF1;A2M;SEC23B;SEC11A;RAB11FIP5;SMAD1;GSTM2;GSTM1;RRM2;BCL11B;AUTS2;PTCH1;NAGA;GGH;NAP1L2;DHCR24;SHCBP1;ZWINT;DERA;GRHPR;MAFB;TCN2;MGAT4A;CDK1;STT3A;SDC1;GALK1",1.11111111111111,1
"46","decitabine homo sapiens gpl96 gse19610 chdir down","16/112",3.31082174680567e-08,5.02381212884861e-07,0,0,5.49450549450549,94.6345292500025,"POLQ;HGF;EAF2;FN1;MCM10;RNASE3;KIF11;MKI67;RNASE2;KIF15;CLC;TRIP13;CEP55;EZH2;CCR2;CDKN3",0,0
"47","valproic acid homo sapiens gpl570 gse14973 chdir up","45/715",4.56544356301611e-08,6.78016937656435e-07,0,0,2.42065626681011,40.914331795908,"CDKN1C;TOP2A;HEXB;ITSN1;HMMR;KIF11;LAMC1;BZW2;ACVR1B;PAPSS1;HK1;KIAA0930;SCPEP1;ALCAM;RAB20;LGALS1;PNP;KIF3A;CREG1;UAP1L1;H1FX;WASF1;MYBL1;CDKN2B;SLC16A1;CERS6;IDH1;EAF2;CYBRD1;NETO2;SDHD;TEX2;MERTK;TUBG1;DUSP7;NME1;MYO1E;MGAT4A;CKS2;ADAM9;DTL;BLVRA;EZH2;CDKN3;BMPR1A",4.44444444444444,2
"48","dexamethasone homo sapiens gpl570 gse37474 chdir down","21/200",6.42572839857325e-08,9.3440800462586e-07,0,0,4.03846153846154,66.8784203372216,"C1QB;C1QA;KCNE1;CD163;MAOA;ITSN1;HP;WFDC1;LPL;DHCR24;HPR;AKAP12;ARL4D;ADAMTS2;ADORA3;COL6A2;VSIG4;METTL7A;LDLR;TIMP4;FKBP5",0,0
"49","valproic acid mus musculus gpl1261 gds3002 chdir up","69/1372",9.67519747277584e-08,1.37822200734644e-06,0,0,1.93429019959632,31.2409436400795,"TOP2A;PTPRS;HEXB;CTSZ;ROGDI;CLTA;BUB1B;LIPA;PRSS23;HK1;AKAP12;SCPEP1;ME1;TSPO;CTSD;CTSB;TSPYL1;TPI1;GSTO1;TUBG1;CIT;SAP30;HADHB;ADPRH;NDUFS4;CKS2;ADAM9;VDAC1;GAPDH;BLVRA;CDCA3;NDUFB5;MAOA;HTRA1;HSD17B4;PBXIP1;CRIP2;HSD17B10;COX5A;NCAPH;PLD3;PAPSS1;PRDX3;PSMB7;CCNB2;RRAS;PRDX1;CREG1;AP2S1;H1FX;LTA4H;WASF1;BUB1;ATP6V1F;GSTM1;UBE2C;GALNT2;IDH1;PTCH1;NAGA;ARHGAP29;GGH;ZWINT;CENPF;TCN2;CDK5;RAB13;SDC1;CDKN3",7.2463768115942,5
"50","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","48/820",1.44130857985995e-07,2.01206677748449e-06,0,0,2.25140712945591,35.4653903504852,"TOP2A;STEAP3;CDCA3;SLC1A3;CRIP2;KIF11;MKI67;LIPA;C2;LMNB1;CDC20;AKAP12;CCNB2;CCNB1;ADAP2;LGALS1;ERI2;NRIP1;FLVCR2;FADS1;KLRG1;CPA3;GSTM2;SLC16A1;GPX1;OPN3;RRM2;ANXA2;SRD5A1;UBE2C;TPM2;ERLIN1;LHFPL2;TEX2;PDIA5;CIT;NET1;CCNA2;TPST1;ASPM;GRHPR;SCD;CDK1;PLBD1;PPARG;KIF20A;LAP3;CDKN3",4.16666666666667,2
"51","tamoxifen homo sapiens gpl6480 gse12665 chdir up","14/97",2.09906694479004e-07,2.87284064208519e-06,0,0,5.55114988104679,85.357826343209,"SPAG5;G0S2;TTK;CDC25A;SKA1;LMNB1;CCNB2;ASPM;CENPF;KIF18B;TCN2;KIFC1;E2F2;GTSE1",7.14285714285714,1
"52","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","19/178",2.09986613026274e-07,2.81866645946806e-06,0,0,4.10544511668107,63.1262357518025,"TPM2;LTBP4;SLC1A3;WFDC1;CRIP2;LIPA;CDC20;MARCO;ADAP2;MAFB;SCD;PDGFD;MGAT4A;C3AR1;MYH11;PPARG;VSIG4;A2M;CAMP",0,0
"53","imatinib homo sapiens gpl96 gds3048 chdir up","132/3363",3.39442780009423e-07,4.47039736691655e-06,0,0,1.50964111713443,22.4875543686379,"SCARB2;CYFIP1;STEAP3;CTNND1;ROGDI;ZBTB20;MKI67;LGALS3;CAPNS1;TNFSF10;MAP3K6;EPHB2;SLC35A5;PTGDR;LMO2;OCRL;MYO7A;TEX2;RNASE1;SYTL2;SIGIRR;ZNF91;CLDN7;PLBD1;FKBP9;NAIP;COPB2;SDC4;MAOA;RHOBTB3;LTBP4;SKA1;PLD3;SULT1A1;SNX3;IGLV1-40;COMMD9;ORC1;IGLV6-57;ERI2;MYO6;CLTCL1;UAP1L1;SLC38A7;H1FX;ZNF266;MPDU1;ATP6V1F;GSTM2;GSTM1;FZD2;OPN3;FZD5;SRD5A1;PTCH1;EAF2;CYBRD1;ELL2;ZWINT;DERA;GRHPR;TP53I3;CDK5;PPT1;ANXA2P2;ACO2;IGKV3-20;C5ORF30;GALK1;CDKN1C;COL18A1;HEXB;CTSZ;PTPRO;CLTA;BRCA2;HK1;HEBP1;SCPEP1;SPTLC2;ITGB8;MYBL2;TK1;JAK2;CTSD;ABCD1;CTSB;ANXA2;MME;GAA;IL18;RENBP;MLF1;TOPORS;HADHA;ARL4D;TBC1D2;TFDP2;ESRP2;CDHR1;CAT;NDUFS4;KPTN;BLVRA;MCM2;SMARCD3;LAMA2;NDUFB5;HSD17B4;PBXIP1;NOL3;AGPAT2;ARVCF;GPNMB;IGKC;CREG1;E2F1;E2F2;METTL7A;KLRG1;GDF11;GALNT2;SEMA4C;AKR1C3;NAP1L2;MERTK;GSTZ1;ALDH4A1;CLCN4;RAB13;YPEL1;TJP3",1.51515151515152,2
"54","dexamethasone homo sapiens gpl3921 gse28896 chdir down","21/222",3.78611283183687e-07,4.89390140115211e-06,0,0,3.63825363825364,53.7979680735959,"CD163;RRM2;FLT3;HGF;IDH1;ERLIN1;ENO1;HMMR;MKI67;PGD;MS4A4A;SAP30;PRDX3;ASPM;CENPF;CAT;GRB10;METTL7A;CCT5;CTSB;CCR2",4.76190476190476,1
"55","vitamin e mus musculus gpl1261 gse42813 chdir down","36/550",4.20229079063977e-07,5.33308903975738e-06,0,0,2.51748251748252,36.9628510859171,"C1QB;CEBPA;NDUFB5;HP;HTRA1;HSD17B4;LPL;CRIP2;MRPL12;AGPAT2;PRDX3;SNX3;IGHG1;LGALS1;CAPNS1;RRAS;ME1;MYH11;CTSD;CTSB;GSTM1;TPI1;SLC16A1;IDH1;FN1;SDHD;PGD;UPK3B;HADHB;HADHA;NDUFS7;COL6A2;CAT;VDAC1;FKBP9;GAPDH",0,0
"56","isopropyl alcohol rattus norvegicus gpl341 gse1888 chdir up","39/627",5.02463595118976e-07,6.26284981059009e-06,0,0,2.39234449760766,34.6979489166556,"COPB2;FH;MTCH2;SPON1;CALCRL;PTPRS;LAMA2;LTBP4;CLTA;HSD17B4;LPL;CRIP2;LAMC1;AURKB;HK1;SULT1A1;SNX3;SCPEP1;PNP;FLVCR2;METTL7A;SEC11A;ABCD1;ANXA2;PLEKHA1;IGFBP3;GAA;ANXA5;SDHD;DYNLL1;CORO2B;KLF2;HADHB;TGFBR3;HADHA;CLDN7;DPYD;ACO2;KANK3",0,0
"57","sirolimus mus musculus gpl1261 gse5332 chdir up","164/4467",5.78425248477433e-07,7.08317234100435e-06,0,0,1.41206454168173,20.2814216082331,"SCARB2;MTCH2;ITSN1;ROGDI;HJURP;HDLBP;ZBTB20;BUB1B;ENO1;BZW2;MKI67;SLC4A4;EPS8;CDC20;LGALS3;IGHG1;LGALS1;PNP;NEK2;GTSE1;FADS1;KCTD3;SDHD;PGD;TEX2;CDC25A;SAP30;PLA2G15;TPST1;ADAM15;BIN1;MTHFD2;VDAC1;KIF20A;LAP3;FKBP5;CDCA3;MAOA;SHMT1;TROAP;SH2D2A;AK2;HTRA1;NCAPG;CDCA8;AGAP1;LPL;AK4;MRPL15;HMMR;SLC1A5;MRPL12;PKMYT1;NCAPH;SKA1;PRDX3;SNX3;CCNB2;CCNB1;COMMD9;ORC1;PRDX1;ERI2;LTA4H;CLSPN;MPDU1;PCK2;STIL;SRD5A1;UBE2C;PLK1;ERLIN1;DHCR24;CDC6;NETO2;ERAL1;ZWINT;DERA;CXCL10;TPX2;AIMP2;GRHPR;SMTN;KIF18B;CDK1;SDC1;ACO2;EZH2;EIF4G1;GALK1;TOP2A;CLTA;MCM10;KIF11;LMNB1;HK1;SCPEP1;EXO1;ADAMTS1;ME1;MYBL2;TIMP1;TK1;DLGAP5;CEP55;CTSB;CCR2;TPI1;ANXA2;KIF23;DYNLL1;TUBG1;TOPORS;DUSP7;CIT;NME1;HADHB;CCNA2;ASPM;ESPL1;NDUFS7;CKS2;CRY1;BIRC5;KIF2C;BCAT1;GAPDH;DTL;BLVRA;MCM2;TMEM45A;SLC43A3;TTK;CRIP2;TYMS;COX5A;AURKB;NCALD;PAPSS1;AURKA;PSMB7;CDC45;PSMB2;CREG1;CCL4;E2F1;RBBP8;PDSS1;CCT8;MAPK6;LDLR;SEC23B;METTL9;BUB1;CCT5;TIMM8B;RRM2;SPAG5;SORT1;MPP6;SHCBP1;CENPF;PLP2;TRIP13",3.04878048780488,5
"58","bleomycin mus musculus gpl339 gds1492 chdir up","18/177",8.97286979495238e-07,1.07983846842703e-05,0,0,3.91134289439374,54.4611085795599,"C1QB;C1QA;GPX1;CTSZ;FN1;LPL;COX5A;PLD3;LGALS3;PNP;LGALS1;GPNMB;PRDX1;COL6A2;TIMP1;CTSD;GAPDH;CTSB",11.1111111111111,2
