"modules","drugs","module_size","DEG_up","DEG_down","drug_module_genes","DE_up_drug","DE_down_drug","p_value","adjusted_pvalue"
"30","Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","81","3","1","1","0","1","NA","NA"
"30","Catechol-40 mg/kg in Saline-Rat-Bone marrow-0.25d-up","81","3","1","1","1","0","NA","NA"
"30","Leflunomide-60 mg/kg in Corn Oil-Rat-Spleen-1d-up","81","3","1","4","0","1","0.039825169203707","1"
"30","Procarbazine-27 mg/kg in Water-Rat-Bone marrow-3d-up","81","3","1","2","1","0","NA","NA"
"30","Leflunomide-30 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-up","81","3","1","1","1","0","NA","NA"
"30","Busulfan-9 mg/kg in Corn Oil-Rat-Spleen-3d-up","81","3","1","4","0","0","0.0192290534928389","1"
"30","Carboplatin-14 mg/kg in Saline-Rat-Spleen-5d-up","81","3","1","2","0","0","NA","NA"
"30","N-Nitrosodiethylamine-34 mg/kg in Saline-Rat-Spleen-3d-up","81","3","1","2","0","0","NA","NA"
"30","Leflunomide-30 mg/kg in Corn Oil-Rat-Spleen-3d-up","81","3","1","1","0","0","NA","NA"
"30","Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","81","3","1","1","1","0","NA","NA"
"30","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","81","3","1","1","1","0","NA","NA"
"30","Mitotane-5000 mg/kg in Water-Rat-Bone marrow-1d-up","81","3","1","2","1","0","NA","NA"
"30","Acyclovir-980 mg/kg in Saline-Rat-Spleen-1d-up","81","3","1","2","1","0","NA","NA"
"30","Carboplatin-14 mg/kg in Saline-Rat-Bone marrow-5d-up","81","3","1","1","1","0","NA","NA"
"30","Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Spleen-3d-up","81","3","1","4","0","1","0.0231958352814352","1"
"30","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","81","3","1","1","1","0","NA","NA"
"30","Mycophenolate Mofetil-63 mg/kg in CMC-Rat-Bone marrow-5d-up","81","3","1","3","1","0","NA","NA"
"30","Oxaliplatin-1.31 mg/kg in Saline-Rat-Bone marrow-1d-up","81","3","1","1","1","0","NA","NA"
"30","Penciclovir-1200 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","81","3","1","1","1","0","NA","NA"
"30","Allyl Alcohol-25 mg/kg in Saline-Rat-Bone marrow-3d-up","81","3","1","1","1","0","NA","NA"
"30","Acyclovir-330 mg/kg in Saline-Rat-Bone marrow-1d-up","81","3","1","1","0","0","NA","NA"
"30","Doxorubicin-3 mg/kg in Saline-Rat-Spleen-3d-up","81","3","1","1","0","0","NA","NA"
"30","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-5d-up","81","3","1","3","0","1","NA","NA"
"30","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-3d-up","81","3","1","3","0","1","NA","NA"
"30","Benzethonium Chloride-30 mg/kg in Corn Oil-Rat-Heart-5d-up","81","3","1","2","0","0","NA","NA"
"30","Oxaliplatin-1.31 mg/kg in Saline-Rat-Bone marrow-0.25d-up","81","3","1","1","0","0","NA","NA"
"30","Irinotecan-5 mg/kg in Saline-Rat-Bone marrow-5d-up","81","3","1","3","1","0","NA","NA"
"30","Etodolac-24 mg/kg in CMC-Rat-Liver-5d-up","81","3","1","1","0","0","NA","NA"
"30","Azathioprine-20 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","81","3","1","1","0","0","NA","NA"
"30","Lead (II) Acetate-200 mg/kg in Saline-Rat-Liver-5d-up","81","3","1","1","0","0","NA","NA"
"31","Doxorubicin-3 mg/kg in Saline-Rat-Bone marrow-3d-up","89","4","1","12","1","1","2.07468747901396e-08","1.36168654872616e-05"
"31","Thioguanine-12 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","89","4","1","10","1","1","1.1595135320207e-06","0.000304410952606502"
"31","Etoposide-100 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-up","89","4","1","8","2","0","4.53459723883634e-05","0.00364433549521174"
"31","Vinblastine-0.3 mg/kg in Saline-Rat-Bone marrow-1d-up","89","4","1","13","1","1","1.73259853238017e-09","4.54864868034208e-06"
"31","Clobetasol Propionate-17 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","89","4","1","7","2","0","0.00043238157554731","0.0185078113533186"
"31","Famciclovir-112 mg/kg in Saline-Rat-Spleen-0.25d-up","89","4","1","10","1","0","1.63427935256489e-06","0.000347880653535165"
"31","Thioguanine-12 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","89","4","1","12","0","1","4.97589058084434e-09","7.83802284294601e-06"
"31","Oxaliplatin-8 mg/kg in Saline-Rat-Bone marrow-1d-up","89","4","1","11","2","0","1.42814345361012e-07","7.49870522708887e-05"
"31","Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-1d-up","89","4","1","10","1","1","1.09343223225215e-06","0.000307566866472068"
"31","Carboplatin-6 mg/kg in Saline-Rat-Spleen-3d-up","89","4","1","12","2","0","1.62940221203756e-08","1.16665198381889e-05"
"31","Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","89","4","1","12","1","1","9.86624046147085e-09","8.63405665272715e-06"
"31","Lead(IV) Acetate-200 mg/kg in Saline-Rat-Spleen-0.25d-up","89","4","1","10","2","0","1.34020371681331e-06","0.00031986195374611"
"31","Thioguanine-24 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","89","4","1","9","1","1","1.14925298943445e-05","0.00123993377325831"
"31","Azathioprine-54 mg/kg in Water-Rat-Bone marrow-5d-up","89","4","1","12","1","1","8.19583145321952e-09","9.2214812179367e-06"
"31","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","89","4","1","12","2","0","9.16448077789654e-09","9.02243132583914e-06"
"31","Oxaliplatin-8 mg/kg in Saline-Rat-Bone marrow-3d-up","89","4","1","14","2","0","2.37454557313827e-10","1.8701920934037e-06"
"31","Acyclovir-330 mg/kg in Saline-Rat-Spleen-0.25d-up","89","4","1","9","1","0","8.43208244101593e-06","0.00107114647266841"
"31","Azathioprine-54 mg/kg in Water-Rat-Bone marrow-3d-up","89","4","1","11","1","0","1.47466708408066e-07","7.25904872138704e-05"
"31","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","89","4","1","9","0","0","1.09248676551093e-05","0.00121189095284001"
"31","Busulfan-9 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","89","4","1","8","0","1","8.27348253954262e-05","0.0050124575754952"
"31","Lead(IV) Acetate-200 mg/kg in Saline-Rat-Bone marrow-3d-up","89","4","1","11","0","0","4.3536924371351e-07","0.000180472008604611"
"31","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","89","4","1","8","2","0","4.87572411609497e-05","0.00387890940791556"
"31","Clobetasol Propionate-17 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","89","4","1","9","2","0","1.82673867890929e-05","0.00177622146112217"
"31","Cisplatin-1.17 mg/kg in Saline-Rat-Spleen-0.25d-up","89","4","1","7","1","0","0.000247763287040991","0.0122728531366971"
"31","N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Spleen-3d-up","89","4","1","8","2","0","0.000173874218228173","0.00906909498519926"
"31","Acyclovir-980 mg/kg in Saline-Rat-Spleen-5d-up","89","4","1","6","1","0","0.00274281313784033","0.0705960662536941"
"31","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Spleen-3d-up","89","4","1","10","1","0","5.38769033886634e-07","0.000212167245544557"
"31","Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","89","4","1","11","1","1","1.47466708408066e-07","6.83204585542309e-05"
"31","Bisphenol A-100 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","89","4","1","12","1","0","4.97589058084434e-09","9.79752855368251e-06"
"31","Acyclovir-330 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","8","1","0","8.45717067164885e-05","0.00504611183408381"
"31","Allyl Alcohol-25 mg/kg in Saline-Rat-Bone marrow-1d-up","89","4","1","8","2","0","4.31844442672925e-05","0.00354292378176245"
"31","Azathioprine-54 mg/kg in Water-Rat-Bone marrow-1d-up","89","4","1","10","1","0","7.38583972813026e-07","0.000264413062267063"
"31","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Spleen-1d-up","89","4","1","6","0","0","0.00330120052513782","0.0795114842079067"
"31","Thioguanine-24 mg/kg in Corn Oil-Rat-Spleen-5d-up","89","4","1","9","0","1","1.1205626018524e-05","0.00122577097947077"
"31","Etoposide-100 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","89","4","1","8","0","0","6.46227476721626e-05","0.00431329458191485"
"31","Etoposide-100 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","89","4","1","8","1","0","9.02867835625667e-05","0.00526739783213908"
"31","Lead(IV) Acetate-200 mg/kg in Saline-Rat-Spleen-3d-up","89","4","1","9","1","1","5.76888038488599e-06","0.00089089611590906"
"31","Methotrexate-27 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","89","4","1","8","1","0","5.75575770507971e-05","0.00394194327697459"
"31","Famciclovir-112 mg/kg in Saline-Rat-Spleen-3d-up","89","4","1","8","1","0","0.00013995753528494","0.00760210722692542"
"31","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","89","4","1","10","1","0","1.26517614804956e-06","0.000321436365872203"
"31","Daunorubicin-3.25 mg/kg in Saline-Rat-Bone marrow-3d-up","89","4","1","10","0","1","2.4598131911489e-06","0.000461273540321161"
"31","Hydroxyurea-400 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","13","0","1","7.61431093996704e-10","2.99851564815902e-06"
"31","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","89","4","1","9","2","0","1.0381353842178e-05","0.00118497888204339"
"31","Ifosfamide-17 mg/kg in Saline-Rat-Spleen-0.25d-up","89","4","1","10","1","0","1.30221812859258e-06","0.000320508436899848"
"31","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","89","4","1","10","1","0","1.37915327030087e-06","0.000319476798732048"
"31","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Spleen-1d-up","89","4","1","8","0","1","5.11483555565176e-05","0.00402844448363133"
"31","Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Kidney-1d-up","89","4","1","9","1","0","6.62207090906342e-06","0.000931346972853277"
"31","Etoposide-100 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","89","4","1","8","1","1","8.27348253954262e-05","0.00497419454056776"
"31","Daunorubicin-3.25 mg/kg in Saline-Rat-Bone marrow-1d-up","89","4","1","5","1","1","0.0103747302505866","0.194550893937191"
"31","NN-Dimethylformamide-140 mg/kg in Saline-Rat-Spleen-0.25d-up","89","4","1","9","2","0","5.45504480346261e-06","0.000859278657441431"
"31","Lead (II) Acetate-600 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","8","0","0","9.02867835625667e-05","0.00522866696572629"
"31","Penciclovir-1200 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","89","4","1","8","2","0","5.75575770507971e-05","0.0039079610073455"
"31","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","89","4","1","5","1","0","0.00527799648844696","0.120841570764559"
"31","Doxifluridine-1230 mg/kg in CMC-Rat-Bone marrow-1d-up","89","4","1","11","0","1","5.53611095349451e-08","3.35403152844021e-05"
"31","Lead (II) Acetate-600 mg/kg in Saline-Rat-Spleen-5d-up","89","4","1","8","0","0","5.23801202668182e-05","0.00385556847870524"
"31","Leflunomide-30 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","89","4","1","8","0","0","5.23801202668182e-05","0.00381986877056908"
"31","Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Spleen-1d-up","89","4","1","5","1","0","0.0136303495202775","0.210083430179463"
"31","Lead (II) Acetate-600 mg/kg in Saline-Rat-Spleen-3d-up","89","4","1","10","1","0","2.66270405010723e-06","0.000487708304619641"
"31","Amikacin-20 mg/kg in Saline-Rat-Bone marrow-0.25d-up","89","4","1","10","2","0","8.60856628972607e-07","0.00026077333883801"
"31","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","89","4","1","9","0","0","1.27038290164515e-05","0.00133407143111429"
"31","Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Kidney-5d-up","89","4","1","12","1","1","5.81714109891778e-09","7.63596721584607e-06"
"31","Famciclovir-112 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","10","1","0","2.15149356660399e-06","0.000423629083264327"
"31","Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","89","4","1","8","1","0","5.75575770507971e-05","0.00401171218453166"
"31","Pralidoxime Chloride-48 mg/kg in Saline-Rat-Liver-5d-up","89","4","1","8","1","0","3.62843555432524e-05","0.00314039103580941"
"31","Carmustine-16 mg/kg in Corn Oil-Rat-Spleen-5d-up","89","4","1","7","0","1","0.000207509570023031","0.010544163700009"
"31","Thioguanine-24 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","89","4","1","7","1","0","0.000494812911377378","0.0197824694924275"
"31","Tegafur-175 mg/kg in Water-Rat-Bone marrow-5d-dn","89","4","1","5","0","0","0.0113929850488481","0.195492702058231"
"31","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","89","4","1","6","1","0","0.000915402284742858","0.0329210428978756"
"31","Azathioprine-20 mg/kg in Corn Oil-Rat-Spleen-3d-up","89","4","1","6","0","0","0.00200774382717808","0.060586170049251"
"31","N-Nitrosodiethylamine-34 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","11","1","1","1.62241247692371e-07","7.0989559268062e-05"
"31","Etoposide-100 mg/kg in Corn Oil-Rat-Spleen-1d-up","89","4","1","6","1","1","0.00207714273020772","0.0605910227522814"
"31","Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Spleen-5d-up","89","4","1","8","1","1","3.19423290502282e-05","0.0028267166696584"
"31","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Spleen-3d-up","89","4","1","4","1","0","0.0392758886800249","0.492574680324643"
"31","Ifosfamide-17 mg/kg in Saline-Rat-Spleen-3d-up","89","4","1","9","2","0","5.30370270382945e-06","0.000852489030517565"
"31","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","89","4","1","5","1","0","0.00915989291059816","0.189352536913047"
"31","Bithionol-333 mg/kg in Corn Oil-Rat-Spleen-5d-up","89","4","1","9","1","0","1.23912250253248e-05","0.00131882822026295"
"31","Leflunomide-30 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","89","4","1","8","1","0","7.07819248506821e-05","0.00445982752099178"
"31","Noscapine-570 mg/kg in CMC-Rat-Spleen-5d-up","89","4","1","10","0","1","1.1595135320207e-06","0.000314907882006726"
"31","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Spleen-5d-up","89","4","1","9","0","0","7.5812651277094e-06","0.00101203464653965"
"31","Mitomycin C-0.5 mg/kg in Saline-Rat-Spleen-3d-up","89","4","1","10","2","1","1.72801507974617e-06","0.000358153862317916"
"31","Ifosfamide-17 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","8","0","0","7.74218998588871e-05","0.00472693707975655"
"31","Mitomycin C-1.7 mg/kg in Saline-Rat-Spleen-3d-up","89","4","1","9","1","1","1.06501460275402e-05","0.00119829357304152"
"31","Cisplatin-2 mg/kg in Saline-Rat-Bone marrow-5d-up","89","4","1","9","1","0","6.09808597731395e-06","0.00088941713254305"
"31","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","89","4","1","6","1","0","0.000595048467033315","0.0228614718358751"
"31","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","89","4","1","5","1","0","0.0102345679978432","0.195175442012138"
"31","1-Naphthyl Isothiocyanate-60 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","89","4","1","5","0","0","0.0118495742195095","0.199844211033954"
"31","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","89","4","1","8","1","1","6.61190103247266e-05","0.00433961104431289"
"31","Carboplatin-14 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","7","1","0","0.00043238157554731","0.0186089469344842"
"31","Mitomycin C-1.7 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","7","1","0","0.00043238157554731","0.0184077691297871"
"31","Famciclovir-1200 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","6","0","0","0.00292037227986425","0.073018578019717"
"31","Sodium Arsenite-30 mg/kg in Saline-Rat-Bone marrow-1d-up","89","4","1","8","1","0","0.000134422664161","0.00735217293702803"
"31","Doxifluridine-1230 mg/kg in CMC-Rat-Bone marrow-3d-up","89","4","1","8","0","1","5.23801202668182e-05","0.00389194176624019"
"31","Famciclovir-1200 mg/kg in Saline-Rat-Spleen-5d-up","89","4","1","4","0","0","0.0431707703346496","0.493487644638172"
"31","1-Naphthyl Isothiocyanate-30 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","89","4","1","7","0","0","0.00044089215691735","0.0186691754187153"
"31","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","89","4","1","8","1","0","6.76440047286299e-05","0.0043669195183827"
"31","Penicillamine-852 mg/kg in Water-Rat-Bone marrow-3d-up","89","4","1","8","1","0","8.83471990075449e-05","0.00519270551778675"
"31","Lead (II) Acetate-200 mg/kg in Saline-Rat-Spleen-0.25d-up","89","4","1","8","1","0","0.000111703451300505","0.0062395488116509"
"31","N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Spleen-0.25d-up","89","4","1","8","1","0","5.49179855961639e-05","0.00396820233537052"
"31","Acyclovir-980 mg/kg in Saline-Rat-Bone marrow-3d-up","89","4","1","5","1","0","0.0161476447841441","0.235516389481331"
"31","Leflunomide-60 mg/kg in Corn Oil-Rat-Spleen-5d-up","89","4","1","9","0","1","1.30231452429959e-05","0.00134960910439258"
"31","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","89","4","1","6","1","0","0.00222137543011219","0.0627080748658193"
"31","Mitomycin C-1.7 mg/kg in Saline-Rat-Spleen-5d-up","89","4","1","10","1","1","9.14513358482025e-07","0.000266766933755719"
"31","Leflunomide-60 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","89","4","1","8","1","0","7.57152639202708e-05","0.00465885483309416"
"31","Lead (II) Acetate-200 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","7","0","0","0.000596277903979332","0.0224702620657474"
"31","Lead(IV) Acetate-600 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","9","0","0","1.78409681668364e-05","0.00175644331602505"
"31","Mitomycin C-0.5 mg/kg in Saline-Rat-Spleen-0.25d-up","89","4","1","7","0","0","0.000399644148361296","0.0174866517360754"
"31","Cisplatin-2 mg/kg in Saline-Rat-Spleen-3d-up","89","4","1","8","2","1","2.73146235618168e-05","0.00247275833532034"
"31","Etoposide-188 mg/kg in Corn Oil-Rat-Spleen-1d-up","89","4","1","7","2","1","0.000333217405477799","0.0157150915301985"
"31","Carboplatin-6 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","7","1","0","0.000270128141030325","0.0130523266181279"
"31","Doxorubicin-3 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","8","0","0","5.11483555565176e-05","0.00398855889468448"
"31","Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Kidney-3d-up","89","4","1","10","1","1","7.6174279669218e-07","0.000260847228989026"
"31","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","89","4","1","5","1","0","0.0102345679978432","0.194234837472321"
"31","Altretamine-40 mg/kg in Corn Oil-Rat-Spleen-5d-up","89","4","1","7","0","0","0.000172715503721673","0.00906871538207932"
"31","N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","10","1","0","1.98315013669541e-06","0.000400494627605463"
"31","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","89","4","1","9","0","0","9.36338512832109e-06","0.00111736395864632"
"31","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","89","4","1","5","1","0","0.00928974889781192","0.191534194552792"
"31","Sulindac-132 mg/kg in Corn Oil-Rat-Heart-3d-up","89","4","1","6","0","0","0.0037727032558354","0.0886979428148049"
"31","Hydrocortisone-56 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","89","4","1","5","1","0","0.00995816352445914","0.19461661518273"
"31","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","89","4","1","6","1","0","0.00165693443707781","0.0534836706001017"
"31","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","89","4","1","12","2","0","1.57335513817068e-08","1.23917450682323e-05"
"31","Hydroxyurea-400 mg/kg in Saline-Rat-Spleen-3d-up","89","4","1","6","0","0","0.00204221993025111","0.0602416635605159"
"31","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","9","0","1","6.62207090906342e-06","0.000948280554177882"
"31","Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","89","4","1","6","1","0","0.00245176181066655","0.0656805306830263"
"31","Bleomycin A2-12 mg/kg in Saline-Rat-Bone marrow-3d-dn","89","4","1","5","0","0","0.0103747302505866","0.195481759458422"
"31","Doxorubicin-3 mg/kg in Saline-Rat-Bone marrow-1d-up","89","4","1","10","2","0","1.54501084863759e-06","0.000338014040107491"
"31","Mitomycin C-0.5 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","6","1","0","0.00253242153178376","0.0669307113568085"
"31","Ibuprofen-263 mg/kg in Corn Oil-Rat-Liver-5d-up","89","4","1","5","0","0","0.0123184955692978","0.20170576113054"
"31","Clobetasol Propionate-17 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","89","4","1","5","2","0","0.0110953701955591","0.196817873108611"
"31","Thioguanine-12 mg/kg in Corn Oil-Rat-Spleen-1d-up","89","4","1","4","0","1","0.045425811362905","0.487430095768719"
"31","Amikacin-82 mg/kg in Saline-Rat-Bone marrow-3d-up","89","4","1","7","2","0","0.000618426948463775","0.0230840314981075"
"31","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-1d-dn","89","4","1","9","1","0","1.4369916445206e-05","0.00146983716782393"
"31","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","89","4","1","6","1","0","0.00233442343416831","0.063839996414964"
"31","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Spleen-1d-up","89","4","1","4","1","0","NA","NA"
"31","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","89","4","1","4","0","0","0.0468100925378431","0.487667048714355"
"31","Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-3d-up","89","4","1","10","1","0","7.16043738772106e-07","0.000268550499360434"
"31","Cisplatin-2 mg/kg in Saline-Rat-Spleen-5d-up","89","4","1","9","2","0","2.44715303713286e-06","0.000470092129767277"
"31","Fluorouracil-29 mg/kg in CMC-Rat-Spleen-5d-up","89","4","1","8","0","1","3.81542086255299e-05","0.00326633203407254"
"31","Doxorubicin-0.65 mg/kg in Saline-Rat-Spleen-3d-up","89","4","1","8","1","0","6.61190103247266e-05","0.00430374649022766"
"31","Gentamicin-267 mg/kg in Corn Oil-Rat-Liver-1d-up","89","4","1","6","1","1","0.00204221993025111","0.0604681359799163"
"31","Manganese (II) Chloride-700 mg/kg in Water-Rat-Liver-1d-up","89","4","1","5","1","1","0.0102345679978432","0.194704003746408"
"31","Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-5d-up","89","4","1","10","1","0","7.6174279669218e-07","0.000249978594447817"
"31","Valproic Acid-235 mg/kg in Water-Rat-Liver-5d-up","89","4","1","2","0","0","NA","NA"
"31","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Spleen-5d-up","89","4","1","8","1","1","4.11096971961063e-05","0.00344446782038865"
"31","Mitotane-5000 mg/kg in Water-Rat-Bone marrow-3d-up","89","4","1","9","1","0","9.60950311561574e-06","0.00112961860505358"
"31","Foscarnet-350 mg/kg in Saline-Rat-Bone marrow-1d-up","89","4","1","6","1","0","0.00366384592925106","0.086656007623968"
"31","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Spleen-3d-up","89","4","1","7","1","1","0.000180934300107517","0.00937525360293949"
"31","Lead(IV) Acetate-200 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","7","1","0","0.000467231028595777","0.0190668993845613"
"31","Econazole-43 mg/kg in Corn Oil-Rat-Liver-0.25d-up","89","4","1","4","1","0","NA","NA"
"31","Altretamine-40 mg/kg in Corn Oil-Rat-Spleen-1d-dn","89","4","1","5","1","0","0.00928974889781192","0.191034105271976"
"31","Indomethacin-10 mg/kg in Corn Oil-Rat-Liver-3d-up","89","4","1","6","1","0","0.00265713864210223","0.0688408682407802"
"31","Lead (II) Acetate-200 mg/kg in Saline-Rat-Spleen-3d-up","89","4","1","8","0","0","5.75575770507971e-05","0.00397652172677261"
"31","NN-Dimethylformamide-140 mg/kg in Saline-Rat-Spleen-1d-up","89","4","1","7","0","0","0.000384037556307102","0.0168976524775125"
"31","Zopiclone-414 mg/kg in Water-Rat-Liver-3d-dn","89","4","1","6","1","1","0.00151387931247306","0.0498883408578987"
"31","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","89","4","1","3","2","0","NA","NA"
"31","Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-0.25d-up","89","4","1","8","2","0","2.52205189380648e-05","0.00236472389471665"
"31","Lead(IV) Acetate-600 mg/kg in Saline-Rat-Spleen-5d-up","89","4","1","7","1","0","0.000596277903979332","0.0225782921718328"
"31","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","89","4","1","4","1","0","NA","NA"
"31","Mycophenolate Mofetil-63 mg/kg in CMC-Rat-Bone marrow-1d-up","89","4","1","5","1","0","0.0110953701955591","0.194193634800496"
"31","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","89","4","1","6","1","0","0.00101310088631259","0.0357810878053719"
"31","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","89","4","1","4","1","0","0.0458846348209018","0.489684801963988"
"31","Nystatin-134 mg/kg in Corn Oil-Rat-Liver-3d-up","89","4","1","6","0","0","0.00190695864311597","0.0586687745046147"
"31","Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","89","4","1","10","0","1","3.44801169221707e-06","0.000603478668620036"
"31","Catechol-40 mg/kg in Saline-Rat-Bone marrow-0.25d-up","89","4","1","5","2","0","0.0100957143415106","0.195846911708713"
"31","Leflunomide-60 mg/kg in Corn Oil-Rat-Spleen-1d-up","89","4","1","5","0","1","0.0136303495202775","0.209673110979894"
"31","Procarbazine-27 mg/kg in Water-Rat-Bone marrow-3d-up","89","4","1","8","1","0","8.45717067164885e-05","0.00500817114360198"
"31","Leflunomide-30 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-up","89","4","1","7","1","0","0.000347150432386233","0.0159892210846431"
"31","N-Nitrosodiethylamine-34 mg/kg in Saline-Rat-Spleen-5d-up","89","4","1","4","0","0","0.0431707703346496","0.491348247334827"
"31","Busulfan-9 mg/kg in Corn Oil-Rat-Spleen-3d-up","89","4","1","5","0","0","0.00536630835449938","0.122507375652281"
