"modules","drugs","module_size","DEG_up","DEG_down","drug_module_genes","DE_drug","p_value","adjusted_pvalue"
"48","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","65","4","0","2","0","NA","NA"
"48","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","65","4","0","1","0","NA","NA"
"48","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","65","4","0","1","0","NA","NA"
"48","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","65","4","0","1","0","NA","NA"
"48","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","4","0","2","0","NA","NA"
"48","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","65","4","0","2","0","NA","NA"
"48","Bleomycin A2-12 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","4","0","1","0","NA","NA"
"48","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-1d-dn","65","4","0","5","0","0.00409229270869979","1"
"48","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","4","0","2","0","NA","NA"
"48","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","65","4","0","2","0","NA","NA"
"48","Altretamine-40 mg/kg in Corn Oil-Rat-Spleen-1d-dn","65","4","0","4","0","0.0143417191271137","1"
"48","Zopiclone-414 mg/kg in Water-Rat-Liver-3d-dn","65","4","0","2","0","NA","NA"
"48","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","4","0","3","0","NA","NA"
"48","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","4","0","2","0","NA","NA"
"48","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","4","0","1","0","NA","NA"
"48","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","65","4","0","2","0","NA","NA"
"48","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","65","4","0","3","0","NA","NA"
"48","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-5d-dn","65","4","0","5","0","0.0209165669721632","1"
"50","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","40","3","0","1","0","NA","NA"
"50","Zopiclone-414 mg/kg in Water-Rat-Liver-3d-dn","40","3","0","2","0","NA","NA"
"52","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","73","4","0","11","2","1.17463130108961e-06","0.00042051800579008"
"52","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","73","4","0","10","0","3.63010535562492e-05","0.00304156487030871"
"52","Tegafur-175 mg/kg in Water-Rat-Bone marrow-5d-dn","73","4","0","5","1","0.0248554742530487","0.533410668166243"
"52","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","73","4","0","9","1","3.76973527643368e-06","0.000690475233423062"
"52","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","73","4","0","7","1","0.0208648895436894","0.49497551218704"
"52","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","73","4","0","10","1","2.04142759025769e-06","0.00043454820813161"
"52","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","73","4","0","12","1","1.24263664599324e-06","0.000425522009732295"
"52","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","73","4","0","8","2","1.34747953490301e-05","0.00147399289123557"
"52","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","73","4","0","12","1","1.14554465000774e-07","0.000100247885149567"
"52","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","73","4","0","11","1","1.77348617569198e-06","0.000436499284992189"
"52","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","73","4","0","10","1","1.00248843727099e-05","0.00146214795036042"
"52","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","73","4","0","9","1","7.74009834825512e-05","0.00597657005792719"
"52","Bleomycin A2-12 mg/kg in Saline-Rat-Bone marrow-3d-dn","73","4","0","7","0","0.0045404119292191","0.144194694977942"
"52","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-1d-dn","73","4","0","10","0","2.39506229950276e-05","0.00211949558099817"
"52","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","73","4","0","9","1","1.44785418469583e-05","0.00150043415245584"
"52","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","73","4","0","11","0","1.48268152257393e-05","0.00151657138594705"
"52","Altretamine-40 mg/kg in Corn Oil-Rat-Spleen-1d-dn","73","4","0","7","1","0.00404494677724265","0.139117907500276"
"52","Zopiclone-414 mg/kg in Water-Rat-Liver-3d-dn","73","4","0","1","0","NA","NA"
"52","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","73","4","0","8","1","0.000344706141144782","0.0193921826261164"
"52","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","73","4","0","8","1","0.000141905543347405","0.00955254751627487"
"52","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","73","4","0","7","0","0.00248602235892664","0.0950481169849815"
"52","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","73","4","0","11","2","1.41371880023259e-05","0.00148459323608425"
"52","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","73","4","0","6","1","0.00416498710430171","0.140787289414078"
"52","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-5d-dn","73","4","0","9","1","0.000175611912079832","0.011064955356326"
"53","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","38","4","0","1","0","NA","NA"
"53","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","38","4","0","1","0","NA","NA"
"53","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","38","4","0","1","0","NA","NA"
"53","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","38","4","0","1","0","NA","NA"
"53","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","38","4","0","1","0","NA","NA"
"53","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","38","4","0","1","0","NA","NA"
"53","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-1d-dn","38","4","0","1","0","NA","NA"
"53","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","38","4","0","1","0","NA","NA"
"53","Zopiclone-414 mg/kg in Water-Rat-Liver-3d-dn","38","4","0","1","0","NA","NA"
"53","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","38","4","0","1","0","NA","NA"
"53","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","38","4","0","1","0","NA","NA"
"53","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","38","4","0","1","0","NA","NA"
"53","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","38","4","0","1","0","NA","NA"
"54","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","79","4","0","2","0","NA","NA"
"54","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","79","4","0","1","0","NA","NA"
"54","Tegafur-175 mg/kg in Water-Rat-Bone marrow-5d-dn","79","4","0","2","0","NA","NA"
"54","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","79","4","0","1","0","NA","NA"
"54","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","79","4","0","2","0","NA","NA"
"54","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","79","4","0","1","0","NA","NA"
"54","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","79","4","0","2","0","NA","NA"
"54","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","79","4","0","3","0","NA","NA"
"54","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","79","4","0","2","0","NA","NA"
"54","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","79","4","0","1","0","NA","NA"
"54","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","79","4","0","1","0","NA","NA"
"54","Bleomycin A2-12 mg/kg in Saline-Rat-Bone marrow-3d-dn","79","4","0","1","0","NA","NA"
"54","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-1d-dn","79","4","0","1","0","NA","NA"
"54","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","79","4","0","1","0","NA","NA"
"54","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","79","4","0","2","0","NA","NA"
"54","Altretamine-40 mg/kg in Corn Oil-Rat-Spleen-1d-dn","79","4","0","1","0","NA","NA"
"54","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","79","4","0","2","0","NA","NA"
"54","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","79","4","0","2","0","NA","NA"
"54","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","79","4","0","1","0","NA","NA"
"54","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","79","4","0","2","0","NA","NA"
"54","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","79","4","0","1","0","NA","NA"
"54","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-5d-dn","79","4","0","1","0","NA","NA"
"55","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","47","3","0","1","0","NA","NA"
"55","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","47","3","0","2","0","NA","NA"
"55","Tegafur-175 mg/kg in Water-Rat-Bone marrow-5d-dn","47","3","0","1","0","NA","NA"
"55","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","47","3","0","2","0","NA","NA"
"55","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","47","3","0","1","0","NA","NA"
"55","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","47","3","0","2","0","NA","NA"
"55","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","47","3","0","2","0","NA","NA"
"55","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","47","3","0","1","0","NA","NA"
"55","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","47","3","0","3","0","0.0319740709530814","1"
"55","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","47","3","0","2","0","NA","NA"
"55","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","47","3","0","1","0","NA","NA"
"55","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","47","3","0","2","0","NA","NA"
"55","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-1d-dn","47","3","0","5","0","0.000963311304574779","0.843004426092329"
"55","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","47","3","0","1","0","NA","NA"
"55","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","47","3","0","1","0","NA","NA"
"55","Altretamine-40 mg/kg in Corn Oil-Rat-Spleen-1d-dn","47","3","0","6","0","5.533532829919e-05","0.43582104568442"
"55","Zopiclone-414 mg/kg in Water-Rat-Liver-3d-dn","47","3","0","3","0","0.0274862928542297","1"
"55","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","47","3","0","1","0","NA","NA"
"55","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","47","3","0","2","0","NA","NA"
"55","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","47","3","0","2","0","NA","NA"
"55","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","47","3","0","1","0","NA","NA"
"55","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","47","3","0","2","0","NA","NA"
"55","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-5d-dn","47","3","0","3","0","0.0401539987537404","0.99764319932006"
"56","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","55","4","0","3","0","NA","NA"
"56","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","55","4","0","3","0","NA","NA"
"56","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","55","4","0","3","0","NA","NA"
"56","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","55","4","0","2","0","NA","NA"
"56","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","55","4","0","4","0","0.025981436658664","1"
"56","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","55","4","0","5","0","0.00876889741338577","1"
"56","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","55","4","0","2","0","NA","NA"
"56","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","55","4","0","5","0","0.00876889741338577","1"
"56","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","55","4","0","5","0","0.00155385671614704","0.532094586798872"
"56","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","55","4","0","3","0","NA","NA"
"56","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","55","4","0","4","0","0.042898738089483","1"
"56","Bleomycin A2-12 mg/kg in Saline-Rat-Bone marrow-3d-dn","55","4","0","2","0","NA","NA"
"56","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-1d-dn","55","4","0","6","0","0.000260803837716203","0.186735547804801"
"56","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","55","4","0","4","0","NA","NA"
"56","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","55","4","0","4","0","NA","NA"
"56","Altretamine-40 mg/kg in Corn Oil-Rat-Spleen-1d-dn","55","4","0","3","0","0.0447946036939118","1"
"56","Zopiclone-414 mg/kg in Water-Rat-Liver-3d-dn","55","4","0","2","0","NA","NA"
"56","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","55","4","0","3","0","NA","NA"
"56","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","55","4","0","4","0","NA","NA"
"56","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","55","4","0","3","0","0.0337182281091607","1"
"56","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","55","4","0","3","0","NA","NA"
"56","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","55","4","0","1","0","NA","NA"
"56","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-5d-dn","55","4","0","4","0","NA","NA"
"60","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","22","3","0","2","1","0.0407493276097307","1"
"60","Tegafur-175 mg/kg in Water-Rat-Bone marrow-5d-dn","22","3","0","2","0","NA","NA"
"60","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","22","3","0","2","1","0.0309501263488297","1"
"60","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","22","3","0","2","0","NA","NA"
"60","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","22","3","0","2","1","0.0265713397963821","1"
"60","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","22","3","0","1","1","NA","NA"
"60","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","22","3","0","1","1","NA","NA"
"60","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","22","3","0","2","1","0.0412542174239703","1"
"60","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","22","3","0","1","0","NA","NA"
"60","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","22","3","0","1","1","NA","NA"
"60","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","22","3","0","3","1","0.0382614366835321","1"
"60","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-1d-dn","22","3","0","1","0","NA","NA"
"60","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","22","3","0","2","1","0.0432977486257516","1"
"60","Altretamine-40 mg/kg in Corn Oil-Rat-Spleen-1d-dn","22","3","0","1","0","NA","NA"
"60","Zopiclone-414 mg/kg in Water-Rat-Liver-3d-dn","22","3","0","1","0","NA","NA"
"60","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","22","3","0","2","1","0.0318583998947526","1"
"60","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","22","3","0","3","1","0.00464765993656987","1"
"60","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","22","3","0","1","0","NA","NA"
"60","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","22","3","0","1","1","NA","NA"
"60","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","22","3","0","1","1","NA","NA"
"62","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","49","3","0","1","0","NA","NA"
"62","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","49","3","0","1","0","NA","NA"
"62","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","49","3","0","1","0","NA","NA"
"62","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-1d-dn","49","3","0","1","0","NA","NA"
"62","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","49","3","0","1","0","NA","NA"
"62","Altretamine-40 mg/kg in Corn Oil-Rat-Spleen-1d-dn","49","3","0","1","0","NA","NA"
"62","Zopiclone-414 mg/kg in Water-Rat-Liver-3d-dn","49","3","0","1","0","NA","NA"
"62","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","49","3","0","1","0","NA","NA"
"64","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","65","5","0","3","1","NA","NA"
"64","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","5","0","3","0","NA","NA"
"64","Tegafur-175 mg/kg in Water-Rat-Bone marrow-5d-dn","65","5","0","3","0","NA","NA"
"64","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","5","0","3","1","0.0487983224600079","1"
"64","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","65","5","0","3","0","NA","NA"
"64","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","5","0","3","1","0.0397941080095055","1"
"64","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","65","5","0","4","1","NA","NA"
"64","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","65","5","0","3","1","NA","NA"
"64","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","65","5","0","6","1","0.00270734501602703","0.888460389426204"
"64","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","65","5","0","6","0","0.00325710526763378","0.693323272645505"
"64","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","5","0","3","1","NA","NA"
"64","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","65","5","0","3","1","NA","NA"
"64","Bleomycin A2-12 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","5","0","1","0","NA","NA"
"64","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-1d-dn","65","5","0","4","0","NA","NA"
"64","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","5","0","4","1","0.0169693862258658","1"
"64","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","65","5","0","3","0","NA","NA"
"64","Altretamine-40 mg/kg in Corn Oil-Rat-Spleen-1d-dn","65","5","0","2","0","NA","NA"
"64","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","5","0","5","1","0.0096420193243702","1"
"64","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","5","0","3","1","NA","NA"
"64","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","65","5","0","3","0","NA","NA"
"64","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","65","5","0","3","1","NA","NA"
"64","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","65","5","0","3","1","NA","NA"
"64","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-5d-dn","65","5","0","6","0","0.00398683259284655","0.640822316352233"
"65","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","62","4","0","4","2","0.0129441722981457","0.828847975773948"
"65","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","62","4","0","2","1","NA","NA"
"65","Tegafur-175 mg/kg in Water-Rat-Bone marrow-5d-dn","62","4","0","3","0","NA","NA"
"65","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","62","4","0","2","1","NA","NA"
"65","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","62","4","0","3","1","NA","NA"
"65","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","62","4","0","2","1","NA","NA"
"65","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","62","4","0","2","1","NA","NA"
"65","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","62","4","0","3","1","NA","NA"
"65","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","62","4","0","3","1","NA","NA"
"65","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","62","4","0","4","0","0.0152898382635823","0.802818441093161"
"65","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","62","4","0","2","1","NA","NA"
"65","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","62","4","0","2","1","NA","NA"
"65","Bleomycin A2-12 mg/kg in Saline-Rat-Bone marrow-3d-dn","62","4","0","1","0","NA","NA"
"65","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-1d-dn","62","4","0","4","1","0.0182549798030209","0.855810838860672"
"65","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","62","4","0","2","1","NA","NA"
"65","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","62","4","0","1","0","NA","NA"
"65","Altretamine-40 mg/kg in Corn Oil-Rat-Spleen-1d-dn","62","4","0","3","1","NA","NA"
"65","Zopiclone-414 mg/kg in Water-Rat-Liver-3d-dn","62","4","0","2","1","NA","NA"
"65","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","62","4","0","3","2","0.0451305851204362","1"
"65","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","62","4","0","2","1","NA","NA"
"65","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","62","4","0","2","1","NA","NA"
"65","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","62","4","0","2","1","NA","NA"
"65","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","62","4","0","2","1","NA","NA"
"65","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-5d-dn","62","4","0","5","1","0.00324809145333289","0.332233354369479"
"68","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","53","3","0","1","0","NA","NA"
"68","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","53","3","0","1","0","NA","NA"
"68","Tegafur-175 mg/kg in Water-Rat-Bone marrow-5d-dn","53","3","0","1","0","NA","NA"
"68","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","53","3","0","1","0","NA","NA"
"68","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","53","3","0","1","0","NA","NA"
"68","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","53","3","0","1","0","NA","NA"
"68","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","53","3","0","1","0","NA","NA"
"68","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","53","3","0","1","0","NA","NA"
"68","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","53","3","0","1","0","NA","NA"
"68","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","53","3","0","1","0","NA","NA"
"68","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","53","3","0","1","0","NA","NA"
"68","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","53","3","0","1","0","NA","NA"
"68","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","53","3","0","1","0","NA","NA"
"68","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","53","3","0","1","0","NA","NA"
"68","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","53","3","0","1","0","NA","NA"
"68","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","53","3","0","1","0","NA","NA"
"68","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","53","3","0","1","0","NA","NA"
"68","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","53","3","0","1","0","NA","NA"
"68","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-5d-dn","53","3","0","1","0","NA","NA"
"69","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","66","4","0","4","1","0.0159849727730886","0.719415117490546"
"69","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","66","4","0","2","0","NA","NA"
"69","Tegafur-175 mg/kg in Water-Rat-Bone marrow-5d-dn","66","4","0","2","0","NA","NA"
"69","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","66","4","0","3","1","NA","NA"
"69","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","66","4","0","2","0","NA","NA"
"69","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","66","4","0","2","1","NA","NA"
"69","Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","66","4","0","3","1","NA","NA"
"69","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","66","4","0","4","1","0.0172801401993829","0.708845751095519"
"69","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","66","4","0","6","1","0.00289456789567707","0.271400199361341"
"69","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","66","4","0","5","0","0.0188388411554647","0.693339780095516"
"69","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","66","4","0","3","1","NA","NA"
