"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"1514","Sulpiride-1000 mg/kg in CMC-Rat-Heart-5d-up","64/292",3.32632472011999e-10,1.7303919085644e-09,0,0,2.26073318403075,49.3382024019985,"CLIC4;SLC25A3;SPARC;ALAS1;YBX1;RPL10A;CLU;LGALS3;PPP1CC;ADAMTS1;PDK4;TMED2;CTSD;PHLDA1;AP2M1;MAP2K1;ANXA2;TPM4;ANXA5;BGN;RPSA;RHOC;DYNLL1;ATP1B1;NIPSNAP1;DCN;NISCH;ACTA2;UGDH;MYH9;S100A4;MFGE8;S100A9;SLC25A4;C1QB;PRPS1;TAGLN;PSMD11;ALOX15;CREM;HTRA1;NEDD8;CAPG;EIF4EBP1;HMOX1;CCL2;APOE;CD14;JUN;GADD45A;IDH3G;LYZ;SOD2;EIF2S1;NFKB1;COL1A1;FKBP1A;P2RX5;PSMC2;CCNG1;MGP;DEGS1;P4HB;GCLM",7.8125,5
"1515","Aminocaproic Acid-2000 mg/kg in Water-Rat-Kidney-3d-dn","59/259",3.34311508510851e-10,1.73797850893166e-09,0,0,2.34965681071921,51.2670395298466,"GALNT11;SCARB1;COX7B;SLC25A3;SPARC;YBX1;RPL10A;PHB2;MRPL4;PPP1CC;IBSP;ANPEP;FTH1;STMN1;TMED2;GLUL;CTSD;HMGN3;TMED9;ENTPD4;DAPK1;RPL23;IGFBP3;DCXR;ACTL6A;ANXA5;SDHD;DYNLL1;ATP1B1;DCN;HADHB;GREM1;COL4A1;TFAM;MYH9;NDUFS2;S100A4;RPL29;FBP1;PFDN5;NDUFB8;RETSAT;MRPL18;CAPG;NREP;NID2;SELENBP1;LDHA;PGK1;NDUFV2;GSTM1;CHKB;GSS;LSM5;FXYD2;MGP;GCLM;NIT2;ITM2C",3.38983050847458,2
"1516","Doxorubicin-3 mg/kg in Saline-Rat-Bone marrow-1d-up","68/319",3.34734617211278e-10,1.73903024086809e-09,0,0,2.19872247757222,47.9710302085895,"FKBP11;COX7B;ORM1;SPARC;CTSZ;HP;LGALS3;RPS19;IBSP;FCGRT;FTH1;ARHGDIB;AP1S2;SDF4;BANF1;PGLYRP1;TMED7;GLUL;BNIP3L;TMED9;TPM4;MMP2;TALDO1;RHOC;SCAMP2;F5;CDC25B;PSMA6;SLPI;NPC2;ETHE1;PSME1;IRF7;LCP1;CRELD2;RAI14;C1QB;C1QA;TAGLN;GRN;RALB;ALOX15;MRPL17;PTS;PAPSS1;C3;PDLIM1;SDCBP;LDHA;HLA-DMB;GPNMB;HMOX1;ANKRD10;APOE;BTF3;LRBA;GSS;LYZ;HSPE1;SOD2;FABP4;CCNG1;MGP;ALOX5AP;RPS20;P4HB;ACTR10;ITM2C",2.94117647058824,2
"1517","Fluphenazine-22 mg/kg in Corn Oil-Rat-Liver-0.25d-up","68/319",3.34734617211278e-10,1.73788387947002e-09,0,0,2.19872247757222,47.9710302085895,"FKBP11;COX7B;DAZAP1;MTCH2;ACADVL;SPARC;HP;UBE2L6;RPL10A;FADS2;RPS19;ADAMTS1;SDF4;ACP2;SLC37A4;FADS1;ARG1;RPL23;IFRD1;RPSA;FAHD2A;PDIA4;ALDH3A2;UGDH;PSMA6;PSMA4;NPC2;SUB1;PSME1;ERP29;IRF7;NUPR1;CRELD2;PFDN5;CES1;IDI1;GRN;NDUFB8;RETSAT;C1S;SAR1B;CFI;SLC3A2;HMGCR;USP18;MRPL11;RDH11;PRDX1;SC5D;ATP6V1H;APOE;MGAT2;PCK1;SEC23B;BTF3;GSTM1;SDF2L1;G0S2;ASNS;HSPE1;TM9SF2;PSAT1;FASN;RPS20;IARS;P4HB;KLKB1;BET1",2.94117647058824,2
"1518","Gentamicin-40 mg/kg in Saline-Rat-Kidney-5d-up","68/319",3.34734617211278e-10,1.73673902842953e-09,0,0,2.19872247757222,47.9710302085895,"BTG2;CLIC4;COX7B;SLC25A3;ACADVL;ABCD3;GLDC;CIB1;CROT;RPL10A;LITAF;HK1;PPP1CC;XPO1;IBSP;CLP1;PLAU;ANPEP;FTH1;RNPEP;PDK4;SLC37A4;JUNB;CTSD;HMGN3;SDS;TPM4;IFRD1;ANXA5;RPSA;LSR;DYNLL1;NIPSNAP1;DCN;PDIA4;UGDH;ACOX1;PCCB;SUCLG1;S100A4;RIN2;FBP1;NDUFB8;PSMD11;CREM;NEDD8;SLC3A2;PTS;SULT1A1;SDCBP;LDHA;SNX2;DECR1;RANBP1;JUN;GSTM1;CHKB;FZD5;GADD45A;HMGA2;FKBP1A;CXCL10;ABI1;PXMP4;RPS20;CHPT1;P4HB;GCLM",0,0
"1519","Nevirapine-200 mg/kg in Saline-Rat-Heart-5d-up","68/319",3.34734617211278e-10,1.73559568476368e-09,0,0,2.19872247757222,47.9710302085895,"CLIC4;COX7B;SLC25A3;SPARC;YBX1;RPL10A;PHB2;CLU;PPP1CC;GJA1;IBSP;UROD;RNPEP;ARL6IP5;AP1S2;TMED2;CD36;HMGN3;AP2M1;MAP2K1;ABCC1;TPM4;ANXA5;RPSA;SDHD;DCN;ALDH3A2;GNPAT;PSMA4;ACOX1;SUB1;VDAC3;TFAM;SPARCL1;MYH9;SUCLG1;S100A4;SLC25A4;PFDN5;PRPS1;TAGLN;HTRA1;NEDD8;SDCBP;LDHA;NT5E;RHOT1;EIF4EBP1;PGK1;HMOX1;SCN7A;CCL2;MAPK6;CTNNAL1;FZD5;JUP;GADD45A;LUM;HMGA2;SOD2;EIF2S1;COL1A1;FKBP1A;COL5A1;MGP;CIAPIN1;P4HB;ITM2C",4.41176470588235,3
"1520","Valeric Acid-23000 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","68/319",3.34734617211278e-10,1.73445384549739e-09,0,0,2.19872247757222,47.9710302085895,"KDELR1;HP;UBE2L6;UXT;LGALS3;ALCAM;TMEM147;AKR7A3;RPS19;TMEM43;FCGRT;FTH1;STMN1;ARL6IP5;BANF1;ACP2;PGLS;SLC16A3;SOX4;TPM4;ACTL6A;ANXA5;RNASE4;LSR;RHOC;REXO2;F5;UGDH;PSMA4;PSME1;VDAC3;IRF7;JTB;PSME2;MYH9;TAGLN;SF3B2;NDUFB8;GYPC;SHMT2;PON2;CFI;MRPL17;SLC3A2;SULT1A1;PDLIM1;SELENBP1;GPNMB;PRDX1;PGK1;HMOX1;APOE;CD14;CDIPT;GSTM1;EPHX1;G0S2;EEF2;PSMB9;FKBP1A;PSMC4;PSMC2;CCNG1;APOC1;LCN2;ECHDC2;GCLM;TJP2",1.47058823529412,1
"1521","4-Chloroaniline-75 mg/kg in CMC-Rat-Kidney-3d-up","69/326",3.43852992024571e-10,1.78053002313315e-09,0,0,2.18315050766159,47.5726111431663,"KDELR1;GLDC;PHB2;HK1;EEF1B2;LGALS3;RPS19;ADAMTS1;ANPEP;FTH1;ARL6IP5;BANF1;UPP1;GLUL;CTSD;TMED9;DUSP2;TPM4;RPS8;RPL23;IFRD1;SDHD;RHOC;ATP1B1;DCN;F5;ACTA2;GREM1;UGDH;ACOX1;CLDN7;TFAM;MYH9;ANP32A;SLC20A1;ALOX15;CREM;SLC3A2;TOR1AIP1;CRYZ;SELENBP1;SDCBP;LDHA;PACSIN2;HMOX1;DNAJB9;APOE;PCK1;EIF4E;DECR1;GADD45A;EPHX1;GGH;HMGA2;S100B;KLF4;SOD2;EIF2S1;CXCL10;ALDH6A1;GCLC;MGP;LCN2;RPS20;HBP1;CIAPIN1;P4HB;GCLM;ITM2C",7.2463768115942,5
"1522","Clotrimazole-60 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","69/326",3.43852992024571e-10,1.7793601610943e-09,0,0,2.18315050766159,47.5726111431663,"ORM1;CXCL9;SLC25A3;ACADVL;GLDC;QPRT;HP;UBE2L6;CIB1;CXCL1;PARK7;CLU;ALAD;ALCAM;RPS19;TMEM43;AUH;FCGRT;UROD;PSMD2;FTH1;ARL6IP5;TMED2;GUSB;GLUL;HMGN3;TMED9;RPS8;USP3;RNASE4;RPSA;LSR;RHOC;ATP1B1;NIPSNAP1;F5;ALDH3A2;ACTA2;PSMA4;PSME1;PSME2;MFGE8;PFDN5;TAGLN;ANP32A;GYPC;MRPL18;EI24;PTS;SULT1A1;PDLIM1;SELENBP1;SDCBP;PRDX4;RRAS;PRDX1;PCK1;CDIPT;GSTM1;EPHX1;SOD2;PPP1CA;NET1;GCLC;APOC1;ECHDC2;P4HB;ITM2C;TJP2",2.89855072463768,2
"1523","Disulfiram-100 mg/kg in Water-Rat-Liver-0.25d-up","69/326",3.43852992024571e-10,1.77819183531551e-09,0,0,2.18315050766159,47.5726111431663,"BTG2;ORM1;ACADVL;KDELR1;HP;RPL10A;PHB2;TOMM22;PCMTD2;PPP1CC;IBSP;ADAMTS1;FTH1;PSMD3;BANF1;SLC37A4;DUSP2;SDS;DAPK1;RPL23;MMP2;DCXR;ACTL6A;TALDO1;ATP1B1;REXO2;NIPSNAP1;F5;PDIA4;HADHB;PSMA6;COX7A2L;DPYD;PCCB;TFAM;S100A9;SF3B2;RETSAT;SAR1B;SHMT2;DDX1;HTRA1;NEDD8;PAPSS1;SELENBP1;LDHA;PRDX4;CBS;PGK1;HMOX1;ATP6V1H;APOE;METTL7A;MGAT2;PCK1;SEC23B;JUN;GSTM1;CHKB;SDF2L1;GADD45A;G0S2;HMGA2;HSPE1;MYO1B;PSMC2;APOC1;PXMP4;KLKB1",4.34782608695652,3
"1524","Doxapram-20 mg/kg in Saline-Rat-Heart-1d-up","69/326",3.43852992024571e-10,1.77702504277265e-09,0,0,2.18315050766159,47.5726111431663,"COX7B;SLC25A3;SPARC;FHL2;NR3C1;PPP1CC;GJA1;RPS19;IBSP;FTH1;STMN1;TMED2;CD36;HMGN3;TMPO;ACVR1;MAP2K1;TPM4;RPL23;ANXA5;TPM1;RPSA;SDHD;RHOC;DYNLL1;DCN;PDIA4;GNPAT;PSMA4;COL4A1;NPC2;SUB1;TFAM;SPARCL1;SLC25A4;PFDN5;GRN;RETSAT;ALOX15;NEDD8;NREP;IL2RG;NID2;SDCBP;LDHA;BAG1;SERPINH1;PACSIN2;BNIP2;POLR2F;APOE;NDUFV2;BTF3;EGLN3;FZD5;LUM;HMGA2;HSPE1;SOD2;EIF2S1;COL1A1;FKBP1A;FABP4;SCCPDH;PRC1;PMP22;IARS;P4HB;ACTR10",2.89855072463768,2
"1525","Allyl Alcohol-25 mg/kg in Saline-Rat-Kidney-3d-up","65/299",3.4784015178879e-10,1.79645182654984e-09,0,0,2.24230329394354,48.8357469686761,"SPARC;MRPS14;CIB1;ALAD;PPP1CC;AKR7A3;IBSP;FTH1;PSMD3;TMED2;SLC37A4;CTSD;RPS8;RPS5;IGFBP3;DCXR;RPL13A;RPSA;DYNLL1;ATP1B1;NIPSNAP1;DCN;HADHB;ACTA2;PSMA4;ACOX1;SUB1;NDUFS2;SUCLG1;RPL29;FBP1;PFDN5;C1QA;NDUFB8;SAR1B;CREM;SLC3A2;NREP;CRYZ;SLC9A3R1;PRDX1;APOE;PCK1;DECR1;ATP6V1F;BTF3;IDH3G;EPHX1;G0S2;GGH;NR2F2;LYZ;FAH;PPP1CA;DHFR;SCCPDH;MGP;PXMP4;RPS20;CHPT1;P4HB;NIT1;GCLM;NIT2;COPE",6.15384615384615,4
"1526","Econazole-334 mg/kg in Corn Oil-Rat-Liver-1d-dn","65/299",3.4784015178879e-10,1.79527459730571e-09,0,0,2.24230329394354,48.8357469686761,"SCARB1;ACADVL;TFRC;HP;TMEM97;YBX1;ETFB;PHB2;TOMM22;EEF1B2;FADS2;HHEX;IBSP;ADAMTS1;PSMD2;ACP2;CD36;TMED7;GLUL;FADS1;HMGCS1;IGFBP3;RNASE4;RPSA;ACSL3;PDIA5;PDIA4;ALDH3A2;ACTA2;SLPI;ACOX1;DPYD;ERP29;MYH9;RPL29;C1QB;C1QA;IDI1;RETSAT;C1S;SAR1B;MRPL18;NREP;HMGCR;PTS;C3;SULT1A1;LDHA;NT5E;EBP;HLA-DMB;CBS;PGK1;PCK1;SDF2L1;EEF2;PSMB9;FASN;ABI1;APOC1;ECHDC2;PXMP4;P4HB;COPE;ITM2C",6.15384615384615,4
"1527","Fluocinolone Acetonide-2.5 mg/kg in Corn Oil-Rat-Liver-1d-dn","65/299",3.4784015178879e-10,1.79409890994663e-09,0,0,2.24230329394354,48.8357469686761,"COX7B;SPARC;CIB1;RPL10A;ALAD;FADS2;AKR7A3;RPS19;IBSP;FCGRT;UROD;ANPEP;FADS1;HMGCS1;RPL23;DCXR;ACTL6A;RNASE4;RPSA;LSR;REXO2;FAHD2A;PDIA5;NPC2;ACOX1;PSME1;TFAM;JTB;MYH9;RPL29;PFDN5;CES1;C1QA;NDUFB8;RETSAT;SHMT2;EI24;PON2;NEDD8;NREP;SELENBP1;SLC9A3R1;PRDX4;PRDX1;SC5D;APOE;CD14;PCK1;MAPK6;DECR1;GSTM1;SDF2L1;EPHX1;DHRS3;GCLC;SCCPDH;PSMC2;ABI1;APOC1;ECHDC2;PXMP4;GCLM;KLKB1;NIT2;ITM2C",4.61538461538461,3
"1528","Chlorpyrifos-82 mg/kg in CMC-Rat-Kidney-5d-dn","70/333",3.51698610510196e-10,1.81281299501198e-09,0,0,2.16823321516462,47.1986351562489,"BTG2;COX7B;SPARC;YBX1;EEF1B2;TMEM147;AKR7A3;RPS19;IBSP;ANPEP;STMN1;TMED7;GLUL;FADS1;AP2M1;DUSP2;DCXR;ACTL6A;TALDO1;RPSA;ATP1B1;FAHD2A;ACTA2;EEF1G;UGDH;PSMA4;NPC2;SUB1;UNC50;PSME1;ERP29;COL6A3;NDUFS2;RIN2;FBP1;SLC25A4;PFDN5;PRPS1;TAGLN;GRN;NDUFB8;SAR1B;NEDD8;NDRG1;NID2;PTS;SDCBP;HLA-DMB;CBS;PRDX1;PGK1;NDUFV2;OSBPL9;RANBP1;JUN;GADD45A;GALNT2;G0S2;LYZ;HSPE1;EIF2S1;NET1;FKBP1A;ALDH6A1;PSAT1;FXYD2;ECHDC2;RPS20;CIAPIN1;NIT2",4.28571428571429,3
"1529","Thiamphenicol-1500 mg/kg in Water-Rat-Kidney-5d-up","70/333",3.51698610510196e-10,1.81162737500216e-09,0,0,2.16823321516462,47.1986351562489,"POP5;COX7B;SPARC;KDELR1;HEXA;HCCS;CIB1;PARK7;EEF1B2;ALAD;TMEM147;AKR7A3;PSMD4;RPS19;IBSP;FCGRT;UROD;PSMD2;ANPEP;PSMD3;STMN1;RNPEP;BANF1;PTGDS;AP2M1;BNIP3L;USP3;DCXR;ACTL6A;IGFBP2;TALDO1;RHOC;ATP1B1;REXO2;FAHD2A;NPC2;CLNS1A;PCCB;PSME1;ERP29;JTB;S100A4;RPL29;KPTN;RIN2;SLC25A4;PFDN5;C1QA;NDUFB8;SAR1B;NEDD8;LDHA;EXOSC4;HLA-DMB;APOE;CDIPT;CHKB;ATP13A1;GSS;GGH;HMGA2;EEF2;EIF2S1;PPP1CA;PSMC4;NFIB;GLB1;FXYD2;PSMC2;COPE",5.71428571428571,4
"1530","Ergocalciferol-15 mg/kg in CMC-Rat-Liver-3d-dn","71/340",3.5826078080577e-10,1.84422347034395e-09,0,0,2.15393016412341,46.8474640331906,"COX7B;ORM1;STEAP3;SLC25A3;SPARC;TFRC;KDELR1;HP;TMEM97;RPL10A;ALAD;HHEX;AKR7A3;RPS19;IBSP;STMN1;ME1;SDF4;ACP2;FADS1;HMGCS1;IGFBP3;DCXR;RPSA;NIPSNAP1;PDIA4;HADHB;UGDH;PSMA4;SLPI;ACOX1;ETHE1;DPYD;SUCLG1;RAB38;RPL29;FBP1;PFDN5;NDUFB8;SHMT2;MRPL18;MRPL17;NEDD8;NREP;SULT1A1;SELENBP1;LDHA;EBP;PRDX4;RDH11;CBS;PRDX1;PGK1;NDUFV2;GSTM1;EPHX1;FAH;HSPE1;DHRS3;FKBP1A;COPS6;GCLC;SCCPDH;FASN;PSMC2;RPS20;P4HB;GCLM;KLKB1;NIT2;BET1",2.8169014084507,2
"1531","Ibuprofen-263 mg/kg in Corn Oil-Rat-Kidney-5d-up","71/340",3.5826078080577e-10,1.84301888283883e-09,0,0,2.15393016412341,46.8474640331906,"BTG2;CIB1;RPL10A;CLU;EEF1B2;LGALS3;RPS19;IBSP;ADAMTS1;FTH1;TMED2;BANF1;TMED7;GLUL;CTSD;HMGN3;CD53;TMED9;RPS8;RPL23;RPS5;MMP2;RPSA;RHOC;ATP1B1;REXO2;DCN;HADHB;ACTA2;PSMA6;COX7A2L;PSMA4;PSMA2;NPC2;CLNS1A;SUB1;PSME1;PSME2;MYH9;NUPR1;RIN2;S100A9;PFDN5;C1QB;C1QA;PRPS1;SAR1B;MRPL18;PON2;ALOX15;NEDD8;MRPS30;SULT1A1;SDCBP;LDHA;APOE;DECR1;ATP6V1F;BTF3;EIF2B4;GADD45A;SMAGP;LYZ;HSPE1;SOD2;MGP;LCN2;RPS20;TARDBP;TMEM9B;ITM2C",4.22535211267606,3
"1532","Bromodichloromethane-430 mg/kg in CMC-Rat-Kidney-5d-up","66/306",3.61785096756723e-10,1.85993434860049e-09,0,0,2.22471660144202,48.3652738106958,"FKBP11;DAZAP1;SLC25A3;KDELR1;RPL10A;PHB2;LITAF;EEF1B2;TMEM147;PSMD4;RPS19;FTH1;PSMD3;STMN1;ARL6IP5;TMED2;SLC37A4;ABCC4;TMED9;WARS;RPS8;IFRD2;RPL23;RPS5;IGFBP3;IGFBP2;TALDO1;RPSA;ATP1B1;REXO2;NIPSNAP1;DCN;HADHB;EEF1G;PSMA6;COX7A2L;CLDN7;MYH9;RPL29;GRAMD1B;SHMT2;EI24;MRPL17;SLC3A2;TOR1AIP1;SELENBP1;SLC9A3R1;GPNMB;PGK1;APOE;PCK1;PCK2;BTF3;GSTM1;IDH3G;EPHX1;G0S2;ASNS;PPP1CA;GCLC;CCNG1;MGP;PXMP4;RPS20;P4HB;GCLM",4.54545454545455,3
"1533","Citalopram-40 mg/kg in Corn Oil-Rat-Liver-3d-dn","66/306",3.61785096756723e-10,1.85872108418523e-09,0,0,2.22471660144202,48.3652738106958,"BTG2;COX7B;KDELR1;HEXA;PARK7;YBX1;ETFB;RPL10A;PHB2;ETS2;EEF1B2;FADS2;ALCAM;RPS19;IBSP;FCGRT;UROD;PSMD2;FTH1;SDF4;GLUL;FADS1;TMED9;HMGCS1;RPS8;RPL23;IFRD1;RNASE4;RPSA;F5;ALDH3A2;PSMA4;ACOX1;SUB1;VDAC3;PSME2;NUPR1;RPL29;FBP1;IDI1;RETSAT;EI24;PON2;RRBP1;PTS;C3;EBP;SC5D;APOE;NDUFV2;DECR1;BTF3;OSBPL9;YARS;HMGA2;FAH;EEF2;HSPE1;ALDH6A1;NFIB;PSMC2;ABI1;PXMP2;APOC1;RPS20;NIT1",0,0
"1534","Deferiprone-500 mg/kg in Water-Rat-Liver-1d-up","66/306",3.61785096756723e-10,1.85750940160101e-09,0,0,2.22471660144202,48.3652738106958,"COX7B;ORM1;CXCL9;SLC25A3;KDELR1;HP;UBE2L6;TMEM97;ALAD;AKR7A3;IBSP;PSMD2;ANPEP;TMED2;AP2M1;TMED9;ARG1;RPS8;RPS5;IFRD1;ACTL6A;RPSA;SDHD;PDIA5;F5;PDIA4;UGDH;EWSR1;ACOX1;DPYD;PSME1;IRF7;TFAM;PSME2;S100A4;RPL29;MRPL18;CFI;HMGCR;USP18;PTS;C3;SULT1A1;PDLIM1;LDHA;PRDX1;APOE;SEC23B;ACE;GSTM1;SDF2L1;EPHX1;G0S2;HMGA2;LYZ;HSPE1;EIF2S1;PSMB9;FKBP1A;TM9SF2;GCLC;PSMC2;APOC1;CHPT1;GCLM;BET1",3.03030303030303,2
"1535","Prednisone-68 mg/kg in CMC-Rat-Heart-1d-dn","66/306",3.61785096756723e-10,1.85629929775632e-09,0,0,2.22471660144202,48.3652738106958,"SPARC;KDELR1;FHL2;PHB2;CLU;TOMM22;ALAD;IBSP;UROD;PSMD2;STMN1;BANF1;CD36;TMED7;GLUL;TMPO;TMED9;TPM4;DAPK1;RPS8;IGFBP3;MMP2;ANXA5;RNASE4;SDHD;DYNLL1;DCN;EEF1G;PSMA6;COX7A2L;COL4A1;NPC2;CLNS1A;SUB1;PCCB;SPARCL1;COL6A3;S100A4;RPL29;MFGE8;SLC25A4;PRPS1;TAGLN;SHMT2;HTRA1;NREP;NID2;LDHA;HLA-DMB;ANKRD10;SCN7A;MAPK6;ATP6V1F;OSBPL9;CDKN2C;GADD45A;LUM;G0S2;HMGA2;FKBP1A;TJP1;ABI1;MGP;PMP22;CIAPIN1;ITM2C",3.03030303030303,2
"1536","Tinidazole-1200 mg/kg in CMC-Rat-Liver-3d-up","66/306",3.61785096756723e-10,1.85509076956768e-09,0,0,2.22471660144202,48.3652738106958,"FKBP11;GALNT11;COX7B;ORM1;SLC25A3;KDELR1;FHL2;TMEM97;CROT;RPL10A;PHB2;LITAF;CLU;AKR7A3;RPS19;PSMD2;STMN1;ME1;TMED2;PGLS;SLC37A4;FADS1;TMED9;HMGCS1;TALDO1;RPSA;ACSL3;REXO2;HADHB;UGDH;PSMA4;PSME1;MYH9;SUCLG1;CES1;NDUFB8;RETSAT;STAU1;SAR1B;SHMT2;MRPL17;NEDD8;HMGCR;SELENBP1;PRDX1;PGK1;HMOX1;CD14;METTL7A;PCK1;DECR1;BTF3;GSTM1;SDF2L1;EPHX1;EEF2;HSPE1;SOD2;EIF2S1;SCCPDH;PSMC4;PXMP4;RPS20;P4HB;NIT1;GCLM",6.06060606060606,4
"1537","Catechol-195 mg/kg in Saline-Rat-Liver-1d-up","72/347",3.63543070692046e-10,1.86289214363731e-09,0,0,2.14020418142392,46.5176018499069,"CXCL9;ACADVL;TFRC;CROT;YBX1;RPL10A;LITAF;FADS2;AKR7A3;PSMD4;AUH;PLAU;ANPEP;FTH1;PSMD3;STMN1;SDF4;SLC37A4;GLUL;FADS1;RPSA;SDHD;NIPSNAP1;HADHB;ACTA2;PSMA6;PSMA4;PSMA2;ETHE1;PCCB;ERP29;PSME2;RPL29;PFDN5;C1QB;C1QA;IDI1;NDUFB8;C1S;EI24;CREM;RRBP1;PTS;SOCS2;SLC9A3R1;LDHA;NT5E;EXOSC4;CAND1;PRDX1;PGK1;SC5D;DNAJB9;METTL7A;PCK1;SEC23B;DECR1;ATP6V1F;GSTM1;GALNT2;EPHX1;G0S2;EEF2;EIF2S1;PSMB9;PXMP2;APOC1;P4HB;NIT1;R3HDM1;NIT2;ITM2C",1.38888888888889,1
"1538","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","72/347",3.63543070692046e-10,1.86168090037097e-09,0,0,2.14020418142392,46.5176018499069,"BTG2;SPARC;PIK3CD;CIB1;YBX1;RPL10A;PHB2;EEF1B2;PPP1CC;XPO1;ARHGDIB;TMED2;CD36;GLUL;HMGN3;AP2M1;CD53;ABCC1;TPM4;RPS8;RPL23;USP3;IGFBP3;ACTL6A;RPL13A;RPSA;PDIA4;NISCH;ACTA2;EEF1G;PSMA6;COX7A2L;COL4A1;SUB1;PSME1;JTB;MYH9;S100A4;LCP1;RPL29;MFGE8;PFDN5;C1QB;C1QA;PRPS1;TAGLN;NDUFB8;PON2;HTRA1;MRPL17;IL2RG;PTS;SDCBP;LDHA;HLA-DMA;SNX2;HLA-DMB;PGK1;ANKRD10;APOE;BTF3;LYZ;EEF2;KLF4;EIF2S1;PPP1CA;CXCL10;PRC1;RPS20;P4HB;OGT;ITM2C",4.16666666666667,3
"1539","Neostigmine Bromide-40 mg/kg in Water-Rat-Liver-1d-up","72/347",3.63543070692046e-10,1.86047123116995e-09,0,0,2.14020418142392,46.5176018499069,"POP5;COX7B;MTCH2;CXCL9;MRPS14;UBE2L6;PARK7;ETFB;PHB2;EEF1B2;ALAD;HEBP1;FADS2;RPS19;UROD;FTH1;STMN1;TMED2;SDF4;GLUL;RPL23;RPS5;ACTL6A;RNASE4;RPSA;SDHD;FAHD2A;PSMA6;PSMA4;SLPI;PSMA2;NPC2;SUB1;PSME1;VDAC3;IRF7;TFAM;JTB;NDUFS2;RAB38;NUPR1;RPL29;PFDN5;IDI1;NDUFB8;CLDND1;MRPL18;PON2;MRPL17;NEDD8;NREP;USP18;SULT1A1;SNX2;PRDX1;POLR2F;NDUFV2;DECR1;GGH;HMGA2;LYZ;HSPE1;EIF2S1;TM9SF2;PSMC2;PXMP2;APOC1;ECHDC2;RPS20;CHPT1;NIT2;CDKN3",2.77777777777778,2
"1540","Cloxacillin-1200 mg/kg in Water-Rat-Kidney-3d-dn","63/286",3.67950112212611e-10,1.88180200245878e-09,0,0,2.27209613491202,49.3569119093941,"KDELR1;CIB1;RPL10A;HK1;AKAP12;EEF1B2;MRPL4;LGALS3;RPS19;IBSP;FCGRT;ANPEP;STMN1;RNPEP;BANF1;GLUL;JUNB;ABCC4;TPM4;DAPK1;RPS8;RPL23;IFRD1;ACTL6A;ANXA5;RPSA;DCN;GREM1;PSMA6;COL4A1;ETHE1;SUB1;PSME1;TFAM;MYH9;S100A4;NUPR1;PFDN5;TAGLN;SF3B2;NDUFB8;MRPL18;CREM;CAPG;LDHA;S100A13;HMOX1;NDUFV2;GSTM1;GADD45A;IDH3G;HMGA2;LYZ;HSPE1;SOD2;EIF2S1;CXCL10;SCCPDH;PSMC2;MGP;PXMP4;P4HB;ITM2C",3.17460317460317,2
"1541","NN-Dimethylformamide-700 mg/kg in Saline-Rat-Liver-0.25d-up","63/286",3.67950112212611e-10,1.88058084606523e-09,0,0,2.27209613491202,49.3569119093941,"BTG2;SLC25A3;ALAS1;TFRC;HP;CXCL1;RPL10A;HHEX;XPO1;RPS19;AUH;PLAU;FTH1;TMED2;BANF1;SLC37A4;FADS1;TMED9;SDS;TPM4;HMGCS1;RPS8;RPL23;MMP2;IFRD1;RPSA;ACTA2;UGDH;PSMA6;COL4A1;ACOX1;PCCB;JTB;NUPR1;IDI1;RETSAT;SAR1B;SLC20A1;PON2;CFI;CREM;MRPL17;NREP;HMGCR;PTS;PDLIM1;SDCBP;LDHA;HMOX1;DNAJB9;A2M;PCK1;OSBPL9;GSTM1;GADD45A;EPHX1;S100B;ALDH6A1;PXMP2;CHPT1;CIAPIN1;GCLM;KLKB1",1.58730158730159,1
"1542","Flavoxate-1255 mg/kg in CMC-Rat-Heart-1d-dn","67/313",3.74386549649632e-10,1.91223635865143e-09,0,0,2.20791653416421,47.9244452248023,"SLC25A3;SPARC;TFRC;YBX1;PHB2;CLU;EEF1B2;RPS19;PSMD2;TMED2;TMED7;HMGN3;ACVR1;TMED9;TPM4;RPS8;MMP2;ANXA5;RNASE4;SDHD;DYNLL1;NIPSNAP1;DCN;EEF1G;PSMA6;COX7A2L;PSMA4;SLPI;SUB1;VDAC3;JTB;COL6A3;MFGE8;SLC25A4;C1QB;PRPS1;TAGLN;SHMT2;MRPS30;PTS;PDLIM1;LDHA;PRDX1;APOE;IGFBP6;NDUFV2;DECR1;EGLN3;GADD45A;LUM;WDR18;G0S2;HMGA2;LSM5;HSPE1;SOD2;EIF2S1;FKBP1A;COL5A1;NFIB;CCNG1;ABI1;PXMP2;MGP;CHPT1;CIAPIN1;ITM2C",1.49253731343284,1
