"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"202","Hydrazine-45 mg/kg in Water-Rat-Liver-5d-up","19/311",0.000541967321525829,0.0211313595264229,0,0,2.34974029186248,17.6707633148493,"C1QB;COL18A1;C1QA;GSTM1;SLC16A1;GLDC;NDUFB5;IGFBP2;COX5A;AGPAT2;C2;NME1;F5;SULT1A1;HADHB;COMMD9;PRDX1;METTL7A;MAPK6",0,0
"203","Epirubicin-2.7 mg/kg in Saline-Rat-Liver-3d-up","18/287",0.000553748005252371,0.0214843314747176,0,0,2.41222192441705,18.0887717903458,"CEBPA;GSTM1;SLC16A1;IGFBP2;HP;FAH;COX5A;NCALD;C2;DUSP7;F5;SULT1A1;HADHB;PRDX1;ADORA3;METTL7A;A2M;CTSD",0,0
"204","Tacrine-24 mg/kg in Water-Rat-Liver-1d-up","18/287",0.000553748005252371,0.0213790161243514,0,0,2.41222192441705,18.0887717903458,"COL18A1;COPB2;CEBPA;SLC16A1;IGFBP2;HP;HTRA1;G0S2;SLC4A4;F5;HADHB;GRHPR;H1F0;PRDX1;DPYD;METTL7A;A2M;FADS1",0,0
"205","Erythromycin-1500 mg/kg in CMC-Rat-Liver-3d-up","19/312",0.000563534177127391,0.0216507081905138,0,0,2.3422090729783,17.5227279242368,"COL18A1;GSTM1;IGFBP2;HP;CLTA;PDIA5;C2;ASGR2;NET1;HEBP1;LGALS3;GRHPR;GPNMB;PRDX1;ADORA3;UAP1L1;METTL7A;A2M;CES1",0,0
"206","Leflunomide-60 mg/kg in Corn Oil-Rat-Kidney-3d-dn","20/337",0.000564576439507307,0.0215854564930075,0,0,2.28258388495777,17.0724372804056,"COPB2;SLC16A1;ANXA5;HTRA1;G0S2;GGH;MRPL15;SLC4A4;COX5A;DUSP7;NET1;HADHB;PSMB7;GRHPR;KIFC1;ADAMTS1;ME1;METTL7A;CTSD;FADS1",10,2
"207","Prednisolone-184 mg/kg in Water-Rat-Liver-3d-up","20/337",0.000564576439507307,0.0214811789254085,0,0,2.28258388495777,17.0724372804056,"COPB2;CEBPA;GSTM1;SLC16A1;HP;CLTA;SDHD;FAH;COX5A;AGPAT2;C2;NME1;SULT1A1;HADHB;PSMB2;NDUFS7;PRDX1;ADORA3;DPYD;A2M",0,0
"208","NN-Dimethylformamide-140 mg/kg in Saline-Rat-Spleen-0.25d-up","18/288",0.000576795720793279,0.0218405918123455,0,0,2.40384615384615,17.9279384396524,"C1QB;C1QA;GLDC;IL18;GGH;DYNLL1;COX5A;ASGR2;DUSP7;PAPSS1;CXCL10;GPNMB;BIN1;PRDX1;ADORA3;MGAT1;METTL7A;ATP6V1F",5.55555555555556,1
"209","Sodium Orthovanadate-83 mg/kg in CMC-Rat-Kidney-5d-dn","18/288",0.000576795720793279,0.021736091373052,0,0,2.40384615384615,17.9279384396524,"CDKN1C;SLC16A1;NDUFB5;CAPG;OPLAH;SLC4A4;DUSP7;NME1;PAPSS1;SULT1A1;HADHB;ADAM15;NDUFS7;CAMK2N1;ADORA3;UAP1L1;ME1;FADS1",0,0
"210","Aspirin-167 mg/kg in Corn Oil-Rat-Liver-3d-dn","18/289",0.000600665470890759,0.0225278154701696,0,0,2.39552834708544,17.768765396041,"COL18A1;FZD5;SRD5A1;NDUFB5;HP;PDIA5;ASGR2;SULT1A1;NET1;H1F0;ALCAM;PRDX1;DPYD;METTL7A;A2M;MAPK6;SEC23B;MPDU1",0,0
"211","Doxorubicin-0.65 mg/kg in Saline-Rat-Spleen-0.25d-up","18/289",0.000600665470890759,0.0224210485722067,0,0,2.39552834708544,17.768765396041,"C1QB;C1QA;SLC16A1;PLK1;CTSZ;IL18;CLTA;GGH;SDHD;MKI67;DUSP7;HK1;CCNA2;CXCL10;GPNMB;BIN1;PRDX1;PCK2",5.55555555555556,1
"212","Propylthiouracil-625 mg/kg in CMC-Rat-Liver-3d-dn","18/289",0.000600665470890759,0.0223152889091303,0,0,2.39552834708544,17.768765396041,"C1QB;C1QA;MTCH2;SLC16A1;GLDC;SRD5A1;IGFBP3;HP;G0S2;MRPL15;DYNLL1;COX5A;C2;GRHPR;H1F0;PSMB2;ADORA3;DPYD",0,0
"213","Raloxifene-650 mg/kg in Corn Oil-Rat-Liver-1d-up","16/241",0.000601689995267995,0.0222484056466232,0,0,2.553463134376,18.9358907202514,"C1QB;COL18A1;C1QA;GSTM1;IGFBP2;AK2;SLC4A4;COX5A;DUSP7;F5;NET1;HADHB;DPYD;MGAT1;METTL7A;CTSD",0,0
"214","Amoxicillin-1100 mg/kg in Water-Rat-Liver-1d-up","19/314",0.00060890264170402,0.0224098934862657,0,0,2.32729054385105,17.23091514069,"C1QB;COL18A1;C1QA;CEBPA;SLC16A1;HP;FAH;COX5A;AGPAT2;ASGR2;NET1;HADHB;PSMB7;ADORA3;DPYD;METTL7A;CTSD;FADS1;CES1",0,0
"215","Anastrozole-400 mg/kg in CMC-Rat-Liver-5d-up","19/314",0.00060890264170402,0.0223056614235389,0,0,2.32729054385105,17.23091514069,"GDF11;COPB2;MTCH2;GSTM1;ANXA5;IGFBP2;SDHD;COX5A;ZWINT;PSMB7;NDUFS7;CAMK2N1;PRDX1;ME1;METTL7A;CTSD;SEC23B;FADS1;ATP6V1F",0,0
"216","Azathioprine-54 mg/kg in Water-Rat-Bone marrow-3d-up","19/314",0.00060890264170402,0.022202394472504,0,0,2.32729054385105,17.23091514069,"C1QB;CPA3;C1QA;COPB2;PTPRO;CTSZ;HP;GGH;CAPG;DYNLL1;COX5A;C2;NME1;F5;LGALS3;PSMB7;LGALS1;ADAM15;PRDX1",5.26315789473684,1
"217","Idarubicin-0.625 mg/kg in Saline-Rat-Heart-3d-up","19/314",0.00060890264170402,0.022100079290603,0,0,2.32729054385105,17.23091514069,"COPB2;MTCH2;SLC16A1;HP;LTBP4;HTRA1;G0S2;CAPG;COX5A;HADHB;PSMB7;SMTN;ADAM15;NDUFS7;ADAMTS1;ME1;ITGA7;MAPK6;CTSD",5.26315789473684,1
"218","Melatonin-2000 mg/kg in Corn Oil-Rat-Liver-5d-dn","19/314",0.00060890264170402,0.0219987027800957,0,0,2.32729054385105,17.23091514069,"C1QB;C1QA;MTCH2;SLC16A1;SRD5A1;IGFBP3;HP;HTRA1;PDIA5;ASGR2;F5;SULT1A1;HADHB;GRHPR;H1F0;ALCAM;ADAMTS1;DPYD;FADS1",5.26315789473684,1
"219","Vinblastine-0.3 mg/kg in Saline-Rat-Heart-5d-up","19/314",0.00060890264170402,0.0218982520824697,0,0,2.32729054385105,17.23091514069,"C1QB;C1QA;SPON1;FZD5;NDUFB5;ANXA5;CAPG;NOL3;BZW2;SULT1A1;HADHB;LGALS3;STS;GPNMB;NDUFS7;ITGA7;METTL7A;CTSD;FKBP5",5.26315789473684,1
"220","Zomepirac-2.8 mg/kg in Saline-Rat-Liver-5d-up","19/314",0.00060890264170402,0.0217987145730039,0,0,2.32729054385105,17.23091514069,"C1QA;GSTM1;SRD5A1;GALNT2;SDHD;C2;ASGR2;F5;SULT1A1;NET1;HADHB;PSMB7;GRHPR;NDUFS7;PRDX1;ADORA3;A2M;SEC23B;ATP6V1F",0,0
"221","Ethylestrenol-390 mg/kg in CMC-Rat-Liver-1d-up","18/290",0.00062538117702062,0.022287340046219,0,0,2.38726790450928,17.611231537953,"GSTM1;NDUFB5;HP;SDHD;DYNLL1;FAH;COX5A;ZWINT;NME1;HADHB;CCNA2;PSMB7;KIFC1;PRDX1;DPYD;METTL7A;CTSD;FADS1",0,0
"222","Fluconazole-394 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","19/315",0.000632746107433188,0.0224482357754225,0,0,2.31990231990232,17.0871043830601,"C1QB;C1QA;CEBPA;GSTM1;SLC16A1;FZD5;HP;G0S2;MRPL15;AGPAT2;C2;SULT1A1;H1F0;STS;NDUFS7;PRDX1;A2M;FADS1;CES1",0,0
"223","Indinavir-1000 mg/kg in CMC-Rat-Kidney-5d-up","19/315",0.000632746107433188,0.0223475710410035,0,0,2.31990231990232,17.0871043830601,"GSTM1;GLDC;IGFBP3;CLTA;G0S2;GGH;MRPL15;SLC4A4;ASGR2;DUSP7;EPS8;SULT1A1;HADHB;PSMB7;GRHPR;ADORA3;FKBP5;MPDU1;ATP6V1F",5.26315789473684,1
"224","Leflunomide-60 mg/kg in Corn Oil-Rat-Liver-3d-dn","19/315",0.000632746107433188,0.0222478050988562,0,0,2.31990231990232,17.0871043830601,"C1QB;C1QA;STEAP3;SLC16A1;SRD5A1;NDUFB5;IGFBP3;HTRA1;G0S2;SDHD;COX5A;AGPAT2;ASGR2;SULT1A1;ALCAM;PRDX1;ADORA3;FADS1;CES1",0,0
"225","Betamethasone-79 mg/kg in Corn Oil-Rat-Liver-1d-up","18/291",0.000650967272197193,0.0227867477147782,0,0,2.37906423473434,17.4553160748819,"COPB2;MTCH2;SLC16A1;NDUFB5;HP;AK2;G0S2;SDHD;FAH;C2;DUSP7;SULT1A1;CXCL10;NDUFS7;ADORA3;DPYD;MGAT1;A2M",0,0
"226","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Kidney-3d-up","18/291",0.000650967272197193,0.0226859213974562,0,0,2.37906423473434,17.4553160748819,"CDKN1C;MTCH2;GLDC;IGFBP3;ANXA5;G0S2;SDHD;FAH;OPLAH;SLC4A4;DUSP7;EPS8;PSMB7;STS;ADORA3;FKBP5;MPDU1;ATP6V1F",0,0
"227","Zomepirac-11 mg/kg in Saline-Rat-Liver-1d-up","18/291",0.000650967272197193,0.0225859834177317,0,0,2.37906423473434,17.4553160748819,"C1QB;COL18A1;C1QA;SRD5A1;CLTA;C2;F5;NET1;HADHB;LGALS3;GRHPR;STS;NDUFS7;PRDX1;A2M;SEC23B;FADS1;ATP6V1F",0,0
"228","Dexibuprofen-239 mg/kg in CMC-Rat-Kidney-5d-up","20/341",0.00065429849982736,0.0226019955466679,0,0,2.25580870742161,16.5394696342915,"C1QB;C1QA;COPB2;CTSZ;ANXA5;CLTA;GGH;CAPG;MRPL15;NME1;SULT1A1;HADHB;LGALS3;PSMB7;NDUFS7;ADORA3;DPYD;CTSD;MPDU1;ATP6V1F",5,1
"229","Etoposide-188 mg/kg in Corn Oil-Rat-Spleen-3d-dn","20/341",0.00065429849982736,0.0225032968761584,0,0,2.25580870742161,16.5394696342915,"C1QB;C1QA;SLC16A1;PTPRO;CDCA8;GGH;MKI67;TYMS;COX5A;DUSP7;HK1;CCNA2;PSMB7;H1F0;NDUFS7;KIFC1;PRDX1;MYBL2;FADS1;PCK2",5,1
"230","Nitrazepam-310 mg/kg in CMC-Rat-Liver-5d-up","19/316",0.000657391023287742,0.0225113552148446,0,0,2.31256085686465,16.9446688756416,"CEBPA;MTCH2;GSTM1;SRD5A1;IGFBP2;G0S2;FAH;C2;ASGR2;DUSP7;NME1;HADHB;PSMB7;ALCAM;PRDX1;DPYD;MGAT1;METTL7A;FADS1",0,0
"231","Primaquine-45 mg/kg in CMC-Rat-Liver-3d-up","19/316",0.000657391023287742,0.0224139034606678,0,0,2.31256085686465,16.9446688756416,"C1QB;COL18A1;C1QA;GALNT2;IGFBP2;HP;CLTA;SLC4A4;PDIA5;C2;F5;NET1;LGALS3;PSMB7;GRHPR;GPNMB;NDUFS7;A2M;FADS1",0,0
"232","Ascorbic Acid-2000 mg/kg in Water-Rat-Kidney-3d-up","21/367",0.000666486247706248,0.0226260589954069,0,0,2.20079647872563,16.0955053547795,"COPB2;GSTM1;GLDC;IGFBP2;HP;HTRA1;G0S2;GGH;SDHD;SLC4A4;COX5A;NME1;SULT1A1;HADHB;PSMB7;GRHPR;PRDX1;MGAT1;CTSD;SEC23B;FKBP5",4.76190476190476,1
"233","Ibuprofen-263 mg/kg in Corn Oil-Rat-Kidney-3d-up","18/292",0.00067744870602349,0.0228995107666996,0,0,2.3709167544784,17.3009985428576,"CDKN1C;C1QB;C1QA;MTCH2;CAPG;BZW2;SLC4A4;ZWINT;EPS8;SULT1A1;HADHB;LGALS3;CXCL10;ALCAM;SLCO4A1;ADAMTS1;CTSD;ATP6V1F",11.1111111111111,2
"234","2-Amino-4-Nitrophenol-625 mg/kg in CMC-Rat-Kidney-5d-up","19/317",0.000682859410037971,0.022983763732731,0,0,2.30526571220578,16.8035925341672,"CDKN1C;C1QB;COL18A1;C1QA;SPON1;GSTM1;ANXA5;LTBP4;G0S2;CAPG;DYNLL1;DUSP7;LGALS3;GPNMB;ADAM15;ADAMTS1;PRDX1;CLDN7;CTSD",5.26315789473684,1
"235","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-up","19/317",0.000682859410037971,0.0228859604828045,0,0,2.30526571220578,16.8035925341672,"C1QB;C1QA;NDUFB5;CLTA;SDHD;MKI67;BZW2;COX5A;C2;NME1;F5;HK1;NET1;CCNA2;PSMB7;ADORA3;SEC23B;FADS1;PCK2",5.26315789473684,1
"236","Alfacalcidol-0.043 mg/kg in CMC-Rat-Liver-5d-dn","19/317",0.000682859410037971,0.0227889860739791,0,0,2.30526571220578,16.8035925341672,"GSTM1;SRD5A1;IGFBP2;LTBP4;G0S2;MRPL15;DYNLL1;FAH;SLC4A4;COX5A;PDIA5;SULT1A1;HADHB;PSMB7;GRHPR;PRDX1;ME1;CTSD;FADS1",0,0
"237","Ethylene Glycol-352 mg/kg in Water-Rat-Liver-5d-dn","19/317",0.000682859410037971,0.0226928300145952,0,0,2.30526571220578,16.8035925341672,"COL18A1;C1QA;COPB2;CEBPA;MTCH2;GSTM1;SRD5A1;HP;G0S2;DYNLL1;FAH;COX5A;ASGR2;PSMB7;GRHPR;NDUFS7;DPYD;MGAT1;FADS1",0,0
"238","Streptozotocin-3000 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","25/473",0.000686245416270876,0.0227095331871824,0,0,2.03285087006017,14.8078452686403,"COL18A1;HP;CLTA;SLC4A4;C2;PAPSS1;SULT1A1;PSMB7;RRAS;PRDX1;ADORA3;UAP1L1;A2M;MAPK6;CTSD;FADS1;GSTM1;ANXA2;GALNT2;ANXA5;SDHD;DYNLL1;PDIA5;DUSP7;NET1",0,0
"239","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-up","21/368",0.000690143801467489,0.0227429815077738,0,0,2.19481605351171,15.975211335433,"C1QB;MTCH2;FZD5;PLK1;CLTA;SDHD;MKI67;TYMS;AURKB;C2;HK1;NET1;CCNA2;LGALS3;NDUFS7;ADORA3;MYBL2;TK1;PCK2;CDKN3;ATP6V1F",0,0
"240","Bacitracin-380 mg/kg in Corn Oil-Rat-Kidney-1d-dn","18/293",0.000704850950347428,0.0231308586872347,0,0,2.36282488842216,17.1482587973372,"MTCH2;IGFBP3;G0S2;MRPL15;SDHD;SLC4A4;DUSP7;NME1;PAPSS1;HADHB;GRHPR;H1F0;NDUFS7;KIFC1;CAMK2N1;UAP1L1;ME1;METTL7A",0,0
"241","Aspirin-375 mg/kg in Corn Oil-Rat-Kidney-5d-up","20/344",0.000729443643507901,0.0238385814782914,0,0,2.23613595706619,16.1521208554856,"CDKN1C;GSTM1;NDUFB5;IGFBP3;IGFBP2;G0S2;GGH;MRPL15;OPLAH;COX5A;NME1;SULT1A1;PSMB7;GRHPR;PSMB2;KIFC1;PRDX1;ME1;FKBP5;ATP6V1F",5,1
"242","4-Nonylphenol-20 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","18/294",0.00073320000489018,0.0238623274318804,0,0,2.35478806907378,16.9970770062694,"C1QB;COL18A1;GSTM1;SRD5A1;HP;DYNLL1;FAH;COX5A;PDIA5;SULT1A1;PSMB7;GRHPR;NDUFS7;ADAMTS1;PRDX1;ADORA3;A2M;FADS1",5.55555555555556,1
"243","Carbamazepine-490 mg/kg in CMC-Rat-Liver-3d-dn","18/294",0.00073320000489018,0.0237641285535599,0,0,2.35478806907378,16.9970770062694,"C1QB;C1QA;MTCH2;SRD5A1;IGFBP3;HP;HTRA1;G0S2;MRPL15;COX5A;ASGR2;F5;SULT1A1;H1F0;ALCAM;ADORA3;DPYD;FADS1",0,0
"244","Niacin-2625 mg/kg in Water-Rat-Liver-1d-up","18/294",0.00073320000489018,0.0236667345840781,0,0,2.35478806907378,16.9970770062694,"COPB2;CEBPA;NDUFB5;AK2;CLTA;G0S2;SDHD;DYNLL1;C2;NME1;PAPSS1;SULT1A1;HADHB;PRDX1;ADORA3;ME1;SEC23B;FADS1",0,0
"245","Progesterone-164 mg/kg in Corn Oil-Rat-Liver-3d-dn","18/294",0.00073320000489018,0.0235701356674084,0,0,2.35478806907378,16.9970770062694,"C1QB;C1QA;GSTM1;FZD5;SRD5A1;HP;CLTA;FAH;COX5A;PDIA5;C2;ASGR2;SULT1A1;HADHB;GRHPR;PRDX1;ADORA3;SEC23B",0,0
"246","Beta-Naphthoflavone-1500 mg/kg in CMC-Rat-Liver-1d-up","19/319",0.000736356909664479,0.0235753943923473,0,0,2.29081263564022,16.5254541690596,"C1QB;C1QA;COPB2;MTCH2;GSTM1;HP;MRPL15;DYNLL1;FAH;COX5A;DUSP7;NME1;PSMB7;NDUFS7;PRDX1;ADORA3;ME1;CTSD;FADS1",0,0
"247","Aspirin-500 mg/kg in Corn Oil-Rat-Liver-3d-up","17/270",0.00074800803020025,0.0238514625338347,0,0,2.42165242165242,17.4312886547372,"C1QA;STEAP3;MTCH2;GSTM1;SLC16A1;GLDC;HP;HTRA1;G0S2;MRPL15;F5;SULT1A1;HADHB;PRDX1;ADORA3;DPYD;METTL7A",0,0
"248","Clotrimazole-89 mg/kg in Corn Oil-Rat-Liver-1d-dn","20/345",0.000756094252472776,0.0240120900503048,0,0,2.22965440356745,16.0252943522245,"C1QA;MTCH2;GSTM1;SLC16A1;GLDC;SRD5A1;HP;G0S2;FAH;COX5A;PDIA5;SULT1A1;HADHB;GRHPR;STS;NDUFS7;ADORA3;ME1;FADS1;CES1",0,0
"249","Benoxaprofen-89 mg/kg in CMC-Rat-Liver-5d-dn","18/295",0.000762522401700176,0.0241189816698417,0,0,2.34680573663625,16.8474336468626,"C1QB;C1QA;GSTM1;SRD5A1;IGFBP3;IGFBP2;HTRA1;G0S2;PDIA5;ASGR2;PSMB7;GRHPR;STS;ALCAM;PRDX1;ADORA3;FADS1;CES1",0,0
"250","Etoposide-100 mg/kg in Corn Oil-Rat-Spleen-0.25d-dn","18/295",0.000762522401700176,0.0240225057431624,0,0,2.34680573663625,16.8474336468626,"SLC16A1;FZD5;GLDC;NDUFB5;CDCA8;MKI67;AURKB;KIF15;DUSP7;PAPSS1;HK1;NET1;CCNA2;PSMB7;KIFC1;ADORA3;MYBL2;PCK2",0,0
"251","Fenofibrate-43 mg/kg in Corn Oil-Rat-Liver-5d-dn","18/295",0.000762522401700176,0.0239267985489665,0,0,2.34680573663625,16.8474336468626,"C1QB;C1QA;GSTM1;SRD5A1;IGFBP3;HP;HTRA1;G0S2;MRPL15;PDIA5;C2;ASGR2;F5;H1F0;ALCAM;ADORA3;DPYD;MGAT1",0,0
"252","Penciclovir-1200 mg/kg in Corn Oil-Rat-Kidney-5d-up","18/295",0.000762522401700176,0.0238318509356769,0,0,2.34680573663625,16.8474336468626,"CDKN1C;C1QB;C1QA;SPON1;GLDC;GALNT2;SLC4A4;COX5A;EPS8;ALCAM;CAMK2N1;ADAMTS1;ADORA3;CLDN7;UAP1L1;CTSD;FADS1;FKBP5",5.55555555555556,1
"253","Miconazole-920 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","19/320",0.000764432308317077,0.0237971101197838,0,0,2.28365384615385,16.3883611207567,"C1QB;COL18A1;C1QA;CEBPA;GSTM1;SLC16A1;FZD5;G0S2;FAH;AGPAT2;C2;SULT1A1;HADHB;GRHPR;H1F0;NDUFS7;PRDX1;FADS1;CES1",0,0
"254","Nitrendipine-1100 mg/kg in Corn Oil-Rat-Heart-1d-up","19/320",0.000764432308317077,0.0237034207098634,0,0,2.28365384615385,16.3883611207567,"ACVRL1;C1QB;C1QA;SLC16A1;ANXA2;ANXA5;HTRA1;G0S2;CAPG;DYNLL1;COX5A;PAPSS1;LGALS3;PSMB7;LGALS1;ADAM15;ADAMTS1;PRDX1;ADORA3",5.26315789473684,1
"255","Acetaminophen-486 mg/kg in Corn Oil-Rat-Liver-1d-dn","18/296",0.000792845211246147,0.024488034838332,0,0,2.33887733887734,16.6993094967359,"C1QB;C1QA;SRD5A1;HP;CLTA;MRPL15;SDHD;COX5A;C2;ASGR2;HADHB;GRHPR;ALCAM;NDUFS7;PRDX1;ADORA3;DPYD;FADS1",0,0
"256","Bis(2-Ethylhexyl)Phthalate-1000 mg/kg in Corn Oil-Rat-Liver-3d-up","18/296",0.000792845211246147,0.0243923784522447,0,0,2.33887733887734,16.6993094967359,"CEBPA;GSTM1;SLC16A1;MRPL15;SDHD;COX5A;PDIA5;DUSP7;HADHB;PSMB7;KIFC1;PRDX1;ADORA3;DPYD;ME1;METTL7A;FADS1;CDKN3",0,0
"257","Fluconazole-394 mg/kg in Corn Oil-Rat-Liver-5d-dn","18/296",0.000792845211246147,0.0242974664738313,0,0,2.33887733887734,16.6993094967359,"C1QA;SRD5A1;IGFBP3;HP;HTRA1;G0S2;AGPAT2;PDIA5;C2;ASGR2;F5;SULT1A1;HADHB;GRHPR;H1F0;ALCAM;DPYD;FADS1",0,0
"258","Sulfadiazine-1170 mg/kg in Water-Rat-Liver-3d-dn","18/296",0.000792845211246147,0.0242032902471886,0,0,2.33887733887734,16.6993094967359,"COL18A1;CEBPA;SLC16A1;NDUFB5;G0S2;MRPL15;DYNLL1;COX5A;ASGR2;F5;SULT1A1;HADHB;PSMB7;GRHPR;NDUFS7;ME1;A2M;FADS1",0,0
"259","Omeprazole-415 mg/kg in Corn Oil-Rat-Liver-1d-dn","17/272",0.000811886885616589,0.0246888845989045,0,0,2.40384615384615,17.10612868013,"C1QB;C1QA;SLC16A1;SRD5A1;IGFBP3;HP;MRPL15;FAH;C2;F5;SULT1A1;HADHB;HEBP1;GRHPR;ALCAM;DPYD;A2M",0,0
"260","Ketoprofen-4 mg/kg in Corn Oil-Rat-Kidney-0.25d-up","19/322",0.000823355550798332,0.0249413396849525,0,0,2.26946966077401,16.1180513878863,"C1QB;C1QA;GLDC;NDUFB5;HP;G0S2;GGH;COX5A;EPS8;SULT1A1;HADHB;LGALS3;PSMB7;GRHPR;KIFC1;PRDX1;ADORA3;FKBP5;ATP6V1F",5.26315789473684,1
"261","Bezafibrate-100 mg/kg in Corn Oil-Rat-Liver-1d-dn","18/297",0.000824196046562053,0.0248711420027691,0,0,2.33100233100233,16.5526856311618,"C1QB;C1QA;COPB2;GSTM1;SRD5A1;IGFBP3;HP;HTRA1;PDIA5;ASGR2;F5;H1F0;ALCAM;ADAMTS1;DPYD;A2M;FADS1;CES1",5.55555555555556,1
"262","Megestrol Acetate-132 mg/kg in CMC-Rat-Liver-5d-up","18/297",0.000824196046562053,0.0247762139798577,0,0,2.33100233100233,16.5526856311618,"COL18A1;C1QA;COPB2;CEBPA;GSTM1;GLDC;HTRA1;MRPL15;ASGR2;F5;PSMB7;GRHPR;H1F0;ALCAM;NDUFS7;PRDX1;MGAT1;FADS1",0,0
"263","Miconazole-200 mg/kg in Corn Oil-Rat-Liver-1d-dn","18/297",0.000824196046562053,0.0246820078430522,0,0,2.33100233100233,16.5526856311618,"C1QB;C1QA;CEBPA;GSTM1;SRD5A1;IGFBP3;HP;G0S2;FAH;AGPAT2;C2;SULT1A1;GRHPR;ALCAM;ADAMTS1;ADORA3;DPYD;FADS1",5.55555555555556,1
"264","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-up","20/348",0.000841146814204526,0.025094213290435,0,0,2.210433244916,15.6515126928266,"C1QB;CTSZ;HTRA1;MKI67;DYNLL1;COX5A;C2;F5;HK1;CCNA2;PSMB7;GPNMB;NDUFS7;KIFC1;PRDX1;ADORA3;MYBL2;TK1;FADS1;PCK2",0,0
"265","Etodolac-24 mg/kg in CMC-Rat-Liver-3d-up","19/323",0.000854252445246722,0.0253890273915592,0,0,2.26244343891403,15.9848049876117,"C1QB;COL18A1;C1QA;COPB2;SRD5A1;GALNT2;HP;SLC4A4;C2;ASGR2;F5;NET1;LGALS3;PSMB7;H1F0;NDUFS7;ADORA3;MGAT1;A2M",0,0
"266","Norethindrone-0.08 mg/kg in Corn Oil-Rat-Liver-1d-dn","18/298",0.000856603069149207,0.0253631795963126,0,0,2.32318017552917,16.4075434147174,"C1QB;CEBPA;GSTM1;SRD5A1;HP;FAH;COX5A;AGPAT2;ASGR2;NME1;PSMB7;GRHPR;PRDX1;ADORA3;ME1;MAPK6;FADS1;CES1",0,0
"267","Salicylic Acid-223 mg/kg in Corn Oil-Rat-Liver-3d-dn","18/298",0.000856603069149207,0.0252681864143039,0,0,2.32318017552917,16.4075434147174,"C1QB;CEBPA;GSTM1;NDUFB5;HP;CLTA;G0S2;DYNLL1;FAH;PDIA5;ASGR2;F5;SULT1A1;GRHPR;PRDX1;ADORA3;FADS1;CES1",0,0
"268","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-up","20/349",0.000871270583813791,0.025604951933274,0,0,2.20409962530306,15.5291116829565,"STEAP3;MTCH2;NDUFB5;CDCA8;MKI67;TYMS;C2;NME1;F5;HK1;NET1;HADHB;CCNA2;PSMB7;KIFC1;MYBL2;TRIP13;FADS1;PCK2;CDKN3",0,0
"269","123-Trichloropropane-108 mg/kg in CMC-Rat-Kidney-1d-up","17/274",0.00088036951628192,0.0257761721570127,0,0,2.38629983155531,16.7880222029684,"CDKN1C;SPON1;GSTM1;GLDC;NDUFB5;IGFBP3;LTBP4;CLTA;G0S2;OPLAH;SLC4A4;DUSP7;HK1;EPS8;SULT1A1;ADORA3;CLDN7",0,0
"270","Gentamicin-40 mg/kg in Saline-Rat-Kidney-28d-dn","17/274",0.00088036951628192,0.0256807048527274,0,0,2.38629983155531,16.7880222029684,"NDUFB5;IGFBP3;GGH;SDHD;OPLAH;SLC4A4;COX5A;DUSP7;HADHB;PSMB7;H1F0;NDUFS7;CAMK2N1;PRDX1;UAP1L1;ME1;ATP6V1F",5.88235294117647,1
"271","Nevirapine-200 mg/kg in Saline-Rat-Liver-5d-dn","17/274",0.00088036951628192,0.0255859421041934,0,0,2.38629983155531,16.7880222029684,"C1QB;C1QA;SLC16A1;ANXA2;GLDC;NDUFB5;HP;G0S2;AGPAT2;PDIA5;PAPSS1;SULT1A1;H1F0;ADAMTS1;ADORA3;A2M;FADS1",5.88235294117647,1
"272","Allyl Alcohol-32 mg/kg in Saline-Rat-Liver-5d-up","19/324",0.000886139671861524,0.0256589560866962,0,0,2.25546058879392,15.8528114381981,"C1QB;COPB2;GSTM1;ANXA5;HP;FAH;COX5A;C2;ASGR2;PAPSS1;HADHB;LGALS3;GRHPR;GPNMB;PRDX1;ME1;A2M;CTSD;FADS1",0,0
"273","Daunorubicin-1.5 uM in DMSO-Rat-Primary rat hepatocytes-1d-up","19/324",0.000886139671861524,0.0255649672365618,0,0,2.25546058879392,15.8528114381981,"COL18A1;ANXA5;FN1;HP;SLC4A4;ZWINT;NME1;F5;SULT1A1;LGALS3;PSMB7;ALCAM;GPNMB;ADAM15;DPYD;A2M;MAPK6;FADS1;ATP6V1F",0,0
"274","Busulfan-9 mg/kg in Corn Oil-Rat-Liver-3d-dn","18/299",0.00089009499285393,0.0255853582617429,0,0,2.3154103421662,16.2638644987162,"GSTM1;GLDC;SRD5A1;HP;G0S2;COX5A;AGPAT2;SULT1A1;HADHB;GRHPR;ADAMTS1;PRDX1;ADORA3;DPYD;ME1;MGAT1;FADS1;CES1",5.55555555555556,1
