"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Busulfan-3 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/267",0.00356730534803258,0.0213586628739639,0,0,29.7781132075472,167.827801472098,"ADORA3;SLCO2B1"
"Carmustine-4 mg/kg in Corn Oil-Rat-Spleen-3d-up","2/267",0.00356730534803258,0.0213586628739639,0,0,29.7781132075472,167.827801472098,"ADORA3;SLCO2B1"
"Pentobarbital-20 mg/kg in Water-Rat-Liver-1d-dn","2/267",0.00356730534803258,0.0213586628739639,0,0,29.7781132075472,167.827801472098,"ADORA3;SLCO2B1"
"Dexamethasone-1 mg/kg in Corn Oil-Rat-Heart-3d-dn","2/268",0.00359352563385729,0.0213586628739639,0,0,29.6646616541353,166.971152011388,"ADORA3;SLCO2B1"
"Isoprenaline-15 mg/kg in Saline-Rat-Liver-3d-dn","2/268",0.00359352563385729,0.0213586628739639,0,0,29.6646616541353,166.971152011388,"ADORA3;SLCO2B1"
"Naloxone-76 mg/kg in Saline-Rat-Liver-5d-dn","2/268",0.00359352563385729,0.0213586628739639,0,0,29.6646616541353,166.971152011388,"SLCO2B1;C2"
"Tamoxifen-2.5 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/268",0.00359352563385729,0.0213586628739639,0,0,29.6646616541353,166.971152011388,"ADORA3;SLCO2B1"
"Dipyridamole-750 mg/kg in CMC-Rat-Liver-3d-up","2/269",0.00361983745473517,0.0213586628739639,0,0,29.5520599250936,166.12176742532,"ADORA3;SLCO2B1"
"Lansoprazole-600 mg/kg in CMC-Rat-Liver-3d-dn","2/269",0.00361983745473517,0.0213586628739639,0,0,29.5520599250936,166.12176742532,"ADORA3;SLCO2B1"
"Altretamine-40 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/270",0.00364624076259072,0.0213586628739639,0,0,29.4402985074627,165.279560144638,"ADORA3;SLCO2B1"
"Chlorpropamide-269 mg/kg in CMC-Rat-Heart-3d-up","2/270",0.00364624076259072,0.0213586628739639,0,0,29.4402985074627,165.279560144638,"ADORA3;SLCO2B1"
"Clotrimazole-52 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/270",0.00364624076259072,0.0213586628739639,0,0,29.4402985074627,165.279560144638,"ADORA3;SLCO2B1"
"Diclofenac-10 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/270",0.00364624076259072,0.0213586628739639,0,0,29.4402985074627,165.279560144638,"ADORA3;SLCO2B1"
"Diclofenac-3.5 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/270",0.00364624076259072,0.0213586628739639,0,0,29.4402985074627,165.279560144638,"ADORA3;SLCO2B1"
"Emetine-1 mg/kg in Saline-Rat-Heart-5d-dn","2/270",0.00364624076259072,0.0213586628739639,0,0,29.4402985074627,165.279560144638,"ADORA3;SLCO2B1"
"Etoposide-100 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/270",0.00364624076259072,0.0213586628739639,0,0,29.4402985074627,165.279560144638,"ADORA3;SLCO2B1"
"Fluoxetine-52 mg/kg in CMC-Rat-Liver-1d-dn","2/270",0.00364624076259072,0.0213586628739639,0,0,29.4402985074627,165.279560144638,"ADORA3;SLCO2B1"
"Fluphenazine-22 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/270",0.00364624076259072,0.0213586628739639,0,0,29.4402985074627,165.279560144638,"ADORA3;SLCO2B1"
"Maprotiline-380 mg/kg in CMC-Rat-Heart-5d-up","2/270",0.00364624076259072,0.0213586628739639,0,0,29.4402985074627,165.279560144638,"ADORA3;SLCO2B1"
"Methapyrilene-100 mg/kg in CMC-Rat-Liver-5d-dn","2/270",0.00364624076259072,0.0213586628739639,0,0,29.4402985074627,165.279560144638,"ADORA3;SLCO2B1"
"Testosterone-375 mg/kg in CMC-Rat-Liver-1d-dn","2/270",0.00364624076259072,0.0213586628739639,0,0,29.4402985074627,165.279560144638,"SLCO2B1;C2"
"Atorvastatin-2.5 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/271",0.00367273550865277,0.0213586628739639,0,0,29.3293680297398,164.444443976945,"ADORA3;SLCO2B1"
"Carmustine-16 mg/kg in Corn Oil-Rat-Spleen-5d-up","2/271",0.00367273550865277,0.0213586628739639,0,0,29.3293680297398,164.444443976945,"SLCO2B1;C2"
"Lomustine-8.75 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/271",0.00367273550865277,0.0213586628739639,0,0,29.3293680297398,164.444443976945,"ADORA3;SLCO2B1"
"Rofecoxib-250 mg/kg in Corn Oil-Rat-Liver-1d-up","2/271",0.00367273550865277,0.0213586628739639,0,0,29.3293680297398,164.444443976945,"ADORA3;SLCO2B1"
"Tamoxifen-64 mg/kg in Corn Oil-Rat-Heart-3d-dn","2/271",0.00367273550865277,0.0213586628739639,0,0,29.3293680297398,164.444443976945,"ADORA3;SLCO2B1"
"Zaleplon-100 mg/kg in Water-Rat-Liver-3d-up","2/271",0.00367273550865277,0.0213586628739639,0,0,29.3293680297398,164.444443976945,"ADORA3;C2"
"Acetazolamide-47 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/272",0.00369932164482151,0.0213586628739639,0,0,29.2192592592593,163.616334069188,"ADORA3;SLCO2B1"
"Omeprazole-415 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/272",0.00369932164482151,0.0213586628739639,0,0,29.2192592592593,163.616334069188,"SLCO2B1;C2"
"Troglitazone-1200 mg/kg in Corn Oil-Rat-Liver-5d-up","2/272",0.00369932164482151,0.0213586628739639,0,0,29.2192592592593,163.616334069188,"SLCO2B1;C2"
"Amlodipine-19 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/273",0.0037259991221673,0.0213586628739639,0,0,29.109963099631,162.795146893873,"ADORA3;SLCO2B1"
"Atropine-94 mg/kg in Water-Rat-Liver-5d-dn","2/273",0.0037259991221673,0.0213586628739639,0,0,29.109963099631,162.795146893873,"ADORA3;C2"
"Busulfan-9 mg/kg in Corn Oil-Rat-Spleen-5d-up","2/273",0.0037259991221673,0.0213586628739639,0,0,29.109963099631,162.795146893873,"SLCO2B1;C2"
"Clarithromycin-56 mg/kg in Water-Rat-Liver-1d-dn","2/273",0.0037259991221673,0.0213586628739639,0,0,29.109963099631,162.795146893873,"ADORA3;C2"
"Colistin-121 mg/kg in Water-Rat-Liver-5d-up","2/273",0.0037259991221673,0.0213586628739639,0,0,29.109963099631,162.795146893873,"SLCO2B1;C2"
"Genistein-20 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/273",0.0037259991221673,0.0213586628739639,0,0,29.109963099631,162.795146893873,"ADORA3;C2"
"Lead (II) Acetate-600 mg/kg in Saline-Rat-Liver-3d-up","2/273",0.0037259991221673,0.0213586628739639,0,0,29.109963099631,162.795146893873,"ADORA3;C2"
"Meloxicam-33 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/273",0.0037259991221673,0.0213586628739639,0,0,29.109963099631,162.795146893873,"ADORA3;SLCO2B1"
"Sparfloxacin-450 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/273",0.0037259991221673,0.0213586628739639,0,0,29.109963099631,162.795146893873,"ADORA3;SLCO2B1"
"4-Octylphenol-450 mg/kg in Corn Oil-Rat-Liver-1d-up","2/274",0.00375276789361166,0.0213586628739639,0,0,29.0014705882353,161.980800202773,"ADORA3;C2"
"Allyl Alcohol-25 mg/kg in Saline-Rat-Liver-0.25d-up","2/274",0.00375276789361166,0.0213586628739639,0,0,29.0014705882353,161.980800202773,"ADORA3;SLCO2B1"
"Aminoglutethimide-350 mg/kg in CMC-Rat-Liver-0.25d-dn","2/274",0.00375276789361166,0.0213586628739639,0,0,29.0014705882353,161.980800202773,"SLCO2B1;C2"
"Atropine-2.3 mg/kg in Water-Rat-Liver-1d-dn","2/274",0.00375276789361166,0.0213586628739639,0,0,29.0014705882353,161.980800202773,"ADORA3;SLCO2B1"
"Benoxaprofen-20 mg/kg in CMC-Rat-Liver-3d-dn","2/274",0.00375276789361166,0.0213586628739639,0,0,29.0014705882353,161.980800202773,"SLCO2B1;C2"
"Fenofibrate-430 mg/kg in Corn Oil-Rat-Skeletal muscle-5d-up","2/274",0.00375276789361166,0.0213586628739639,0,0,29.0014705882353,161.980800202773,"ADORA3;C2"
"Lead(IV) Acetate-200 mg/kg in Saline-Rat-Liver-3d-up","2/274",0.00375276789361166,0.0213586628739639,0,0,29.0014705882353,161.980800202773,"ADORA3;C2"
"Rofecoxib-775 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/274",0.00375276789361166,0.0213586628739639,0,0,29.0014705882353,161.980800202773,"ADORA3;SLCO2B1"
"Valproic Acid-1340 mg/kg in Water-Rat-Liver-0.25d-dn","2/274",0.00375276789361166,0.0213586628739639,0,0,29.0014705882353,161.980800202773,"SLCO2B1;C2"
"Benzethonium Chloride-30 mg/kg in Corn Oil-Rat-Liver-5d-up","2/275",0.00377962790934503,0.0213586628739639,0,0,28.8937728937729,161.173213038089,"ADORA3;C2"
"Bromfenac-5 mg/kg in CMC-Rat-Liver-3d-dn","2/275",0.00377962790934503,0.0213586628739639,0,0,28.8937728937729,161.173213038089,"ADORA3;SLCO2B1"
"Citalopram-90 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/275",0.00377962790934503,0.0213586628739639,0,0,28.8937728937729,161.173213038089,"ADORA3;C2"
"Dideoxycytidine-1200 mg/kg in CMC-Rat-Liver-1d-up","2/275",0.00377962790934503,0.0213586628739639,0,0,28.8937728937729,161.173213038089,"ADORA3;SLCO2B1"
"Lead(IV) Acetate-600 mg/kg in Saline-Rat-Liver-3d-up","2/275",0.00377962790934503,0.0213586628739639,0,0,28.8937728937729,161.173213038089,"ADORA3;C2"
"Norethindrone Acetate-125 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/275",0.00377962790934503,0.0213586628739639,0,0,28.8937728937729,161.173213038089,"SLCO2B1;C2"
"Rosiglitazone-1800 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/275",0.00377962790934503,0.0213586628739639,0,0,28.8937728937729,161.173213038089,"ADORA3;C2"
"Venlafaxine-320 mg/kg in Water-Rat-Liver-3d-up","2/275",0.00377962790934503,0.0213586628739639,0,0,28.8937728937729,161.173213038089,"SLCO2B1;C2"
"Calcitriol-0.04 mg/kg in CMC-Rat-Heart-3d-up","2/276",0.00380657912135022,0.0213586628739639,0,0,28.7868613138686,160.372305673011,"ADORA3;C2"
"Clomipramine-115 mg/kg in Water-Rat-Liver-3d-up","2/276",0.00380657912135022,0.0213586628739639,0,0,28.7868613138686,160.372305673011,"ADORA3;SLCO2B1"
"Cyclosporin A-70 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/276",0.00380657912135022,0.0213586628739639,0,0,28.7868613138686,160.372305673011,"ADORA3;C2"
"Daunorubicin-3.25 mg/kg in Saline-Rat-Liver-1d-up","2/276",0.00380657912135022,0.0213586628739639,0,0,28.7868613138686,160.372305673011,"ADORA3;SLCO2B1"
"Granisetron-175 mg/kg in Water-Rat-Liver-3d-up","2/276",0.00380657912135022,0.0213586628739639,0,0,28.7868613138686,160.372305673011,"ADORA3;SLCO2B1"
"Ibuprofen-275 mg/kg in Corn Oil-Rat-Liver-1d-up","2/276",0.00380657912135022,0.0213586628739639,0,0,28.7868613138686,160.372305673011,"ADORA3;C2"
"Ketorolac-48 mg/kg in Water-Rat-Liver-1d-up","2/276",0.00380657912135022,0.0213586628739639,0,0,28.7868613138686,160.372305673011,"SLCO2B1;C2"
"Leflunomide-60 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/276",0.00380657912135022,0.0213586628739639,0,0,28.7868613138686,160.372305673011,"ADORA3;C2"
"Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Liver-3d-up","2/276",0.00380657912135022,0.0213586628739639,0,0,28.7868613138686,160.372305673011,"ADORA3;C2"
"Phenothiazine-386 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/276",0.00380657912135022,0.0213586628739639,0,0,28.7868613138686,160.372305673011,"ADORA3;SLCO2B1"
"Tamoxifen-64 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/276",0.00380657912135022,0.0213586628739639,0,0,28.7868613138686,160.372305673011,"ADORA3;SLCO2B1"
"Acyclovir-330 mg/kg in Saline-Rat-Spleen-3d-dn","2/277",0.00383362148211358,0.0213586628739639,0,0,28.6807272727273,159.577999598559,"ADORA3;SLCO2B1"
"Butenafine-150 mg/kg in Corn Oil-Rat-Liver-3d-up","2/277",0.00383362148211358,0.0213586628739639,0,0,28.6807272727273,159.577999598559,"SLCO2B1;C2"
"Famciclovir-1200 mg/kg in Saline-Rat-Liver-5d-dn","2/277",0.00383362148211358,0.0213586628739639,0,0,28.6807272727273,159.577999598559,"ADORA3;SLCO2B1"
"Fluphenazine-2.5 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/277",0.00383362148211358,0.0213586628739639,0,0,28.6807272727273,159.577999598559,"ADORA3;SLCO2B1"
"Ifosfamide-143 mg/kg in Saline-Rat-Spleen-5d-up","2/277",0.00383362148211358,0.0213586628739639,0,0,28.6807272727273,159.577999598559,"SLCO2B1;C2"
"Indomethacin-12 mg/kg in Water-Rat-Liver-3d-up","2/277",0.00383362148211358,0.0213586628739639,0,0,28.6807272727273,159.577999598559,"ADORA3;C2"
"Neomycin-877 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/277",0.00383362148211358,0.0213586628739639,0,0,28.6807272727273,159.577999598559,"ADORA3;SLCO2B1"
"Piclamilast-17 mg/kg in CMC-Rat-Liver-3d-up","2/277",0.00383362148211358,0.0213586628739639,0,0,28.6807272727273,159.577999598559,"SLCO2B1;C2"
"Tetracycline-520 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/277",0.00383362148211358,0.0213586628739639,0,0,28.6807272727273,159.577999598559,"ADORA3;C2"
"Ticlopidine-223 mg/kg in CMC-Rat-Liver-1d-dn","2/277",0.00383362148211358,0.0213586628739639,0,0,28.6807272727273,159.577999598559,"ADORA3;SLCO2B1"
"Amlodipine-19 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/278",0.00386075494292475,0.0213586628739639,0,0,28.5753623188406,158.790217513345,"ADORA3;SLCO2B1"
"Bisacodyl-1750 mg/kg in CMC-Rat-Intestine-1d-dn","2/278",0.00386075494292475,0.0213586628739639,0,0,28.5753623188406,158.790217513345,"ADORA3;SLCO2B1"
"Capsaicin-35 mg/kg in CMC-Rat-Liver-3d-up","2/278",0.00386075494292475,0.0213586628739639,0,0,28.5753623188406,158.790217513345,"ADORA3;SLCO2B1"
"Ciprofloxacin-450 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/278",0.00386075494292475,0.0213586628739639,0,0,28.5753623188406,158.790217513345,"ADORA3;SLCO2B1"
"Dexamethasone-150 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/278",0.00386075494292475,0.0213586628739639,0,0,28.5753623188406,158.790217513345,"SLCO2B1;C2"
"Etoposide-188 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/278",0.00386075494292475,0.0213586628739639,0,0,28.5753623188406,158.790217513345,"ADORA3;SLCO2B1"
"Mifepristone-300 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/278",0.00386075494292475,0.0213586628739639,0,0,28.5753623188406,158.790217513345,"SLCO2B1;C2"
"Promethazine-2.3 mg/kg in Saline-Rat-Liver-1d-dn","2/278",0.00386075494292475,0.0213586628739639,0,0,28.5753623188406,158.790217513345,"ADORA3;SLCO2B1"
"Quinapril-2500 mg/kg in CMC-Rat-Kidney-1d-up","2/278",0.00386075494292475,0.0213586628739639,0,0,28.5753623188406,158.790217513345,"ADORA3;SLCO2B1"
"Zopiclone-414 mg/kg in Water-Rat-Liver-3d-dn","2/278",0.00386075494292475,0.0213586628739639,0,0,28.5753623188406,158.790217513345,"ADORA3;SLCO2B1"
"Aminoglutethimide-350 mg/kg in CMC-Rat-Liver-3d-dn","2/279",0.00388797945501097,0.0213586628739639,0,0,28.4707581227437,158.008883292278,"SLCO2B1;C2"
"Danazol-2000 mg/kg in CMC-Rat-Liver-1d-dn","2/279",0.00388797945501097,0.0213586628739639,0,0,28.4707581227437,158.008883292278,"SLCO2B1;C2"
"Diphenhydramine-100 mg/kg in Water-Rat-Heart-3d-dn","2/279",0.00388797945501097,0.0213586628739639,0,0,28.4707581227437,158.008883292278,"ADORA3;SLCO2B1"
"Ethylene Glycol-352 mg/kg in Water-Rat-Liver-0.25d-dn","2/279",0.00388797945501097,0.0213586628739639,0,0,28.4707581227437,158.008883292278,"SLCO2B1;C2"
"Fluorouracil-29 mg/kg in CMC-Rat-Spleen-3d-up","2/279",0.00388797945501097,0.0213586628739639,0,0,28.4707581227437,158.008883292278,"ADORA3;SLCO2B1"
"Leflunomide-30 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/279",0.00388797945501097,0.0213586628739639,0,0,28.4707581227437,158.008883292278,"ADORA3;C2"
"Levofloxacin-739 mg/kg in Water-Rat-Heart-1d-up","2/279",0.00388797945501097,0.0213586628739639,0,0,28.4707581227437,158.008883292278,"ADORA3;SLCO2B1"
"Mitomycin C-1.7 mg/kg in Saline-Rat-Liver-0.25d-up","2/279",0.00388797945501097,0.0213586628739639,0,0,28.4707581227437,158.008883292278,"ADORA3;SLCO2B1"
"Oxytetracycline-1500 mg/kg in Water-Rat-Liver-3d-dn","2/279",0.00388797945501097,0.0213586628739639,0,0,28.4707581227437,158.008883292278,"ADORA3;SLCO2B1"
"Sulfaphenazole-1695 mg/kg in Water-Rat-Liver-3d-dn","2/279",0.00388797945501097,0.0213586628739639,0,0,28.4707581227437,158.008883292278,"SLCO2B1;C2"
"Terbutaline-130 mg/kg in Corn Oil-Rat-Heart-3d-dn","2/279",0.00388797945501097,0.0213586628739639,0,0,28.4707581227437,158.008883292278,"ADORA3;SLCO2B1"
"Aflatoxin B1-0.3 mg/kg in CMC-Rat-Liver-3d-dn","2/280",0.00391529497085441,0.0213586628739639,0,0,28.3669064748201,157.233921954999,"ADORA3;C2"
"Azithromycin-50 mg/kg in Water-Rat-Liver-1d-dn","2/280",0.00391529497085441,0.0213586628739639,0,0,28.3669064748201,157.233921954999,"ADORA3;C2"
"Carmustine-16 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/280",0.00391529497085441,0.0213586628739639,0,0,28.3669064748201,157.233921954999,"ADORA3;SLCO2B1"
"Chlorpromazine-18 mg/kg in Water-Rat-Liver-5d-dn","2/280",0.00391529497085441,0.0213586628739639,0,0,28.3669064748201,157.233921954999,"ADORA3;C2"
"Clotrimazole-52 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/280",0.00391529497085441,0.0213586628739639,0,0,28.3669064748201,157.233921954999,"ADORA3;SLCO2B1"
"Ethylene Glycol-352 mg/kg in Water-Rat-Liver-1d-dn","2/280",0.00391529497085441,0.0213586628739639,0,0,28.3669064748201,157.233921954999,"SLCO2B1;C2"
"Genistein-375 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/280",0.00391529497085441,0.0213586628739639,0,0,28.3669064748201,157.233921954999,"ADORA3;C2"
"Ibuprofen-90 mg/kg in Corn Oil-Rat-Liver-1d-up","2/280",0.00391529497085441,0.0213586628739639,0,0,28.3669064748201,157.233921954999,"ADORA3;SLCO2B1"
"Letrozole-250 mg/kg in Corn Oil-Rat-Liver-3d-up","2/280",0.00391529497085441,0.0213586628739639,0,0,28.3669064748201,157.233921954999,"ADORA3;C2"
"Norethindrone-125 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/280",0.00391529497085441,0.0213586628739639,0,0,28.3669064748201,157.233921954999,"ADORA3;C2"
"Piclamilast-17 mg/kg in CMC-Rat-Liver-1d-up","2/280",0.00391529497085441,0.0213586628739639,0,0,28.3669064748201,157.233921954999,"SLCO2B1;C2"
"Rosiglitazone-10 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/280",0.00391529497085441,0.0213586628739639,0,0,28.3669064748201,157.233921954999,"ADORA3;SLCO2B1"
"Amitraz-75 mg/kg in CMC-Rat-Heart-1d-up","2/281",0.00394270144177143,0.0213586628739639,0,0,28.2637992831541,156.4652596622,"ADORA3;SLCO2B1"
"Atropine-94 mg/kg in Water-Rat-Liver-1d-dn","2/281",0.00394270144177143,0.0213586628739639,0,0,28.2637992831541,156.4652596622,"ADORA3;C2"
"Azathioprine-20 mg/kg in Corn Oil-Rat-Spleen-1d-dn","2/281",0.00394270144177143,0.0213586628739639,0,0,28.2637992831541,156.4652596622,"ADORA3;C2"
"Beta-Naphthoflavone-1500 mg/kg in CMC-Rat-Liver-1d-dn","2/281",0.00394270144177143,0.0213586628739639,0,0,28.2637992831541,156.4652596622,"SLCO2B1;C2"
"Bithionol-333 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/281",0.00394270144177143,0.0213586628739639,0,0,28.2637992831541,156.4652596622,"ADORA3;C2"
"Fluphenazine-22 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/281",0.00394270144177143,0.0213586628739639,0,0,28.2637992831541,156.4652596622,"ADORA3;SLCO2B1"
"Letrozole-250 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/281",0.00394270144177143,0.0213586628739639,0,0,28.2637992831541,156.4652596622,"ADORA3;SLCO2B1"
"Pemoline-70 mg/kg in CMC-Rat-Liver-5d-dn","2/281",0.00394270144177143,0.0213586628739639,0,0,28.2637992831541,156.4652596622,"ADORA3;C2"
"Pralidoxime Chloride-48 mg/kg in Saline-Rat-Liver-5d-up","2/281",0.00394270144177143,0.0213586628739639,0,0,28.2637992831541,156.4652596622,"ADORA3;C2"
"Prednisolone-184 mg/kg in Water-Rat-Heart-1d-up","2/281",0.00394270144177143,0.0213586628739639,0,0,28.2637992831541,156.4652596622,"ADORA3;C2"
"Sodium Selenate-1.6 mg/kg in Water-Rat-Heart-1d-up","2/281",0.00394270144177143,0.0213586628739639,0,0,28.2637992831541,156.4652596622,"ADORA3;SLCO2B1"
"Valproic Acid-235 mg/kg in Water-Rat-Liver-5d-dn","2/281",0.00394270144177143,0.0213586628739639,0,0,28.2637992831541,156.4652596622,"ADORA3;C2"
"Anastrozole-400 mg/kg in CMC-Rat-Liver-3d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"SLCO2B1;C2"
"Benzocaine-1100 mg/kg in Corn Oil-Rat-Liver-5d-up","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"ADORA3;C2"
"Bisphenol A-610 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"ADORA3;SLCO2B1"
"Fenofibrate-215 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"ADORA3;SLCO2B1"
"Fluvastatin-5 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"ADORA3;C2"
"Hexachlorophene-8 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"ADORA3;SLCO2B1"
"Insulin-0.56 mg/kg in Saline-Rat-Liver-5d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"ADORA3;C2"
"Ipriflavone-1500 mg/kg in CMC-Rat-Liver-3d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"SLCO2B1;C2"
"Letrozole-250 mg/kg in Corn Oil-Rat-Liver-1d-up","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"ADORA3;C2"
"Mebendazole-714 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"SLCO2B1;C2"
"NN-Dimethylformamide-1400 mg/kg in Saline-Rat-Liver-0.25d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"SLCO2B1;C2"
"Nitrofurantoin-76 mg/kg in CMC-Rat-Liver-5d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"ADORA3;SLCO2B1"
"Pramoxine-526 mg/kg in Corn Oil-Rat-Liver-1d-up","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"ADORA3;C2"
"Raloxifene-650 mg/kg in Corn Oil-Rat-Liver-5d-up","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"SLCO2B1;C2"
"Simvastatin-15 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"ADORA3;C2"
"Sparfloxacin-29 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"ADORA3;SLCO2B1"
"Sulfathiazole-2629 mg/kg in Water-Rat-Liver-1d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"SLCO2B1;C2"
"Tocainide-224 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"ADORA3;SLCO2B1"
"Valproic Acid-1340 mg/kg in Water-Rat-Liver-5d-dn","2/282",0.00397019881982981,0.0213586628739639,0,0,28.1614285714286,155.702823680542,"ADORA3;C2"
"Alfacalcidol-0.043 mg/kg in CMC-Rat-Heart-3d-up","2/283",0.00399778705607011,0.0213586628739639,0,0,28.0597864768683,154.946542374842,"ADORA3;C2"
"Alfacalcidol-0.043 mg/kg in CMC-Rat-Liver-5d-up","2/283",0.00399778705607011,0.0213586628739639,0,0,28.0597864768683,154.946542374842,"ADORA3;C2"
"Chloroform-600 mg/kg in Corn Oil-Rat-Liver-5d-up","2/283",0.00399778705607011,0.0213586628739639,0,0,28.0597864768683,154.946542374842,"ADORA3;C2"
"Danazol-2000 mg/kg in CMC-Rat-Liver-3d-dn","2/283",0.00399778705607011,0.0213586628739639,0,0,28.0597864768683,154.946542374842,"SLCO2B1;C2"
"Diazepam-710 mg/kg in CMC-Rat-Liver-5d-dn","2/283",0.00399778705607011,0.0213586628739639,0,0,28.0597864768683,154.946542374842,"ADORA3;SLCO2B1"
"Doxorubicin-3 mg/kg in Saline-Rat-Spleen-5d-up","2/283",0.00399778705607011,0.0213586628739639,0,0,28.0597864768683,154.946542374842,"ADORA3;SLCO2B1"
"Isotretinoin-13 mg/kg in Corn Oil-Rat-Liver-5d-up","2/283",0.00399778705607011,0.0213586628739639,0,0,28.0597864768683,154.946542374842,"ADORA3;C2"
"Mitoxantrone-2 mg/kg in Saline-Rat-Heart-1d-dn","2/283",0.00399778705607011,0.0213586628739639,0,0,28.0597864768683,154.946542374842,"ADORA3;SLCO2B1"
"NN-Dimethylformamide-65000 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/283",0.00399778705607011,0.0213586628739639,0,0,28.0597864768683,154.946542374842,"ADORA3;C2"
"Omeprazole-415 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/283",0.00399778705607011,0.0213586628739639,0,0,28.0597864768683,154.946542374842,"ADORA3;SLCO2B1"
"Pyrazinamide-1500 mg/kg in CMC-Rat-Liver-1d-dn","2/283",0.00399778705607011,0.0213586628739639,0,0,28.0597864768683,154.946542374842,"ADORA3;SLCO2B1"
