"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Phenobarbital-80 mg/kg in Water-Rat-Liver-5d-up","2/280",0.00816040122255012,0.0338262324860054,0,0,17.726618705036,85.2377713996949,"ORM1;HP"
"Piclamilast-17 mg/kg in CMC-Rat-Liver-1d-up","2/280",0.00816040122255012,0.0338262324860054,0,0,17.726618705036,85.2377713996949,"ORM1;HP"
"Salicylamide-1300 mg/kg in CMC-Rat-Liver-5d-up","2/280",0.00816040122255012,0.0338262324860054,0,0,17.726618705036,85.2377713996949,"ORM1;HP"
"Sulindac-750 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-up","2/280",0.00816040122255012,0.0338262324860054,0,0,17.726618705036,85.2377713996949,"ORM1;HP"
"Ticlopidine-223 mg/kg in CMC-Rat-Liver-5d-up","2/280",0.00816040122255012,0.0338262324860054,0,0,17.726618705036,85.2377713996949,"ORM1;HP"
"3-Methylcholanthrene-12.5 mg/kg in CMC-Rat-Liver-91d-up","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ORM1;HP"
"Alprazolam-115 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ORM1;ARG1"
"Antimycin A-0.03 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ORM1;HP"
"Bisphenol A-100 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ORM1;HP"
"Bleomycin A2-12 mg/kg in Saline-Rat-Bone marrow-1d-dn","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ORM1;PGLYRP1"
"Cetylpyridinium Bromide-119 mg/kg in Water-Rat-Liver-3d-dn","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ARG1;HP"
"Doxycycline-1000 mg/kg in Water-Rat-Liver-1d-up","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ORM1;HP"
"Ethinylestradiol-1480 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ORM1;HP"
"Hydroxyurea-59 mg/kg in Saline-Rat-Liver-5d-up","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ORM1;ARG1"
"Letrozole-250 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ARG1;HP"
"Nimesulide-30 mg/kg in Corn Oil-Rat-Liver-5d-up","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ORM1;ARG1"
"Pemoline-70 mg/kg in CMC-Rat-Liver-5d-dn","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ARG1;HP"
"Pentobarbital-70 mg/kg in Water-Rat-Liver-3d-dn","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ORM1;HP"
"Pralidoxime Chloride-48 mg/kg in Saline-Rat-Liver-5d-up","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ORM1;HP"
"Promethazine-2.3 mg/kg in Saline-Rat-Liver-0.25d-up","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ARG1;HP"
"Sulfaphenazole-1695 mg/kg in Water-Rat-Liver-0.25d-dn","2/281",0.00821670492475335,0.0338262324860054,0,0,17.6621863799283,84.8065070458175,"ORM1;ARG1"
"Benzothiazyl Disulfide-2600 mg/kg in Corn Oil-Rat-Liver-3d-up","2/282",0.00827318678652327,0.0338262324860054,0,0,17.5982142857143,84.3787827931325,"ORM1;HP"
"Busulfan-3 mg/kg in Corn Oil-Rat-Liver-3d-up","2/282",0.00827318678652327,0.0338262324860054,0,0,17.5982142857143,84.3787827931325,"ORM1;HP"
"Citalopram-40 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/282",0.00827318678652327,0.0338262324860054,0,0,17.5982142857143,84.3787827931325,"ORM1;HP"
"Cyclophosphamide-25 mg/kg in Water-Rat-Bone marrow-1d-up","2/282",0.00827318678652327,0.0338262324860054,0,0,17.5982142857143,84.3787827931325,"HP;PGLYRP1"
"Isotretinoin-500 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/282",0.00827318678652327,0.0338262324860054,0,0,17.5982142857143,84.3787827931325,"ORM1;HP"
"Pramoxine-526 mg/kg in Corn Oil-Rat-Liver-1d-up","2/282",0.00827318678652327,0.0338262324860054,0,0,17.5982142857143,84.3787827931325,"ORM1;HP"
"Teicoplanin-41 mg/kg in Saline-Rat-Bone marrow-1d-dn","2/282",0.00827318678652327,0.0338262324860054,0,0,17.5982142857143,84.3787827931325,"HP;PGLYRP1"
"Amlodipine-0.2 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/283",0.00832984665649307,0.0338262324860054,0,0,17.5346975088968,83.9545576101056,"ORM1;ARG1"
"Catechol-195 mg/kg in Saline-Rat-Liver-3d-up","2/283",0.00832984665649307,0.0338262324860054,0,0,17.5346975088968,83.9545576101056,"ORM1;HP"
"Chloroform-600 mg/kg in Corn Oil-Rat-Liver-5d-up","2/283",0.00832984665649307,0.0338262324860054,0,0,17.5346975088968,83.9545576101056,"ORM1;HP"
"Clofibric Acid-448 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/283",0.00832984665649307,0.0338262324860054,0,0,17.5346975088968,83.9545576101056,"ARG1;HP"
"Digoxin-11 mg/kg in Corn Oil-Rat-Liver-3d-up","2/283",0.00832984665649307,0.0338262324860054,0,0,17.5346975088968,83.9545576101056,"ORM1;HP"
"Granisetron-175 mg/kg in Water-Rat-Liver-0.25d-dn","2/283",0.00832984665649307,0.0338262324860054,0,0,17.5346975088968,83.9545576101056,"ORM1;HP"
"Insulin-0.56 mg/kg in Saline-Rat-Liver-1d-dn","2/283",0.00832984665649307,0.0338262324860054,0,0,17.5346975088968,83.9545576101056,"ORM1;ARG1"
"Mifepristone-300 mg/kg in Corn Oil-Rat-Liver-3d-up","2/283",0.00832984665649307,0.0338262324860054,0,0,17.5346975088968,83.9545576101056,"ORM1;ARG1"
"N-Nitrosodiethylamine-100 mg/kg in Saline-Rat-Liver-5d-up","2/283",0.00832984665649307,0.0338262324860054,0,0,17.5346975088968,83.9545576101056,"ORM1;HP"
"Omeprazole-415 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/283",0.00832984665649307,0.0338262324860054,0,0,17.5346975088968,83.9545576101056,"ORM1;HP"
"Sotalol-2000 mg/kg in Water-Rat-Liver-1d-up","2/283",0.00832984665649307,0.0338262324860054,0,0,17.5346975088968,83.9545576101056,"ORM1;HP"
"Tamoxifen-32 mg/kg in Corn Oil-Rat-Liver-1d-up","2/283",0.00832984665649307,0.0338262324860054,0,0,17.5346975088968,83.9545576101056,"ORM1;HP"
"Triacetin-1200 mg/kg in CMC-Rat-Liver-5d-dn","2/283",0.00832984665649307,0.0338262324860054,0,0,17.5346975088968,83.9545576101056,"ORM1;ARG1"
"Acetaminophen-100 mg/kg in Corn Oil-Rat-Liver-3d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Atorvastatin-2.5 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Beta-Naphthoflavone-80 mg/kg in CMC-Rat-Liver-91d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Carbon Tetrachloride-1175 mg/kg in Corn Oil-Rat-Liver-1d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Cerivastatin-7 mg/kg in Corn Oil-Rat-Liver-3d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Cyclopropane Carboxylic Acid-375 mg/kg in Water-Rat-Liver-5d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Doxapram-2 mg/kg in Saline-Rat-Liver-3d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Fenofibrate-250 uM in DMSO-Rat-Primary rat hepatocytes-1d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Hydrocortisone-56 mg/kg in Corn Oil-Rat-Liver-5d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Isoeugenol-1560 mg/kg in CMC-Rat-Liver-3d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;ARG1"
"Mebendazole-50 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Metronidazole-50 mg/kg in Water-Rat-Liver-1d-dn","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Nevirapine-200 mg/kg in Saline-Rat-Liver-3d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Omeprazole-30 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Oxymetazoline-0.5 mg/kg in Water-Rat-Liver-3d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Phenothiazine-36 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Pirinixic Acid-364 mg/kg in CMC-Rat-Liver-1d-dn","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Spironolactone-300 mg/kg in CMC-Rat-Liver-5d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Sulfisoxazole-250 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/284",0.00838668437890533,0.0338262324860054,0,0,17.4716312056738,83.5337910907733,"ORM1;HP"
"Acetaminophen-100 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/285",0.00844369979831322,0.0338262324860054,0,0,17.4090106007067,83.1164434331992,"ORM1;HP"
"Atropine-2.3 mg/kg in Water-Rat-Liver-0.25d-dn","2/285",0.00844369979831322,0.0338262324860054,0,0,17.4090106007067,83.1164434331992,"ORM1;ARG1"
"Balsalazide-1100 mg/kg in Water-Rat-Liver-3d-dn","2/285",0.00844369979831322,0.0338262324860054,0,0,17.4090106007067,83.1164434331992,"ORM1;HP"
"Carboplatin-6 mg/kg in Saline-Rat-Liver-0.25d-up","2/285",0.00844369979831322,0.0338262324860054,0,0,17.4090106007067,83.1164434331992,"ARG1;HP"
"Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Liver-5d-up","2/285",0.00844369979831322,0.0338262324860054,0,0,17.4090106007067,83.1164434331992,"ORM1;ARG1"
"Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/285",0.00844369979831322,0.0338262324860054,0,0,17.4090106007067,83.1164434331992,"ORM1;HP"
"Doxifluridine-1230 mg/kg in CMC-Rat-Bone marrow-1d-up","2/285",0.00844369979831322,0.0338262324860054,0,0,17.4090106007067,83.1164434331992,"HP;PGLYRP1"
"Doxorubicin-0.65 mg/kg in Saline-Rat-Spleen-1d-up","2/285",0.00844369979831322,0.0338262324860054,0,0,17.4090106007067,83.1164434331992,"ORM1;HP"
"Fluconazole-394 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/285",0.00844369979831322,0.0338262324860054,0,0,17.4090106007067,83.1164434331992,"ORM1;ARG1"
"Leflunomide-60 mg/kg in Corn Oil-Rat-Liver-3d-up","2/285",0.00844369979831322,0.0338262324860054,0,0,17.4090106007067,83.1164434331992,"ORM1;HP"
"Mevastatin-1200 mg/kg in CMC-Rat-Liver-5d-dn","2/285",0.00844369979831322,0.0338262324860054,0,0,17.4090106007067,83.1164434331992,"ARG1;HP"
"Trovafloxacin-600 mg/kg in CMC-Rat-Liver-3d-up","2/285",0.00844369979831322,0.0338262324860054,0,0,17.4090106007067,83.1164434331992,"ORM1;HP"
"Carmustine-4 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/286",0.00850089276062607,0.0338262324860054,0,0,17.3468309859155,82.7024754262557,"ARG1;HP"
"Cytarabine-23 mg/kg in Saline-Rat-Liver-3d-up","2/286",0.00850089276062607,0.0338262324860054,0,0,17.3468309859155,82.7024754262557,"ARG1;HP"
"Etoposide-100 mg/kg in Corn Oil-Rat-Liver-5d-up","2/286",0.00850089276062607,0.0338262324860054,0,0,17.3468309859155,82.7024754262557,"ORM1;HP"
"Finasteride-800 mg/kg in Corn Oil-Rat-Liver-1d-up","2/286",0.00850089276062607,0.0338262324860054,0,0,17.3468309859155,82.7024754262557,"ORM1;ARG1"
"Nitrazepam-310 mg/kg in CMC-Rat-Liver-1d-up","2/286",0.00850089276062607,0.0338262324860054,0,0,17.3468309859155,82.7024754262557,"ARG1;HP"
"Perhexiline-320 mg/kg in CMC-Rat-Liver-1d-up","2/286",0.00850089276062607,0.0338262324860054,0,0,17.3468309859155,82.7024754262557,"ORM1;HP"
"Sulfathiazole-31 mg/kg in Water-Rat-Liver-0.25d-dn","2/286",0.00850089276062607,0.0338262324860054,0,0,17.3468309859155,82.7024754262557,"ARG1;HP"
"Sulfisoxazole-2500 mg/kg in Corn Oil-Rat-Liver-3d-up","2/286",0.00850089276062607,0.0338262324860054,0,0,17.3468309859155,82.7024754262557,"ORM1;HP"
"Terbinafine-2000 mg/kg in CMC-Rat-Liver-1d-up","2/286",0.00850089276062607,0.0338262324860054,0,0,17.3468309859155,82.7024754262557,"ORM1;HP"
"Zomepirac-2.8 mg/kg in Saline-Rat-Liver-5d-dn","2/286",0.00850089276062607,0.0338262324860054,0,0,17.3468309859155,82.7024754262557,"ORM1;HP"
"1-Naphthyl Isothiocyanate-60 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ORM1;HP"
"4-Octylphenol-450 mg/kg in Corn Oil-Rat-Liver-3d-up","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ORM1;HP"
"Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Liver-1d-up","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ARG1;HP"
"Clarithromycin-476 mg/kg in Water-Rat-Liver-3d-dn","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ORM1;HP"
"Econazole-334 mg/kg in Corn Oil-Rat-Liver-3d-up","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ORM1;ARG1"
"Fluvastatin-94 mg/kg in Corn Oil-Rat-Liver-1d-up","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ORM1;HP"
"Ketorolac-48 mg/kg in Water-Rat-Liver-5d-up","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ORM1;HP"
"Methyl Salicylate-444 mg/kg in Corn Oil-Rat-Liver-3d-up","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ORM1;HP"
"Oxymetazoline-0.5 mg/kg in Water-Rat-Liver-5d-dn","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ORM1;HP"
"Phenothiazine-386 mg/kg in Corn Oil-Rat-Liver-1d-up","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ORM1;HP"
"Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ORM1;PGLYRP1"
"Proglumide-1125 mg/kg in CMC-Rat-Liver-1d-up","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ARG1;HP"
"Sulindac-23 mg/kg in Corn Oil-Rat-Liver-3d-up","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ORM1;HP"
"Tacrine-24 mg/kg in Water-Rat-Liver-1d-up","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ORM1;HP"
"Thiabendazole-92 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/287",0.00855826310900869,0.0338262324860054,0,0,17.2850877192982,82.2918484471722,"ARG1;HP"
"5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"HP;PGLYRP1"
"Allyl Alcohol-25 mg/kg in Saline-Rat-Bone marrow-1d-up","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"HP;PGLYRP1"
"Betamethasone-79 mg/kg in Corn Oil-Rat-Liver-5d-up","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Bisphenol A-100 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-up","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Capsaicin-35 mg/kg in CMC-Rat-Liver-5d-up","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ARG1;HP"
"Flubendazole-1200 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;ARG1"
"Indomethacin-10 mg/kg in Corn Oil-Rat-Liver-1d-up","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Isoeugenol-1560 mg/kg in CMC-Rat-Liver-5d-up","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Itraconazole-30 mg/kg in Corn Oil-Rat-Liver-3d-up","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Ketoconazole-90 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Liver-0.25d-up","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Loratadine-62.25 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Pravastatin-1200 mg/kg in Corn Oil-Rat-Liver-5d-up","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Rabeprazole-1024 mg/kg in Water-Rat-Liver-3d-dn","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Sparfloxacin-29 mg/kg in Corn Oil-Rat-Liver-3d-up","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Stanozolol-39 mg/kg in Water-Rat-Liver-1d-up","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Sulbactam-671 mg/kg in Saline-Rat-Kidney-5d-up","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Temafloxacin-1000 mg/kg in CMC-Rat-Liver-5d-up","2/288",0.00861581069316741,0.0338262324860054,0,0,17.2237762237762,81.8845244320453,"ORM1;HP"
"Azauridine-1500 mg/kg in CMC-Rat-Bone marrow-3d-dn","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"ORM1;PGLYRP1"
"Benzoic Acid-1700 mg/kg in CMC-Rat-Liver-1d-dn","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"ORM1;HP"
"Carmustine-4 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"ORM1;HP"
"Ciprofloxacin-450 mg/kg in Corn Oil-Rat-Liver-3d-up","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"ORM1;HP"
"Cyclosporin A-350 mg/kg in Corn Oil-Rat-Liver-3d-up","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"ORM1;HP"
"Fenbendazole-375 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"ORM1;HP"
"Hydrazine-45 mg/kg in Water-Rat-Liver-5d-dn","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"ORM1;ARG1"
"Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-3d-dn","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"HP;PGLYRP1"
"Lansoprazole-600 mg/kg in CMC-Rat-Liver-1d-up","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"ORM1;HP"
"Mefenamic Acid-93 mg/kg in Corn Oil-Rat-Liver-1d-up","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"ORM1;HP"
"SCH-351591-4.6 mg/kg in CMC-Rat-Liver-6d-up","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"ORM1;HP"
"Salicylamide-1300 mg/kg in CMC-Rat-Liver-1d-up","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"ORM1;HP"
"Sodium Arsenite-30 mg/kg in Saline-Rat-Liver-0.25d-up","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"ORM1;HP"
"Triacetin-1200 mg/kg in CMC-Rat-Liver-3d-dn","2/289",0.00867353535509215,0.0338262324860054,0,0,17.1628919860627,81.4804658943112,"ORM1;HP"
"2378-Tetrachlorodibenzo-P-Dioxin-0.0007 mg/kg in CMC-Rat-Liver-5d-dn","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;HP"
"Bisphenol A-100 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"HP;PGLYRP1"
"Clofibrate-500 mg/kg in Corn Oil-Rat-Liver-1d-up","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;ARG1"
"Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;HP"
"Dexamethasone-1 mg/kg in Corn Oil-Rat-Liver-3d-up","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;ARG1"
"Diazepam-710 mg/kg in CMC-Rat-Liver-1d-up","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;ARG1"
"Ethylene Glycol-3525 mg/kg in Water-Rat-Bone marrow-3d-up","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;HP"
"Ethylestrenol-390 mg/kg in CMC-Rat-Liver-1d-up","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;HP"
"Etoposide-100 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;ARG1"
"Fludrocortisone Acetate-125 mg/kg in CMC-Rat-Liver-5d-up","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;HP"
"Indomethacin-5 mg/kg in Corn Oil-Rat-Liver-3d-up","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;HP"
"Pergolide-1.1 mg/kg in CMC-Rat-Liver-1d-up","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ARG1;HP"
"Sodium Arsenite-10 mg/kg in Saline-Rat-Liver-1d-up","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;HP"
"Streptozotocin-138 mg/kg in Saline-Rat-Liver-5d-up","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;HP"
"Thioguanine-24 mg/kg in Corn Oil-Rat-Liver-1d-up","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;ARG1"
"Trichloroacetic Acid-474 mg/kg in Corn Oil-Rat-Liver-3d-up","2/290",0.00873143693990424,0.0338262324860054,0,0,17.1024305555556,81.0796358925253,"ORM1;HP"
"Allyl Alcohol-32 mg/kg in Saline-Rat-Liver-1d-up","2/291",0.00878951529639411,0.0338262324860054,0,0,17.0423875432526,80.6819980196708,"ORM1;HP"
"Balsalazide-1100 mg/kg in Water-Rat-Liver-1d-dn","2/291",0.00878951529639411,0.0338262324860054,0,0,17.0423875432526,80.6819980196708,"ORM1;HP"
"Benzethonium Chloride-30 mg/kg in Corn Oil-Rat-Liver-1d-up","2/291",0.00878951529639411,0.0338262324860054,0,0,17.0423875432526,80.6819980196708,"ORM1;HP"
"Beta-Estradiol 3-Benzoate-25 mg/kg in Corn Oil-Rat-Liver-5d-up","2/291",0.00878951529639411,0.0338262324860054,0,0,17.0423875432526,80.6819980196708,"ORM1;HP"
"Betamethasone-79 mg/kg in Corn Oil-Rat-Liver-1d-up","2/291",0.00878951529639411,0.0338262324860054,0,0,17.0423875432526,80.6819980196708,"ORM1;HP"
"Clonazepam-2500 mg/kg in CMC-Rat-Liver-5d-up","2/291",0.00878951529639411,0.0338262324860054,0,0,17.0423875432526,80.6819980196708,"ORM1;HP"
"Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","2/291",0.00878951529639411,0.0338262324860054,0,0,17.0423875432526,80.6819980196708,"ORM1;HP"
"Etodolac-24 mg/kg in CMC-Rat-Liver-1d-up","2/291",0.00878951529639411,0.0338262324860054,0,0,17.0423875432526,80.6819980196708,"ORM1;HP"
"Imatinib-150 mg/kg in Water-Rat-Liver-5d-up","2/291",0.00878951529639411,0.0338262324860054,0,0,17.0423875432526,80.6819980196708,"ORM1;HP"
"Ketoconazole-114 mg/kg in Corn Oil-Rat-Liver-5d-up","2/291",0.00878951529639411,0.0338262324860054,0,0,17.0423875432526,80.6819980196708,"ORM1;ARG1"
