"modules","drugs","module_size","DEG_up","DEG_down","drug_module_genes","DE_up_drug","DE_down_drug","p_value","adjusted_pvalue"
"24","doxorubicin mus musculus gpl8321 gse17115 chdir down","8","2","0","1","0","0",NA,NA
"24","sorafenib homo sapiens gpl6244 gse35907 chdir up","8","2","0","1","0","0",NA,NA
"24","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","8","2","0","1","0","0",NA,NA
"25","hydrocortisone homo sapiens gpl201 gse21909 chdir up","15","1","1","3","1","0",NA,NA
"25","prednisolone homo sapiens gpl570 gse32962 chdir down","15","1","1","6","1","0","2.01464035842403e-05","0.0140621897017997"
"25","valproic acid mus musculus gpl6885 gse35291 chdir up","15","1","1","2","0","0",NA,NA
"25","sirolimus homo sapiens gpl8300 gds3603 chdir up","15","1","1","5","1","0","0.00153008110236165","0.355998869816143"
"25","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","15","1","1","5","1","0",NA,NA
"25","bleomycin mus musculus gpl1261 gse25640 chdir up","15","1","1","2","0","0",NA,NA
"25","ethanol homo sapiens gpl96 gds2767 chdir down","15","1","1","2","0","0","0.0222774303830806","1"
"25","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","15","1","1","1","0","0",NA,NA
"25","imatinib homo sapiens gpl571 gds3518 chdir up","15","1","1","1","0","0",NA,NA
"25","celecoxib homo sapiens gpl8300 gds3384 chdir up","15","1","1","1","0","0",NA,NA
"25","valproic acid mus musculus gpl6885 gse41020 chdir down","15","1","1","1","1","0",NA,NA
"25","doxorubicin mus musculus gpl8321 gse17115 chdir down","15","1","1","1","0","0",NA,NA
"25","pioglitazone mus musculus gpl6246 gse37534 chdir up","15","1","1","2","0","0","0.00141156430376112","0.49263594201263"
"25","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","15","1","1","1","0","0",NA,NA
"25","dexamethasone homo sapiens gpl570 gse37474 chdir up","15","1","1","1","1","0",NA,NA
"25","bleomycin mus musculus gpl6885 gse37635 chdir up","15","1","1","1","0","0",NA,NA
"25","vorinostat homo sapiens gpl6884 gse46703 chdir down","15","1","1","1","0","0","0.0266714820499686","1"
"25","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","15","1","1","2","0","0",NA,NA
"25","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","15","1","1","3","0","0","0.0216053773393739","1"
"25","celecoxib homo sapiens gpl8300 gse11237 chdir down","15","1","1","1","0","0",NA,NA
"26","hydrocortisone homo sapiens gpl201 gse21909 chdir up","13","2","0","3","2","0","0.0452460647497357","1"
"26","prednisolone homo sapiens gpl570 gse32962 chdir down","13","2","0","5","2","0","0.000128942251318004","0.0900016914199668"
"26","tocilizumab homo sapiens gpl6244 gse25160 chdir down","13","2","0","1","0","0",NA,NA
"26","valproic acid mus musculus gpl6885 gse35291 chdir up","13","2","0","1","0","0",NA,NA
"26","sirolimus homo sapiens gpl8300 gds3603 chdir up","13","2","0","4","2","0","0.00640761743499291","0.745419494937509"
"26","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","13","2","0","4","1","0",NA,NA
"26","decitabine homo sapiens gpl96 gse19610 chdir up","13","2","0","2","0","0","0.000588838018198505","0.137002978900852"
"26","bleomycin mus musculus gpl1261 gse25640 chdir up","13","2","0","1","0","0",NA,NA
"26","rosiglitazone homo sapiens gpl570 gds2453 chdir up","13","2","0","2","0","0","0.0228005642891311","1"
"26","ethanol homo sapiens gpl96 gds2767 chdir down","13","2","0","3","1","0","0.000957531890422741","0.167089314878768"
"26","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","13","2","0","1","0","0",NA,NA
"26","decitabine homo sapiens gpl96 gse19610 chdir down","13","2","0","1","0","0",NA,NA
"26","imatinib homo sapiens gpl571 gds3518 chdir up","13","2","0","2","0","0","0.0243354664569578","1"
"26","celecoxib homo sapiens gpl8300 gds3384 chdir up","13","2","0","1","0","0",NA,NA
"26","valproic acid mus musculus gpl6885 gse41020 chdir down","13","2","0","1","1","0",NA,NA
"26","sorafenib homo sapiens gpl6244 gse35907 chdir up","13","2","0","2","0","0","0.00381191641513376","0.532143531552673"
"26","pioglitazone mus musculus gpl6246 gse37534 chdir up","13","2","0","1","0","0","0.0476818194198419","1"
"26","dexamethasone homo sapiens gpl570 gse37474 chdir up","13","2","0","3","1","0","0.000446515516731519","0.1558339153393"
"26","imatinib homo sapiens gpl201 gds838 chdir up","13","2","0","1","0","0",NA,NA
"26","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","13","2","0","2","1","0","0.0443049779642188","1"
"26","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","13","2","0","1","0","0",NA,NA
"26","celecoxib homo sapiens gpl8300 gse11237 chdir down","13","2","0","1","0","0",NA,NA
"27","valproic acid mus musculus gpl6885 gse35291 chdir up","10","2","0","1","0","0",NA,NA
"27","sirolimus homo sapiens gpl8300 gds3603 chdir up","10","2","0","1","0","0",NA,NA
"27","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","10","2","0","2","1","0",NA,NA
"27","rosiglitazone homo sapiens gpl570 gds2453 chdir up","10","2","0","1","0","0",NA,NA
"27","ethanol homo sapiens gpl96 gds2767 chdir down","10","2","0","2","0","0","0.0100497222600364","1"
"27","doxorubicin mus musculus gpl8321 gse17115 chdir down","10","2","0","1","0","0",NA,NA
"27","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","10","2","0","2","0","0",NA,NA
"28","hydrocortisone homo sapiens gpl201 gse21909 chdir up","11","2","0","2","0","0",NA,NA
"28","prednisolone homo sapiens gpl570 gse32962 chdir down","11","2","0","2","0","0",NA,NA
"28","valproic acid mus musculus gpl6885 gse35291 chdir up","11","2","0","2","0","0","0.0293281251278835","1"
"28","sirolimus homo sapiens gpl8300 gds3603 chdir up","11","2","0","1","0","0",NA,NA
"28","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","11","2","0","3","1","0",NA,NA
"28","decitabine homo sapiens gpl96 gse19610 chdir up","11","2","0","1","0","0","0.0303797035423348","1"
"28","bleomycin mus musculus gpl1261 gse25640 chdir up","11","2","0","1","0","0",NA,NA
"28","rosiglitazone homo sapiens gpl570 gds2453 chdir up","11","2","0","1","0","0",NA,NA
"28","decitabine homo sapiens gpl96 gse19610 chdir down","11","2","0","1","0","0",NA,NA
"28","valproic acid mus musculus gpl6885 gse41020 chdir down","11","2","0","1","0","0",NA,NA
"28","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","11","2","0","1","0","0",NA,NA
"28","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","11","2","0","1","0","0",NA,NA
"29","hydrocortisone homo sapiens gpl201 gse21909 chdir up","6","3","0","1","0","0",NA,NA
"29","prednisolone homo sapiens gpl570 gse32962 chdir down","6","3","0","1","0","0",NA,NA
"29","valproic acid mus musculus gpl6885 gse35291 chdir up","6","3","0","1","0","0",NA,NA
"29","bleomycin mus musculus gpl1261 gse25640 chdir up","6","3","0","2","1","0","0.0216341958264003","1"
"29","celecoxib homo sapiens gpl8300 gds3384 chdir up","6","3","0","1","0","0","0.0264078087841634","1"
"29","valproic acid mus musculus gpl6885 gse41020 chdir down","6","3","0","1","1","0",NA,NA
"29","bleomycin mus musculus gpl6885 gse37635 chdir up","6","3","0","1","0","0","0.0389569000517089","1"
"30","hydrocortisone homo sapiens gpl201 gse21909 chdir up","9","2","0","4","1","0","0.00157461897980524","0.549542023952029"
"30","prednisolone homo sapiens gpl570 gse32962 chdir down","9","2","0","1","0","0",NA,NA
"30","tocilizumab homo sapiens gpl6244 gse25160 chdir down","9","2","0","2","0","0","0.00266169805978789","0.464466311432987"
"30","valproic acid mus musculus gpl6885 gse35291 chdir up","9","2","0","1","0","0",NA,NA
"30","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","9","2","0","3","1","0",NA,NA
"30","decitabine homo sapiens gpl96 gse19610 chdir up","9","2","0","1","0","0","0.024924355773344","1"
"30","bleomycin mus musculus gpl1261 gse25640 chdir up","9","2","0","1","0","0",NA,NA
"30","ethanol homo sapiens gpl96 gds2767 chdir down","9","2","0","2","1","0","0.00812296610689943","0.944971723769301"
"30","valproic acid mus musculus gpl6885 gse41020 chdir down","9","2","0","2","0","0","0.0036584704770501","0.510722478596193"
"30","doxorubicin mus musculus gpl8321 gse17115 chdir down","9","2","0","1","0","0",NA,NA
"30","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","9","2","0","1","0","0",NA,NA
"30","imatinib homo sapiens gpl201 gds838 chdir up","9","2","0","1","0","0",NA,NA
"30","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","9","2","0","1","0","0",NA,NA
"31","hydrocortisone homo sapiens gpl201 gse21909 chdir up","5","2","0","1","1","0",NA,NA
"31","prednisolone homo sapiens gpl570 gse32962 chdir down","5","2","0","1","0","0",NA,NA
"31","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","5","2","0","1","1","0",NA,NA
"31","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","5","2","0","1","1","0",NA,NA
"32","hydrocortisone homo sapiens gpl201 gse21909 chdir up","20","2","0","9","1","0","1.44609909815692e-06","0.00100937717051353"
"32","prednisolone homo sapiens gpl570 gse32962 chdir down","20","2","0","3","1","0",NA,NA
"32","tocilizumab homo sapiens gpl6244 gse25160 chdir down","20","2","0","1","0","0",NA,NA
"32","valproic acid mus musculus gpl6885 gse35291 chdir up","20","2","0","3","0","0","0.01276385495653","0.890917075965796"
"32","sirolimus homo sapiens gpl8300 gds3603 chdir up","20","2","0","8","1","0","1.25594237131769e-05","0.00438323887589872"
"32","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","20","2","0","11","1","0","0.000556948482633908","0.129583346959489"
"32","decitabine homo sapiens gpl96 gse19610 chdir up","20","2","0","1","1","0",NA,NA
"32","ethanol homo sapiens gpl96 gds2767 chdir down","20","2","0","3","1","0","0.00352052576210101","0.351046711706644"
"32","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","20","2","0","1","0","0",NA,NA
"32","celecoxib homo sapiens gpl8300 gds3384 chdir up","20","2","0","2","0","0","0.00353133542895987","0.308109016176749"
"32","sorafenib homo sapiens gpl6244 gse35907 chdir up","20","2","0","1","0","0",NA,NA
"32","pioglitazone mus musculus gpl6246 gse37534 chdir up","20","2","0","1","0","0",NA,NA
"32","dexamethasone homo sapiens gpl570 gse37474 chdir up","20","2","0","2","0","0","0.023635594013881","1"
"32","vorinostat homo sapiens gpl6884 gse46703 chdir down","20","2","0","2","0","0","0.000586430503116779","0.102332122793878"
"32","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","20","2","0","4","1","0","0.00162759496117989","0.227212256580712"
"32","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","20","2","0","2","0","0",NA,NA
"32","celecoxib homo sapiens gpl8300 gse11237 chdir down","20","2","0","1","0","0",NA,NA
"33","hydrocortisone homo sapiens gpl201 gse21909 chdir up","14","2","0","4","1","0","0.0096874290269146","1"
"33","prednisolone homo sapiens gpl570 gse32962 chdir down","14","2","0","2","0","0",NA,NA
"33","tocilizumab homo sapiens gpl6244 gse25160 chdir down","14","2","0","4","1","0","5.41507405788288e-06","0.00188986084620113"
"33","valproic acid mus musculus gpl6885 gse35291 chdir up","14","2","0","3","1","0","0.00455168342796938","0.794268758180656"
"33","sirolimus homo sapiens gpl8300 gds3603 chdir up","14","2","0","1","0","0",NA,NA
"33","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","14","2","0","6","2","0","0.043699400142675","1"
"33","bleomycin mus musculus gpl1261 gse25640 chdir up","14","2","0","2","0","0",NA,NA
"33","ethanol homo sapiens gpl96 gds2767 chdir down","14","2","0","5","2","0","1.59592711050929e-06","0.00111395712313548"
"33","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","14","2","0","1","0","0",NA,NA
"33","doxorubicin mus musculus gpl8321 gse17115 chdir down","14","2","0","1","0","0",NA,NA
"33","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","14","2","0","1","0","0",NA,NA
"33","bleomycin mus musculus gpl6885 gse37635 chdir up","14","2","0","2","0","0","0.00373482538577275","0.868969373089793"
"33","imatinib homo sapiens gpl201 gds838 chdir up","14","2","0","1","0","0",NA,NA
"33","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","14","2","0","1","0","0",NA,NA
"34","hydrocortisone homo sapiens gpl201 gse21909 chdir up","6","2","0","1","1","0",NA,NA
"34","valproic acid mus musculus gpl6885 gse35291 chdir up","6","2","0","1","0","0",NA,NA
"34","sirolimus homo sapiens gpl8300 gds3603 chdir up","6","2","0","4","2","0","0.00019012800106129","0.13270934474078"
"34","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","6","2","0","3","1","0",NA,NA
"34","bleomycin mus musculus gpl1261 gse25640 chdir up","6","2","0","1","0","0",NA,NA
"34","rosiglitazone homo sapiens gpl570 gds2453 chdir up","6","2","0","1","1","0",NA,NA
"34","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","6","2","0","1","0","0",NA,NA
"34","imatinib homo sapiens gpl571 gds3518 chdir up","6","2","0","2","1","0","0.00510808877679984","0.891361491551573"
"34","celecoxib homo sapiens gpl8300 gds3384 chdir up","6","2","0","1","0","0","0.0264078087841634","1"
"34","valproic acid mus musculus gpl6885 gse41020 chdir down","6","2","0","1","1","0",NA,NA
"34","sorafenib homo sapiens gpl6244 gse35907 chdir up","6","2","0","1","0","0","0.0424348143896668","1"
"34","pioglitazone mus musculus gpl6246 gse37534 chdir up","6","2","0","1","0","0","0.0222927146382014","1"
"34","dexamethasone homo sapiens gpl570 gse37474 chdir up","6","2","0","1","0","0",NA,NA
"34","imatinib homo sapiens gpl201 gds838 chdir up","6","2","0","2","1","0","0.00272441375992098","0.633880268141614"
"34","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","6","2","0","3","1","0","0.00125136589432266","0.43672669711861"
"34","celecoxib homo sapiens gpl8300 gse11237 chdir down","6","2","0","1","0","0","0.02523354305099","1"
"35","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","4","2","0","1","1","0",NA,NA
"35","bleomycin mus musculus gpl1261 gse25640 chdir up","4","2","0","1","0","0",NA,NA
"35","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","4","2","0","1","1","0",NA,NA
"35","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","4","2","0","1","0","0",NA,NA
"36","hydrocortisone homo sapiens gpl201 gse21909 chdir up","9","1","1","5","1","0","0.000104028247572843","0.0363058584029221"
"36","prednisolone homo sapiens gpl570 gse32962 chdir down","9","1","1","4","1","0","0.000336201855727544","0.0782229650992753"
"36","valproic acid mus musculus gpl6885 gse35291 chdir up","9","1","1","1","0","0",NA,NA
"36","sirolimus homo sapiens gpl8300 gds3603 chdir up","9","1","1","5","1","0","8.75196517530881e-05","0.0610887169236555"
"36","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","9","1","1","2","0","0",NA,NA
"36","bleomycin mus musculus gpl1261 gse25640 chdir up","9","1","1","2","0","0","0.0479452592682654","1"
"36","ethanol homo sapiens gpl96 gds2767 chdir down","9","1","1","2","1","0","0.00812296610689943","0.809975763230829"
"36","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","9","1","1","1","0","0",NA,NA
"36","imatinib homo sapiens gpl571 gds3518 chdir up","9","1","1","1","0","0",NA,NA
"36","celecoxib homo sapiens gpl8300 gds3384 chdir up","9","1","1","1","0","0","0.0393519815341948","1"
"36","sorafenib homo sapiens gpl6244 gse35907 chdir up","9","1","1","1","0","0",NA,NA
"36","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","9","1","1","1","0","0",NA,NA
"36","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","9","1","1","3","1","0","0.0013424082625051","0.234250241807141"
"36","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","9","1","1","1","0","0",NA,NA
"36","celecoxib homo sapiens gpl8300 gse11237 chdir down","9","1","1","1","0","0","0.0376133448283414","1"
"37","hydrocortisone homo sapiens gpl201 gse21909 chdir up","16","2","1","6","2","0","0.000298343412126499","0.0520609254160741"
"37","prednisolone homo sapiens gpl570 gse32962 chdir down","16","2","1","4","2","0","0.00383254673489538","0.38215966013671"
"37","tocilizumab homo sapiens gpl6244 gse25160 chdir down","16","2","1","1","0","0",NA,NA
"37","sirolimus homo sapiens gpl8300 gds3603 chdir up","16","2","1","7","2","0","2.22737581272756e-05","0.0155470831728384"
"37","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","16","2","1","6","1","0",NA,NA
"37","bleomycin mus musculus gpl1261 gse25640 chdir up","16","2","1","1","0","0",NA,NA
"37","rosiglitazone homo sapiens gpl570 gds2453 chdir up","16","2","1","1","0","0",NA,NA
"37","ethanol homo sapiens gpl96 gds2767 chdir down","16","2","1","4","1","0","9.11702502735423e-05","0.0212122782303108"
"37","imatinib homo sapiens gpl571 gds3518 chdir up","16","2","1","1","0","0",NA,NA
"37","valproic acid mus musculus gpl6885 gse41020 chdir down","16","2","1","1","1","0",NA,NA
"37","pioglitazone mus musculus gpl6246 gse37534 chdir up","16","2","1","3","0","0","2.73843311776081e-05","0.00955713158098523"
"37","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","16","2","1","1","0","0",NA,NA
"37","dexamethasone homo sapiens gpl570 gse37474 chdir up","16","2","1","1","1","0",NA,NA
"37","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","16","2","1","4","1","0","0.000664475232582622","0.0927607424685341"
"37","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","16","2","1","1","0","0",NA,NA
